SEQ='NE'     NUCCHG=10                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  28014381.4   NPRNTI= 1   NPRNTF= 1
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P5             (2)1( 2.5)        0.0 

   LS RESOLVED TERM INDEXING            BWNR=  28199803.5   NTRM= 175
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    50       6.35E-14  4.47E-14  2.80E-14  1.95E-14  1.34E-14  7.78E-15  4.87E-15  2.83E-15  1.19E-15  5.51E-16
             2.33E-16  6.77E-17  2.52E-17  9.19E-18  2.37E-18  8.42E-19  2.99E-19  7.57E-20  2.68E-20
    51       2.12E-14  1.49E-14  9.34E-15  6.50E-15  4.46E-15  2.59E-15  1.62E-15  9.43E-16  3.97E-16  1.84E-16
             7.78E-17  2.26E-17  8.41E-18  3.06E-18  7.89E-19  2.81E-19  9.96E-20  2.52E-20  8.93E-21
    52       5.18E-14  3.66E-14  2.31E-14  1.63E-14  1.14E-14  7.06E-15  4.82E-15  3.19E-15  1.71E-15  9.82E-16
             5.16E-16  1.92E-16  8.30E-17  3.37E-17  9.59E-18  3.59E-18  1.33E-18  3.49E-19  1.26E-19
    53       1.71E-14  1.21E-14  7.63E-15  5.37E-15  3.77E-15  2.33E-15  1.59E-15  1.06E-15  5.67E-16  3.25E-16
             1.71E-16  6.38E-17  2.76E-17  1.12E-17  3.19E-18  1.19E-18  4.41E-19  1.16E-19  4.18E-20
    54       1.20E-13  8.46E-14  5.34E-14  3.76E-14  2.64E-14  1.63E-14  1.11E-14  7.38E-15  3.97E-15  2.28E-15
             1.20E-15  4.46E-16  1.93E-16  7.83E-17  2.23E-17  8.36E-18  3.09E-18  8.12E-19  2.93E-19
    55       3.99E-14  2.82E-14  1.78E-14  1.25E-14  8.78E-15  5.43E-15  3.71E-15  2.46E-15  1.32E-15  7.59E-16
             3.99E-16  1.49E-16  6.42E-17  2.61E-17  7.43E-18  2.79E-18  1.03E-18  2.71E-19  9.75E-20
    56       6.80E-14  4.79E-14  3.02E-14  2.11E-14  1.47E-14  8.87E-15  5.83E-15  3.63E-15  1.73E-15  8.83E-16
             4.09E-16  1.30E-16  5.07E-17  1.90E-17  5.00E-18  1.79E-18  6.38E-19  1.62E-19  5.74E-20
    57       2.27E-14  1.60E-14  1.01E-14  7.05E-15  4.90E-15  2.96E-15  1.94E-15  1.21E-15  5.76E-16  2.94E-16
             1.36E-16  4.33E-17  1.69E-17  6.33E-18  1.67E-18  5.97E-19  2.13E-19  5.40E-20  1.91E-20
    58       1.22E-13  8.61E-14  5.42E-14  3.80E-14  2.64E-14  1.59E-14  1.05E-14  6.53E-15  3.11E-15  1.59E-15
             7.35E-16  2.34E-16  9.12E-17  3.42E-17  8.98E-18  3.22E-18  1.15E-18  2.92E-19  1.03E-19
    59       4.07E-14  2.87E-14  1.81E-14  1.27E-14  8.80E-15  5.31E-15  3.49E-15  2.18E-15  1.04E-15  5.29E-16
             2.45E-16  7.79E-17  3.04E-17  1.14E-17  2.99E-18  1.07E-18  3.82E-19  9.72E-20  3.44E-20
    60       3.14E-14  2.22E-14  1.40E-14  9.79E-15  6.81E-15  4.11E-15  2.70E-15  1.68E-15  8.02E-16  4.10E-16
             1.90E-16  6.03E-17  2.36E-17  8.83E-18  2.32E-18  8.33E-19  2.97E-19  7.54E-20  2.67E-20
    61       9.43E-14  6.66E-14  4.19E-14  2.94E-14  2.04E-14  1.23E-14  8.10E-15  5.05E-15  2.40E-15  1.23E-15
             5.70E-16  1.81E-16  7.07E-17  2.65E-17  6.97E-18  2.50E-18  8.90E-19  2.26E-19  8.00E-20
    62       2.80E-14  1.98E-14  1.25E-14  8.80E-15  6.18E-15  3.83E-15  2.61E-15  1.73E-15  9.33E-16  5.37E-16
             2.83E-16  1.05E-16  4.56E-17  1.85E-17  5.28E-18  1.98E-18  7.31E-19  1.92E-19  6.93E-20
    63       8.41E-14  5.94E-14  3.75E-14  2.64E-14  1.85E-14  1.15E-14  7.84E-15  5.20E-15  2.80E-15  1.61E-15
             8.48E-16  3.16E-16  1.37E-16  5.56E-17  1.58E-17  5.94E-18  2.19E-18  5.77E-19  2.08E-19
    64       1.23E-14  8.68E-15  5.47E-15  3.84E-15  2.69E-15  1.64E-15  1.11E-15  7.18E-16  3.71E-16  2.06E-16
             1.05E-16  4.16E-17  2.57E-17  2.29E-17  2.32E-17  2.03E-17  1.47E-17  7.25E-18  3.58E-18
    65       5.81E-14  4.10E-14  2.58E-14  1.82E-14  1.27E-14  7.80E-15  5.26E-15  3.43E-15  1.78E-15  9.96E-16
             5.11E-16  2.03E-16  1.27E-16  1.14E-16  1.16E-16  1.01E-16  7.34E-17  3.62E-17  1.79E-17
    66       1.86E-14  1.32E-14  8.30E-15  5.84E-15  4.08E-15  2.51E-15  1.70E-15  1.11E-15  5.79E-16  3.24E-16
             1.67E-16  6.68E-17  4.19E-17  3.77E-17  3.86E-17  3.38E-17  2.44E-17  1.21E-17  5.96E-18
    67       3.35E-14  2.37E-14  1.49E-14  1.05E-14  7.35E-15  4.51E-15  3.05E-15  1.99E-15  1.04E-15  5.84E-16
             3.01E-16  1.20E-16  7.54E-17  6.79E-17  6.94E-17  6.08E-17  4.40E-17  2.17E-17  1.07E-17
    68       1.12E-14  7.89E-15  4.97E-15  3.50E-15  2.45E-15  1.50E-15  1.02E-15  6.64E-16  3.47E-16  1.95E-16
             1.00E-16  4.01E-17  2.51E-17  2.26E-17  2.31E-17  2.03E-17  1.47E-17  7.25E-18  3.57E-18
    69       1.48E-15  1.04E-15  6.49E-16  4.49E-16  3.05E-16  1.71E-16  1.02E-16  5.43E-17  2.01E-17  1.25E-17
             1.51E-17  2.37E-17  2.86E-17  3.10E-17  3.14E-17  3.03E-17  2.74E-17  1.98E-17  1.30E-17
    70       4.75E-16  3.35E-16  2.09E-16  1.45E-16  9.81E-17  5.52E-17  3.29E-17  1.75E-17  6.52E-18  4.08E-18
             5.01E-18  7.88E-18  9.53E-18  1.03E-17  1.05E-17  1.01E-17  9.14E-18  6.61E-18  4.33E-18
    71       1.84E-15  1.30E-15  8.22E-16  5.82E-16  4.12E-16  2.61E-16  1.84E-16  1.27E-16  7.29E-17  4.37E-17
             2.39E-17  1.04E-17  7.21E-18  7.07E-18  7.56E-18  6.69E-18  4.86E-18  2.41E-18  1.19E-18
    72       4.60E-14  3.24E-14  2.03E-14  1.41E-14  9.70E-15  5.64E-15  3.53E-15  2.05E-15  8.64E-16  4.00E-16
             1.69E-16  4.90E-17  1.83E-17  6.65E-18  1.71E-18  6.09E-19  2.16E-19  5.48E-20  1.94E-20
    73       1.53E-14  1.08E-14  6.77E-15  4.71E-15  3.23E-15  1.88E-15  1.18E-15  6.84E-16  2.88E-16  1.33E-16
             5.64E-17  1.63E-17  6.09E-18  2.22E-18  5.71E-19  2.03E-19  7.20E-20  1.83E-20  6.46E-21
    74       5.92E-14  4.17E-14  2.61E-14  1.82E-14  1.25E-14  7.25E-15  4.54E-15  2.64E-15  1.11E-15  5.14E-16
             2.17E-16  6.30E-17  2.35E-17  8.55E-18  2.20E-18  7.83E-19  2.78E-19  7.04E-20  2.49E-20
    75       1.97E-14  1.39E-14  8.70E-15  6.06E-15  4.16E-15  2.42E-15  1.51E-15  8.80E-16  3.70E-16  1.71E-16
             7.25E-17  2.10E-17  7.83E-18  2.85E-18  7.34E-19  2.61E-19  9.26E-20  2.35E-20  8.31E-21
    76       7.23E-14  5.10E-14  3.19E-14  2.22E-14  1.52E-14  8.86E-15  5.55E-15  3.23E-15  1.36E-15  6.28E-16
             2.66E-16  7.70E-17  2.87E-17  1.04E-17  2.69E-18  9.58E-19  3.40E-19  8.61E-20  3.05E-20
    77       2.41E-14  1.70E-14  1.06E-14  7.41E-15  5.08E-15  2.95E-15  1.85E-15  1.08E-15  4.53E-16  2.09E-16
             8.86E-17  2.57E-17  9.57E-18  3.48E-18  8.97E-19  3.19E-19  1.13E-19  2.87E-20  1.02E-20
    78       3.29E-14  2.32E-14  1.47E-14  1.03E-14  7.24E-15  4.48E-15  3.05E-15  2.02E-15  1.08E-15  6.19E-16
             3.25E-16  1.21E-16  5.20E-17  2.11E-17  6.01E-18  2.25E-18  8.32E-19  2.19E-19  7.89E-20
    79       2.09E-14  1.47E-14  9.16E-15  6.31E-15  4.25E-15  2.36E-15  1.40E-15  7.54E-16  2.85E-16  1.22E-16
             4.86E-17  1.34E-17  4.87E-18  1.75E-18  4.47E-19  1.58E-19  5.61E-20  1.42E-20  5.03E-21
    80       6.98E-15  4.91E-15  3.05E-15  2.10E-15  1.42E-15  7.87E-16  4.66E-16  2.51E-16  9.49E-17  4.06E-17
             1.62E-17  4.45E-18  1.62E-18  5.83E-19  1.49E-19  5.28E-20  1.87E-20  4.74E-21  1.68E-21
    81       2.56E-14  1.80E-14  1.12E-14  7.72E-15  5.20E-15  2.89E-15  1.71E-15  9.22E-16  3.48E-16  1.49E-16
             5.93E-17  1.63E-17  5.95E-18  2.14E-18  5.46E-19  1.94E-19  6.86E-20  1.74E-20  6.14E-21
    82       8.53E-15  6.00E-15  3.73E-15  2.57E-15  1.73E-15  9.62E-16  5.69E-16  3.07E-16  1.16E-16  4.97E-17
             1.98E-17  5.44E-18  1.98E-18  7.12E-19  1.82E-19  6.46E-20  2.29E-20  5.79E-21  2.05E-21
    83       3.02E-14  2.13E-14  1.32E-14  9.12E-15  6.14E-15  3.41E-15  2.02E-15  1.09E-15  4.11E-16  1.76E-16
             7.01E-17  1.93E-17  7.03E-18  2.53E-18  6.45E-19  2.29E-19  8.11E-20  2.05E-20  7.26E-21
    84       1.01E-14  7.09E-15  4.41E-15  3.04E-15  2.05E-15  1.14E-15  6.73E-16  3.63E-16  1.37E-16  5.87E-17
             2.34E-17  6.43E-18  2.34E-18  8.42E-19  2.15E-19  7.63E-20  2.70E-20  6.84E-21  2.42E-21
    85       1.09E-14  7.68E-15  4.85E-15  3.41E-15  2.40E-15  1.48E-15  1.01E-15  6.69E-16  3.59E-16  2.05E-16
             1.08E-16  4.01E-17  1.73E-17  7.02E-18  2.00E-18  7.50E-19  2.77E-19  7.29E-20  2.63E-20
    86       7.61E-14  5.38E-14  3.39E-14  2.39E-14  1.68E-14  1.04E-14  7.08E-15  4.68E-15  2.51E-15  1.44E-15
             7.55E-16  2.80E-16  1.21E-16  4.91E-17  1.40E-17  5.25E-18  1.94E-18  5.10E-19  1.84E-19
    87       2.53E-14  1.79E-14  1.13E-14  7.96E-15  5.58E-15  3.45E-15  2.36E-15  1.56E-15  8.36E-16  4.79E-16
             2.51E-16  9.34E-17  4.03E-17  1.64E-17  4.66E-18  1.75E-18  6.46E-19  1.70E-19  6.12E-20
    88       5.06E-14  3.57E-14  2.25E-14  1.58E-14  1.10E-14  6.60E-15  4.34E-15  2.70E-15  1.28E-15  6.55E-16
             3.03E-16  9.60E-17  3.75E-17  1.40E-17  3.69E-18  1.32E-18  4.71E-19  1.20E-19  4.23E-20
    89       1.69E-14  1.19E-14  7.49E-15  5.25E-15  3.65E-15  2.20E-15  1.45E-15  9.02E-16  4.28E-16  2.18E-16
             1.01E-16  3.20E-17  1.25E-17  4.67E-18  1.23E-18  4.40E-19  1.57E-19  3.99E-20  1.41E-20
    90       9.10E-14  6.42E-14  4.04E-14  2.83E-14  1.97E-14  1.19E-14  7.80E-15  4.86E-15  2.31E-15  1.18E-15
             5.45E-16  1.73E-16  6.74E-17  2.52E-17  6.63E-18  2.38E-18  8.46E-19  2.15E-19  7.62E-20
    91       3.03E-14  2.14E-14  1.35E-14  9.44E-15  6.56E-15  3.96E-15  2.60E-15  1.62E-15  7.70E-16  3.92E-16
             1.82E-16  5.76E-17  2.25E-17  8.41E-18  2.21E-18  7.92E-19  2.82E-19  7.17E-20  2.54E-20
    92       2.35E-14  1.66E-14  1.04E-14  7.30E-15  5.08E-15  3.06E-15  2.01E-15  1.26E-15  5.96E-16  3.04E-16
             1.41E-16  4.47E-17  1.74E-17  6.52E-18  1.72E-18  6.15E-19  2.19E-19  5.56E-20  1.97E-20
    93       7.04E-14  4.97E-14  3.12E-14  2.19E-14  1.52E-14  9.19E-15  6.04E-15  3.77E-15  1.79E-15  9.13E-16
             4.22E-16  1.34E-16  5.23E-17  1.96E-17  5.15E-18  1.84E-18  6.57E-19  1.67E-19  5.91E-20
    94       1.79E-14  1.26E-14  7.96E-15  5.61E-15  3.94E-15  2.44E-15  1.66E-15  1.10E-15  5.92E-16  3.40E-16
             1.79E-16  6.64E-17  2.87E-17  1.16E-17  3.32E-18  1.24E-18  4.60E-19  1.21E-19  4.36E-20
    95       5.36E-14  3.79E-14  2.39E-14  1.68E-14  1.18E-14  7.31E-15  4.99E-15  3.31E-15  1.78E-15  1.02E-15
             5.36E-16  1.99E-16  8.60E-17  3.49E-17  9.95E-18  3.73E-18  1.38E-18  3.63E-19  1.31E-19
    96       8.23E-15  5.81E-15  3.66E-15  2.57E-15  1.79E-15  1.09E-15  7.30E-16  4.69E-16  2.39E-16  1.32E-16
             6.68E-17  2.61E-17  1.58E-17  1.38E-17  1.38E-17  1.21E-17  8.74E-18  4.31E-18  2.12E-18
    97       3.92E-14  2.77E-14  1.74E-14  1.23E-14  8.56E-15  5.23E-15  3.50E-15  2.26E-15  1.16E-15  6.42E-16
             3.27E-16  1.28E-16  7.82E-17  6.86E-17  6.91E-17  6.04E-17  4.37E-17  2.16E-17  1.06E-17
    98       1.27E-14  8.95E-15  5.64E-15  3.96E-15  2.77E-15  1.69E-15  1.14E-15  7.36E-16  3.79E-16  2.10E-16
             1.07E-16  4.22E-17  2.59E-17  2.28E-17  2.30E-17  2.01E-17  1.46E-17  7.19E-18  3.54E-18
    99       7.60E-15  5.37E-15  3.38E-15  2.38E-15  1.66E-15  1.01E-15  6.82E-16  4.41E-16  2.28E-16  1.26E-16
             6.44E-17  2.53E-17  1.55E-17  1.37E-17  1.38E-17  1.21E-17  8.74E-18  4.31E-18  2.12E-18
   100       2.28E-14  1.61E-14  1.01E-14  7.13E-15  4.98E-15  3.04E-15  2.05E-15  1.32E-15  6.83E-16  3.79E-16
             1.93E-16  7.60E-17  4.66E-17  4.10E-17  4.14E-17  3.62E-17  2.62E-17  1.29E-17  6.37E-18
   101       1.19E-15  8.34E-16  5.20E-16  3.59E-16  2.42E-16  1.34E-16  7.91E-17  4.17E-17  1.52E-17  8.83E-18
             9.83E-18  1.49E-17  1.79E-17  1.94E-17  1.96E-17  1.88E-17  1.68E-17  1.22E-17  8.13E-18
   102       3.83E-16  2.70E-16  1.68E-16  1.16E-16  7.83E-17  4.36E-17  2.57E-17  1.36E-17  4.95E-18  2.89E-18
             3.25E-18  4.95E-18  5.96E-18  6.46E-18  6.55E-18  6.27E-18  5.61E-18  4.08E-18  2.71E-18
   103       1.42E-15  1.00E-15  6.35E-16  4.50E-16  3.18E-16  2.01E-16  1.41E-16  9.60E-17  5.36E-17  3.14E-17
             1.68E-17  7.05E-18  4.63E-18  4.34E-18  4.54E-18  4.00E-18  2.90E-18  1.43E-18  7.06E-19
   104       4.05E-14  2.85E-14  1.79E-14  1.24E-14  8.53E-15  4.96E-15  3.11E-15  1.80E-15  7.58E-16  3.50E-16
             1.48E-16  4.29E-17  1.60E-17  5.82E-18  1.50E-18  5.34E-19  1.89E-19  4.80E-20  1.70E-20
   105       1.35E-14  9.51E-15  5.96E-15  4.15E-15  2.84E-15  1.65E-15  1.04E-15  6.01E-16  2.53E-16  1.17E-16
             4.94E-17  1.43E-17  5.33E-18  1.94E-18  5.00E-19  1.78E-19  6.31E-20  1.60E-20  5.66E-21
   106       5.20E-14  3.67E-14  2.30E-14  1.60E-14  1.10E-14  6.38E-15  3.99E-15  2.32E-15  9.75E-16  4.50E-16
             1.90E-16  5.52E-17  2.06E-17  7.48E-18  1.93E-18  6.86E-19  2.43E-19  6.17E-20  2.18E-20
   107       1.73E-14  1.22E-14  7.66E-15  5.33E-15  3.66E-15  2.13E-15  1.33E-15  7.73E-16  3.25E-16  1.50E-16
             6.35E-17  1.84E-17  6.86E-18  2.49E-18  6.43E-19  2.29E-19  8.11E-20  2.06E-20  7.27E-21
   108       6.36E-14  4.48E-14  2.81E-14  1.95E-14  1.34E-14  7.80E-15  4.88E-15  2.83E-15  1.19E-15  5.51E-16
             2.33E-16  6.74E-17  2.51E-17  9.15E-18  2.36E-18  8.38E-19  2.97E-19  7.54E-20  2.67E-20
   109       2.12E-14  1.49E-14  9.36E-15  6.51E-15  4.47E-15  2.60E-15  1.63E-15  9.45E-16  3.97E-16  1.84E-16
             7.76E-17  2.25E-17  8.38E-18  3.05E-18  7.86E-19  2.79E-19  9.91E-20  2.51E-20  8.89E-21
   110       2.21E-14  1.56E-14  9.84E-15  6.93E-15  4.86E-15  3.00E-15  2.05E-15  1.35E-15  7.21E-16  4.12E-16
             2.16E-16  7.99E-17  3.44E-17  1.40E-17  3.97E-18  1.48E-18  5.48E-19  1.44E-19  5.18E-20
   111       2.93E-14  2.06E-14  1.28E-14  8.85E-15  5.96E-15  3.31E-15  1.96E-15  1.06E-15  3.99E-16  1.71E-16
             6.80E-17  1.87E-17  6.81E-18  2.45E-18  6.25E-19  2.22E-19  7.86E-20  1.99E-20  7.04E-21
   112       9.78E-15  6.88E-15  4.28E-15  2.95E-15  1.99E-15  1.10E-15  6.53E-16  3.52E-16  1.33E-16  5.69E-17
             2.27E-17  6.23E-18  2.27E-18  8.16E-19  2.08E-19  7.39E-20  2.62E-20  6.63E-21  2.35E-21
   113       3.59E-14  2.52E-14  1.57E-14  1.08E-14  7.29E-15  4.05E-15  2.40E-15  1.29E-15  4.87E-16  2.09E-16
             8.31E-17  2.28E-17  8.33E-18  2.99E-18  7.64E-19  2.71E-19  9.60E-20  2.43E-20  8.60E-21
   114       1.20E-14  8.41E-15  5.23E-15  3.61E-15  2.43E-15  1.35E-15  7.99E-16  4.31E-16  1.62E-16  6.96E-17
             2.77E-17  7.62E-18  2.78E-18  9.97E-19  2.55E-19  9.04E-20  3.20E-20  8.11E-21  2.87E-21
   115       4.24E-14  2.98E-14  1.86E-14  1.28E-14  8.61E-15  4.78E-15  2.83E-15  1.53E-15  5.76E-16  2.47E-16
             9.82E-17  2.70E-17  9.84E-18  3.54E-18  9.03E-19  3.20E-19  1.13E-19  2.87E-20  1.02E-20
   116       1.41E-14  9.93E-15  6.18E-15  4.26E-15  2.87E-15  1.59E-15  9.44E-16  5.09E-16  1.92E-16  8.22E-17
             3.27E-17  9.00E-18  3.28E-18  1.18E-18  3.01E-19  1.07E-19  3.78E-20  9.58E-21  3.39E-21
   117       5.12E-14  3.61E-14  2.28E-14  1.61E-14  1.13E-14  6.96E-15  4.75E-15  3.14E-15  1.67E-15  9.58E-16
             5.02E-16  1.86E-16  8.02E-17  3.25E-17  9.24E-18  3.46E-18  1.28E-18  3.35E-19  1.21E-19
   118       7.31E-15  5.16E-15  3.26E-15  2.29E-15  1.61E-15  9.95E-16  6.78E-16  4.48E-16  2.39E-16  1.37E-16
             7.16E-17  2.66E-17  1.15E-17  4.64E-18  1.32E-18  4.94E-19  1.82E-19  4.79E-20  1.73E-20
   119       1.08E-14  7.58E-15  4.68E-15  3.18E-15  2.09E-15  1.10E-15  6.15E-16  3.09E-16  1.06E-16  4.31E-17
             1.65E-17  4.41E-18  1.59E-18  5.67E-19  1.44E-19  5.11E-20  1.81E-20  4.57E-21  1.62E-21
   120       3.60E-15  2.53E-15  1.56E-15  1.06E-15  6.98E-16  3.67E-16  2.05E-16  1.03E-16  3.55E-17  1.44E-17
             5.51E-18  1.47E-18  5.29E-19  1.89E-19  4.81E-20  1.70E-20  6.02E-21  1.52E-21  5.39E-22
   121       1.28E-14  8.96E-15  5.53E-15  3.76E-15  2.47E-15  1.30E-15  7.26E-16  3.65E-16  1.26E-16  5.10E-17
             1.95E-17  5.21E-18  1.88E-18  6.70E-19  1.70E-19  6.04E-20  2.14E-20  5.41E-21  1.91E-21
   122       4.26E-15  2.99E-15  1.84E-15  1.25E-15  8.25E-16  4.34E-16  2.42E-16  1.22E-16  4.19E-17  1.70E-17
             6.51E-18  1.74E-18  6.25E-19  2.23E-19  5.68E-20  2.01E-20  7.12E-21  1.80E-21  6.37E-22
   123       1.47E-14  1.03E-14  6.38E-15  4.34E-15  2.86E-15  1.50E-15  8.38E-16  4.21E-16  1.45E-16  5.88E-17
             2.25E-17  6.01E-18  2.16E-18  7.73E-19  1.97E-19  6.96E-20  2.46E-20  6.24E-21  2.21E-21
   124       4.92E-15  3.45E-15  2.13E-15  1.45E-15  9.52E-16  5.01E-16  2.79E-16  1.40E-16  4.84E-17  1.96E-17
             7.51E-18  2.00E-18  7.21E-19  2.58E-19  6.55E-20  2.32E-20  8.21E-21  2.08E-21  7.35E-22
   125       1.70E-14  1.20E-14  7.59E-15  5.35E-15  3.75E-15  2.32E-15  1.58E-15  1.04E-15  5.58E-16  3.19E-16
             1.67E-16  6.20E-17  2.67E-17  1.08E-17  3.08E-18  1.15E-18  4.25E-19  1.12E-19  4.03E-20
   126       3.71E-14  2.62E-14  1.65E-14  1.15E-14  8.02E-15  4.83E-15  3.17E-15  1.97E-15  9.35E-16  4.76E-16
             2.20E-16  6.96E-17  2.71E-17  1.02E-17  2.67E-18  9.57E-19  3.41E-19  8.66E-20  3.07E-20
   127       1.24E-14  8.72E-15  5.49E-15  3.85E-15  2.67E-15  1.61E-15  1.06E-15  6.58E-16  3.12E-16  1.59E-16
             7.32E-17  2.32E-17  9.05E-18  3.39E-18  8.90E-19  3.19E-19  1.14E-19  2.89E-20  1.02E-20
   128       6.66E-14  4.70E-14  2.96E-14  2.07E-14  1.44E-14  8.69E-15  5.70E-15  3.55E-15  1.68E-15  8.55E-16
             3.95E-16  1.25E-16  4.88E-17  1.83E-17  4.80E-18  1.72E-18  6.13E-19  1.56E-19  5.52E-20
   129       2.22E-14  1.57E-14  9.86E-15  6.91E-15  4.81E-15  2.90E-15  1.90E-15  1.18E-15  5.60E-16  2.85E-16
             1.32E-16  4.17E-17  1.63E-17  6.09E-18  1.60E-18  5.74E-19  2.04E-19  5.19E-20  1.84E-20
   130       1.72E-14  1.21E-14  7.64E-15  5.35E-15  3.72E-15  2.24E-15  1.47E-15  9.17E-16  4.35E-16  2.21E-16
             1.02E-16  3.24E-17  1.26E-17  4.73E-18  1.24E-18  4.46E-19  1.59E-19  4.03E-20  1.43E-20
   131       5.16E-14  3.64E-14  2.29E-14  1.61E-14  1.12E-14  6.73E-15  4.42E-15  2.75E-15  1.30E-15  6.64E-16
             3.07E-16  9.72E-17  3.79E-17  1.42E-17  3.73E-18  1.34E-18  4.76E-19  1.21E-19  4.28E-20
   132       1.20E-14  8.50E-15  5.36E-15  3.78E-15  2.65E-15  1.64E-15  1.12E-15  7.40E-16  3.96E-16  2.27E-16
             1.19E-16  4.41E-17  1.90E-17  7.72E-18  2.19E-18  8.21E-19  3.03E-19  7.97E-20  2.87E-20
   133       3.61E-14  2.55E-14  1.61E-14  1.13E-14  7.96E-15  4.92E-15  3.36E-15  2.22E-15  1.19E-15  6.80E-16
             3.57E-16  1.32E-16  5.71E-17  2.32E-17  6.58E-18  2.46E-18  9.09E-19  2.39E-19  8.61E-20
   134       5.82E-15  4.11E-15  2.58E-15  1.81E-15  1.26E-15  7.64E-16  5.07E-16  3.24E-16  1.63E-16  8.92E-17
             4.49E-17  1.73E-17  1.04E-17  8.91E-18  8.85E-18  7.71E-18  5.57E-18  2.75E-18  1.36E-18
   135       2.79E-14  1.97E-14  1.24E-14  8.71E-15  6.07E-15  3.68E-15  2.45E-15  1.57E-15  7.98E-16  4.37E-16
             2.21E-16  8.56E-17  5.14E-17  4.44E-17  4.42E-17  3.85E-17  2.79E-17  1.38E-17  6.78E-18
   136       9.06E-15  6.40E-15  4.03E-15  2.83E-15  1.97E-15  1.20E-15  8.00E-16  5.14E-16  2.62E-16  1.44E-16
             7.28E-17  2.83E-17  1.70E-17  1.48E-17  1.47E-17  1.28E-17  9.29E-18  4.59E-18  2.26E-18
   137       5.43E-15  3.84E-15  2.42E-15  1.70E-15  1.18E-15  7.19E-16  4.80E-16  3.08E-16  1.57E-16  8.63E-17
             4.37E-17  1.70E-17  1.02E-17  8.85E-18  8.84E-18  7.71E-18  5.57E-18  2.75E-18  1.36E-18
   138       1.63E-14  1.15E-14  7.25E-15  5.09E-15  3.55E-15  2.16E-15  1.44E-15  9.25E-16  4.71E-16  2.59E-16
             1.31E-16  5.09E-17  3.07E-17  2.66E-17  2.65E-17  2.31E-17  1.67E-17  8.25E-18  4.07E-18
   139       1.11E-15  7.84E-16  4.96E-16  3.51E-16  2.48E-16  1.56E-16  1.08E-16  7.32E-17  3.99E-17  2.30E-17
             1.21E-17  4.93E-18  3.13E-18  2.84E-18  2.91E-18  2.55E-18  1.85E-18  9.15E-19  4.51E-19
   140       3.32E-14  2.34E-14  1.46E-14  1.02E-14  6.99E-15  4.06E-15  2.54E-15  1.47E-15  6.19E-16  2.86E-16
             1.21E-16  3.50E-17  1.30E-17  4.74E-18  1.22E-18  4.35E-19  1.54E-19  3.91E-20  1.38E-20
   141       1.11E-14  7.80E-15  4.88E-15  3.40E-15  2.33E-15  1.35E-15  8.48E-16  4.91E-16  2.06E-16  9.53E-17
             4.03E-17  1.17E-17  4.35E-18  1.58E-18  4.07E-19  1.45E-19  5.14E-20  1.30E-20  4.61E-21
   142       4.27E-14  3.01E-14  1.88E-14  1.31E-14  8.99E-15  5.23E-15  3.27E-15  1.90E-15  7.96E-16  3.68E-16
             1.55E-16  4.50E-17  1.68E-17  6.10E-18  1.57E-18  5.59E-19  1.98E-19  5.02E-20  1.78E-20
   143       1.42E-14  1.00E-14  6.28E-15  4.37E-15  3.00E-15  1.74E-15  1.09E-15  6.32E-16  2.65E-16  1.23E-16
             5.18E-17  1.50E-17  5.59E-18  2.03E-18  5.24E-19  1.86E-19  6.61E-20  1.67E-20  5.93E-21
   144       5.22E-14  3.68E-14  2.30E-14  1.60E-14  1.10E-14  6.39E-15  4.00E-15  2.32E-15  9.73E-16  4.49E-16
             1.90E-16  5.50E-17  2.05E-17  7.46E-18  1.92E-18  6.83E-19  2.42E-19  6.14E-20  2.17E-20
   145       1.74E-14  1.23E-14  7.67E-15  5.34E-15  3.66E-15  2.13E-15  1.33E-15  7.72E-16  3.24E-16  1.50E-16
             6.33E-17  1.83E-17  6.83E-18  2.49E-18  6.40E-19  2.28E-19  8.08E-20  2.05E-20  7.24E-21
   146       1.55E-14  1.10E-14  6.92E-15  4.87E-15  3.42E-15  2.11E-15  1.43E-15  9.45E-16  5.03E-16  2.87E-16
             1.50E-16  5.54E-17  2.38E-17  9.65E-18  2.74E-18  1.03E-18  3.80E-19  1.00E-19  3.61E-20
   147       2.98E-14  2.09E-14  1.30E-14  8.98E-15  6.04E-15  3.36E-15  1.99E-15  1.07E-15  4.04E-16  1.73E-16
             6.88E-17  1.89E-17  6.90E-18  2.48E-18  6.33E-19  2.24E-19  7.95E-20  2.01E-20  7.12E-21
   148       9.92E-15  6.98E-15  4.34E-15  2.99E-15  2.01E-15  1.12E-15  6.62E-16  3.57E-16  1.35E-16  5.76E-17
             2.29E-17  6.31E-18  2.30E-18  8.26E-19  2.11E-19  7.48E-20  2.65E-20  6.71E-21  2.37E-21
   149       3.64E-14  2.56E-14  1.59E-14  1.10E-14  7.39E-15  4.10E-15  2.43E-15  1.31E-15  4.94E-16  2.11E-16
             8.41E-17  2.31E-17  8.43E-18  3.03E-18  7.74E-19  2.74E-19  9.72E-20  2.46E-20  8.70E-21
