SEQ='BE'     NUCCHG=10                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  22527951.3   NPRNTI= 2   NPRNTF= 2
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S1                 (2)0( 0.5)        0.0 
     2          2P1                 (2)1( 2.5)   132190.0 

   LS RESOLVED TERM INDEXING            BWNR=  24195433.6   NTRM= 246
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             1.58E-15  5.04E-16  2.10E-16  8.66E-17  2.65E-17  1.07E-17  4.30E-18  1.26E-18  4.87E-19
    21       1.11E-12  7.52E-13  4.29E-13  2.65E-13  1.55E-13  6.87E-14  3.46E-14  1.65E-14  5.82E-15  2.54E-15
             1.08E-15  3.42E-16  1.41E-16  5.78E-17  1.76E-17  7.10E-18  2.83E-18  8.24E-19  3.19E-19
    22       9.04E-13  6.04E-13  3.33E-13  2.00E-13  1.12E-13  4.77E-14  2.33E-14  1.08E-14  3.70E-15  1.59E-15
             6.69E-16  2.08E-16  8.51E-17  3.46E-17  1.04E-17  4.19E-18  1.66E-18  4.82E-19  1.86E-19
    23       8.00E-13  5.29E-13  2.86E-13  1.68E-13  9.27E-14  3.83E-14  1.84E-14  8.44E-15  2.85E-15  1.21E-15
             5.05E-16  1.56E-16  6.35E-17  2.57E-17  7.73E-18  3.09E-18  1.22E-18  3.54E-19  1.36E-19
    24       6.78E-13  4.41E-13  2.32E-13  1.33E-13  7.13E-14  2.85E-14  1.34E-14  6.04E-15  2.00E-15  8.42E-16
             3.48E-16  1.06E-16  4.31E-17  1.74E-17  5.19E-18  2.07E-18  8.16E-19  2.35E-19  9.02E-20
    25       6.12E-13  3.94E-13  2.03E-13  1.15E-13  6.06E-14  2.38E-14  1.11E-14  4.93E-15  1.62E-15  6.76E-16
             2.78E-16  8.47E-17  3.42E-17  1.37E-17  4.09E-18  1.62E-18  6.41E-19  1.84E-19  7.05E-20
    26       5.31E-13  3.37E-13  1.69E-13  9.33E-14  4.83E-14  1.85E-14  8.47E-15  3.73E-15  1.21E-15  5.02E-16
             2.05E-16  6.21E-17  2.49E-17  9.97E-18  2.96E-18  1.17E-18  4.62E-19  1.32E-19  5.05E-20
    27       4.66E-13  2.91E-13  1.43E-13  7.71E-14  3.92E-14  1.47E-14  6.65E-15  2.90E-15  9.29E-16  3.83E-16
             1.56E-16  4.69E-17  1.88E-17  7.49E-18  2.21E-18  8.75E-19  3.44E-19  9.83E-20  3.75E-20
    28       3.89E-13  2.38E-13  1.13E-13  5.94E-14  2.95E-14  1.08E-14  4.80E-15  2.07E-15  6.53E-16  2.68E-16
             1.08E-16  3.23E-17  1.29E-17  5.11E-18  1.50E-18  5.93E-19  2.32E-19  6.62E-20  2.52E-20
    29       3.19E-13  1.90E-13  8.66E-14  4.45E-14  2.16E-14  7.69E-15  3.37E-15  1.44E-15  4.48E-16  1.82E-16
             7.32E-17  2.17E-17  8.60E-18  3.40E-18  9.97E-19  3.92E-19  1.53E-19  4.37E-20  1.67E-20
    30       2.34E-13  1.34E-13  5.82E-14  2.88E-14  1.35E-14  4.68E-15  2.01E-15  8.42E-16  2.58E-16  1.04E-16
             4.15E-17  1.22E-17  4.80E-18  1.89E-18  5.51E-19  2.16E-19  8.41E-20  2.39E-20  9.06E-21
    31       1.89E-13  1.05E-13  4.41E-14  2.14E-14  9.86E-15  3.33E-15  1.42E-15  5.88E-16  1.79E-16  7.16E-17
             2.84E-17  8.29E-18  3.26E-18  1.28E-18  3.71E-19  1.45E-19  5.64E-20  1.60E-20  6.05E-21
    32       1.37E-13  7.34E-14  2.94E-14  1.38E-14  6.23E-15  2.06E-15  8.61E-16  3.53E-16  1.06E-16  4.21E-17
             1.66E-17  4.82E-18  1.88E-18  7.37E-19  2.13E-19  8.28E-20  3.21E-20  9.05E-21  3.42E-21
    33       1.06E-13  5.55E-14  2.15E-14  9.93E-15  4.40E-15  1.43E-15  5.92E-16  2.41E-16  7.18E-17  2.84E-17
             1.11E-17  3.22E-18  1.25E-18  4.89E-19  1.41E-19  5.47E-20  2.11E-20  5.93E-21  2.24E-21
    34       7.20E-14  3.63E-14  1.35E-14  6.08E-15  2.64E-15  8.37E-16  3.43E-16  1.38E-16  4.07E-17  1.60E-17
             6.24E-18  1.79E-18  6.95E-19  2.70E-19  7.73E-20  3.00E-20  1.16E-20  3.25E-21  1.23E-21
    35       5.28E-14  2.59E-14  9.36E-15  4.13E-15  1.77E-15  5.53E-16  2.25E-16  8.99E-17  2.63E-17  1.03E-17
             4.00E-18  1.14E-18  4.42E-19  1.71E-19  4.88E-20  1.89E-20  7.28E-21  2.04E-21  7.68E-22
    36       3.21E-14  1.52E-14  5.28E-15  2.28E-15  9.55E-16  2.93E-16  1.18E-16  4.67E-17  1.35E-17  5.25E-18
             2.03E-18  5.77E-19  2.22E-19  8.57E-20  2.44E-20  9.39E-21  3.61E-21  1.01E-21  3.77E-22
    37       2.27E-14  1.05E-14  3.57E-15  1.52E-15  6.30E-16  1.91E-16  7.62E-17  3.01E-17  8.66E-18  3.35E-18
             1.29E-18  3.65E-19  1.40E-19  5.40E-20  1.53E-20  5.89E-21  2.26E-21  6.27E-22  2.35E-22
    38       1.33E-14  5.97E-15  1.96E-15  8.20E-16  3.36E-16  1.00E-16  3.97E-17  1.55E-17  4.44E-18  1.71E-18
             6.56E-19  1.85E-19  7.07E-20  2.71E-20  7.65E-21  2.93E-21  1.12E-21  3.12E-22  1.17E-22
    39       8.94E-15  3.94E-15  1.27E-15  5.25E-16  2.13E-16  6.31E-17  2.48E-17  9.67E-18  2.75E-18  1.06E-18
             4.04E-19  1.13E-19  4.33E-20  1.66E-20  4.66E-21  1.78E-21  6.82E-22  1.89E-22  7.07E-23
    40       4.71E-15  2.03E-15  6.38E-16  2.60E-16  1.04E-16  3.05E-17  1.19E-17  4.60E-18  1.30E-18  4.97E-19
             1.89E-19  5.29E-20  2.01E-20  7.68E-21  2.15E-21  8.23E-22  3.13E-22  8.64E-23  3.22E-23
    41       3.27E-15  1.39E-15  4.33E-16  1.75E-16  6.99E-17  2.03E-17  7.91E-18  3.05E-18  8.60E-19  3.28E-19
             1.25E-19  3.47E-20  1.32E-20  5.03E-21  1.41E-21  5.37E-22  2.04E-22  5.62E-23  2.09E-23
    42       1.92E-15  8.05E-16  2.48E-16  9.94E-17  3.94E-17  1.14E-17  4.41E-18  1.70E-18  4.76E-19  1.81E-19
             6.88E-20  1.91E-20  7.25E-21  2.76E-21  7.70E-22  2.93E-22  1.11E-22  3.07E-23  1.15E-23



 --------------------------------
 PRTI= 2  TRMPRT= (2P)  SPNPRT= 2

   INDX TE=  4.90E+02  9.80E+02  2.45E+03  4.90E+03  9.80E+03  2.45E+04  4.90E+04  9.80E+04  2.45E+05  4.90E+05
   ---- ---  9.80E+05  2.45E+06  4.90E+06  9.80E+06  2.45E+07  4.90E+07  9.80E+07  2.45E+08  4.90E+08
     1       1.28E-13  9.04E-14  5.71E-14  4.03E-14  2.84E-14  1.78E-14  1.24E-14  8.52E-15  4.99E-15  3.17E-15
             1.89E-15  8.56E-16  4.27E-16  1.98E-16  6.42E-17  2.58E-17  9.92E-18  2.69E-18  9.78E-19
     2       5.27E-12  3.73E-12  2.36E-12  1.67E-12  1.18E-12  7.46E-13  5.28E-13  3.74E-13  2.37E-13  1.68E-13
             1.18E-13  7.18E-14  4.72E-14  2.93E-14  1.40E-14  7.37E-15  3.62E-15  1.28E-15  5.46E-16
     3       1.43E-12  1.01E-12  6.40E-13  4.53E-13  3.20E-13  2.03E-13  1.44E-13  1.02E-13  6.55E-14  4.70E-14
             3.37E-14  2.12E-14  1.43E-14  9.05E-15  4.43E-15  2.36E-15  1.17E-15  4.16E-16  1.78E-16
     4       1.12E-11  7.94E-12  5.02E-12  3.54E-12  2.50E-12  1.57E-12  1.10E-12  7.62E-13  4.56E-13  2.98E-13
             1.85E-13  8.81E-14  4.59E-14  2.20E-14  7.42E-15  3.04E-15  1.19E-15  3.25E-16  1.19E-16
     5       5.81E-12  4.11E-12  2.60E-12  1.83E-12  1.29E-12  8.14E-13  5.70E-13  3.96E-13  2.38E-13  1.56E-13
             9.70E-14  4.67E-14  2.45E-14  1.18E-14  4.00E-15  1.64E-15  6.42E-16  1.76E-16  6.44E-17
     6       9.30E-13  6.57E-13  4.16E-13  2.94E-13  2.07E-13  1.30E-13  9.15E-14  6.37E-14  3.86E-14  2.55E-14
             1.61E-14  7.89E-15  4.19E-15  2.04E-15  7.01E-16  2.89E-16  1.14E-16  3.13E-17  1.15E-17
    13       1.35E-12  9.53E-13  6.02E-13  4.26E-13  3.02E-13  1.91E-13  1.35E-13  9.63E-14  6.15E-14  4.37E-14
             3.09E-14  1.88E-14  1.24E-14  7.66E-15  3.66E-15  1.93E-15  9.46E-16  3.35E-16  1.44E-16
    14       4.28E-13  3.03E-13  1.91E-13  1.35E-13  9.58E-14  6.07E-14  4.31E-14  3.07E-14  1.97E-14  1.41E-14
             1.00E-14  6.15E-15  4.06E-15  2.52E-15  1.21E-15  6.38E-16  3.14E-16  1.11E-16  4.77E-17
    15       6.12E-13  4.33E-13  2.73E-13  1.93E-13  1.36E-13  8.56E-14  5.99E-14  4.15E-14  2.48E-14  1.61E-14
             9.93E-15  4.70E-15  2.43E-15  1.16E-15  3.90E-16  1.60E-16  6.22E-17  1.70E-17  6.23E-18
    16       2.99E-12  2.11E-12  1.33E-12  9.43E-13  6.65E-13  4.18E-13  2.93E-13  2.03E-13  1.21E-13  7.91E-14
             4.89E-14  2.32E-14  1.20E-14  5.76E-15  1.94E-15  7.92E-16  3.09E-16  8.47E-17  3.10E-17
    17       5.76E-13  4.08E-13  2.57E-13  1.82E-13  1.28E-13  8.07E-14  5.66E-14  3.93E-14  2.36E-14  1.54E-14
             9.55E-15  4.56E-15  2.37E-15  1.14E-15  3.83E-16  1.57E-16  6.13E-17  1.68E-17  6.14E-18
    18       1.60E-12  1.13E-12  7.13E-13  5.04E-13  3.56E-13  2.24E-13  1.57E-13  1.09E-13  6.61E-14  4.35E-14
             2.72E-14  1.31E-14  6.88E-15  3.31E-15  1.12E-15  4.61E-16  1.80E-16  4.94E-17  1.81E-17
    19       6.39E-13  4.52E-13  2.85E-13  2.01E-13  1.41E-13  8.70E-14  5.94E-14  3.94E-14  2.12E-14  1.22E-14
             6.45E-15  2.42E-15  1.04E-15  4.22E-16  1.18E-16  4.37E-17  1.58E-17  4.06E-18  1.44E-18
    20       2.67E-12  1.89E-12  1.19E-12  8.38E-13  5.88E-13  3.63E-13  2.48E-13  1.64E-13  8.85E-14  5.10E-14
             2.70E-14  1.01E-14  4.37E-15  1.77E-15  4.96E-16  1.83E-16  6.62E-17  1.70E-17  6.05E-18
    21       8.29E-13  5.86E-13  3.70E-13  2.62E-13  1.85E-13  1.17E-13  8.19E-14  5.72E-14  3.48E-14  2.30E-14
             1.45E-14  7.06E-15  3.72E-15  1.80E-15  6.11E-16  2.51E-16  9.84E-17  2.70E-17  9.90E-18
    22       1.79E-12  1.26E-12  7.97E-13  5.62E-13  3.94E-13  2.44E-13  1.67E-13  1.11E-13  5.99E-14  3.47E-14
             1.84E-14  6.94E-15  3.01E-15  1.22E-15  3.43E-16  1.27E-16  4.59E-17  1.18E-17  4.19E-18
    23       1.06E-12  7.46E-13  4.70E-13  3.31E-13  2.33E-13  1.44E-13  9.85E-14  6.55E-14  3.54E-14  2.06E-14
             1.09E-14  4.12E-15  1.79E-15  7.25E-16  2.04E-16  7.53E-17  2.73E-17  7.01E-18  2.49E-18
    24       1.50E-13  1.06E-13  6.68E-14  4.72E-14  3.34E-14  2.11E-14  1.48E-14  1.04E-14  6.39E-15  4.27E-15
             2.72E-15  1.34E-15  7.13E-16  3.47E-16  1.19E-16  4.90E-17  1.92E-17  5.29E-18  1.94E-18
    25       3.17E-13  2.24E-13  1.42E-13  9.97E-14  7.00E-14  4.34E-14  2.98E-14  1.99E-14  1.08E-14  6.33E-15
             3.39E-15  1.29E-15  5.63E-16  2.29E-16  6.46E-17  2.39E-17  8.66E-18  2.23E-18  7.92E-19
    26       7.35E-13  5.19E-13  3.27E-13  2.31E-13  1.62E-13  1.01E-13  6.89E-14  4.60E-14  2.51E-14  1.47E-14
             7.86E-15  2.99E-15  1.31E-15  5.32E-16  1.50E-16  5.55E-17  2.01E-17  5.18E-18  1.84E-18
    35       5.75E-13  4.06E-13  2.57E-13  1.82E-13  1.29E-13  8.16E-14  5.79E-14  4.12E-14  2.63E-14  1.86E-14
             1.31E-14  7.88E-15  5.13E-15  3.16E-15  1.50E-15  7.86E-16  3.85E-16  1.36E-16  5.82E-17
    37       1.86E-13  1.31E-13  8.32E-14  5.88E-14  4.17E-14  2.64E-14  1.88E-14  1.34E-14  8.56E-15  6.10E-15
             4.30E-15  2.60E-15  1.70E-15  1.05E-15  4.98E-16  2.61E-16  1.28E-16  4.53E-17  1.94E-17
    39       2.64E-13  1.87E-13  1.18E-13  8.33E-14  5.88E-14  3.70E-14  2.59E-14  1.79E-14  1.07E-14  6.98E-15
             4.30E-15  2.04E-15  1.05E-15  5.03E-16  1.69E-16  6.90E-17  2.69E-17  7.37E-18  2.69E-18
    41       1.30E-12  9.17E-13  5.80E-13  4.09E-13  2.89E-13  1.82E-13  1.27E-13  8.84E-14  5.29E-14  3.45E-14
             2.13E-14  1.01E-14  5.24E-15  2.50E-15  8.42E-16  3.44E-16  1.34E-16  3.67E-17  1.34E-17
    43       2.53E-13  1.79E-13  1.13E-13  7.98E-14  5.63E-14  3.55E-14  2.49E-14  1.73E-14  1.04E-14  6.79E-15
             4.21E-15  2.00E-15  1.04E-15  4.97E-16  1.67E-16  6.84E-17  2.67E-17  7.31E-18  2.67E-18
    45       7.32E-13  5.18E-13  3.27E-13  2.31E-13  1.63E-13  1.03E-13  7.22E-14  5.03E-14  3.04E-14  1.99E-14
             1.24E-14  5.93E-15  3.08E-15  1.48E-15  4.98E-16  2.04E-16  7.96E-17  2.18E-17  7.98E-18
    51       3.80E-13  2.69E-13  1.70E-13  1.19E-13  8.38E-14  5.18E-14  3.54E-14  2.35E-14  1.27E-14  7.30E-15
             3.86E-15  1.45E-15  6.25E-16  2.53E-16  7.09E-17  2.61E-17  9.47E-18  2.43E-18  8.64E-19
    52       1.59E-12  1.12E-12  7.10E-13  5.00E-13  3.51E-13  2.17E-13  1.48E-13  9.83E-14  5.30E-14  3.06E-14
             1.62E-14  6.07E-15  2.62E-15  1.06E-15  2.97E-16  1.10E-16  3.97E-17  1.02E-17  3.63E-18
    53       3.89E-13  2.75E-13  1.74E-13  1.23E-13  8.69E-14  5.48E-14  3.85E-14  2.69E-14  1.63E-14  1.08E-14
             6.73E-15  3.24E-15  1.69E-15  8.11E-16  2.74E-16  1.12E-16  4.39E-17  1.20E-17  4.40E-18
    54       1.09E-12  7.71E-13  4.87E-13  3.43E-13  2.41E-13  1.49E-13  1.02E-13  6.78E-14  3.67E-14  2.13E-14
             1.13E-14  4.24E-15  1.84E-15  7.44E-16  2.09E-16  7.71E-17  2.79E-17  7.17E-18  2.55E-18
    55       2.60E-13  1.83E-13  1.15E-13  8.09E-14  5.62E-14  3.39E-14  2.23E-14  1.39E-14  6.62E-15  3.38E-15
             1.57E-15  5.01E-16  1.96E-16  7.36E-17  1.94E-17  6.96E-18  2.48E-18  6.30E-19  2.23E-19
    56       6.48E-13  4.58E-13  2.89E-13  2.04E-13  1.43E-13  8.86E-14  6.06E-14  4.03E-14  2.19E-14  1.27E-14
             6.73E-15  2.53E-15  1.10E-15  4.44E-16  1.25E-16  4.61E-17  1.67E-17  4.29E-18  1.52E-18
    57       7.77E-13  5.49E-13  3.45E-13  2.42E-13  1.68E-13  1.01E-13  6.67E-14  4.16E-14  1.98E-14  1.01E-14
             4.71E-15  1.50E-15  5.88E-16  2.21E-16  5.81E-17  2.08E-17  7.42E-18  1.89E-18  6.68E-19
    58       9.79E-13  6.91E-13  4.35E-13  3.05E-13  2.12E-13  1.28E-13  8.41E-14  5.25E-14  2.50E-14  1.28E-14
             5.97E-15  1.91E-15  7.46E-16  2.80E-16  7.38E-17  2.65E-17  9.43E-18  2.40E-18  8.49E-19
    59       7.28E-14  5.15E-14  3.26E-14  2.30E-14  1.63E-14  1.03E-14  7.25E-15  5.08E-15  3.11E-15  2.06E-15
             1.30E-15  6.31E-16  3.31E-16  1.59E-16  5.41E-17  2.22E-17  8.67E-18  2.38E-18  8.71E-19
    60       3.22E-13  2.28E-13  1.43E-13  1.00E-13  6.98E-14  4.21E-14  2.77E-14  1.73E-14  8.27E-15  4.24E-15
             1.97E-15  6.30E-16  2.47E-16  9.27E-17  2.44E-17  8.76E-18  3.12E-18  7.93E-19  2.81E-19
    61       5.37E-13  3.79E-13  2.38E-13  1.67E-13  1.16E-13  7.02E-14  4.62E-14  2.88E-14  1.38E-14  7.06E-15
             3.29E-15  1.05E-15  4.11E-16  1.54E-16  4.07E-17  1.46E-17  5.20E-18  1.32E-18  4.68E-19
    62       1.78E-13  1.26E-13  7.90E-14  5.54E-14  3.85E-14  2.32E-14  1.53E-14  9.56E-15  4.57E-15  2.34E-15
             1.09E-15  3.48E-16  1.37E-16  5.13E-17  1.35E-17  4.85E-18  1.73E-18  4.39E-19  1.55E-19
    63       2.02E-13  1.43E-13  9.01E-14  6.35E-14  4.46E-14  2.77E-14  1.90E-14  1.27E-14  6.92E-15  4.03E-15
             2.15E-15  8.16E-16  3.55E-16  1.44E-16  4.05E-17  1.50E-17  5.42E-18  1.39E-18  4.95E-19
    64       4.69E-13  3.32E-13  2.09E-13  1.47E-13  1.04E-13  6.43E-14  4.41E-14  2.95E-14  1.61E-14  9.38E-15
             5.01E-15  1.90E-15  8.26E-16  3.35E-16  9.44E-17  3.48E-17  1.26E-17  3.24E-18  1.15E-18
    91       3.05E-13  2.15E-13  1.36E-13  9.64E-14  6.82E-14  4.32E-14  3.07E-14  2.18E-14  1.38E-14  9.75E-15
             6.78E-15  4.04E-15  2.61E-15  1.60E-15  7.55E-16  3.95E-16  1.93E-16  6.82E-17  2.92E-17
    92       9.94E-14  7.02E-14  4.44E-14  3.14E-14  2.23E-14  1.41E-14  1.00E-14  7.13E-15  4.54E-15  3.21E-15
             2.24E-15  1.34E-15  8.67E-16  5.31E-16  2.51E-16  1.31E-16  6.43E-17  2.27E-17  9.72E-18
    93       1.41E-13  9.95E-14  6.29E-14  4.44E-14  3.13E-14  1.97E-14  1.38E-14  9.54E-15  5.68E-15  3.69E-15
             2.27E-15  1.07E-15  5.51E-16  2.62E-16  8.79E-17  3.59E-17  1.40E-17  3.83E-18  1.40E-18
    94       6.95E-13  4.91E-13  3.10E-13  2.19E-13  1.55E-13  9.72E-14  6.81E-14  4.72E-14  2.82E-14  1.83E-14
             1.13E-14  5.32E-15  2.75E-15  1.31E-15  4.39E-16  1.79E-16  6.98E-17  1.91E-17  6.99E-18
    95       1.36E-13  9.63E-14  6.08E-14  4.30E-14  3.03E-14  1.91E-14  1.34E-14  9.29E-15  5.56E-15  3.62E-15
             2.23E-15  1.06E-15  5.46E-16  2.60E-16  8.74E-17  3.57E-17  1.39E-17  3.81E-18  1.39E-18
    96       4.00E-13  2.82E-13  1.79E-13  1.26E-13  8.91E-14  5.61E-14  3.94E-14  2.74E-14  1.64E-14  1.07E-14
             6.64E-15  3.15E-15  1.63E-15  7.78E-16  2.61E-16  1.07E-16  4.16E-17  1.14E-17  4.17E-18
    99       2.27E-13  1.60E-13  1.01E-13  7.12E-14  5.00E-14  3.09E-14  2.11E-14  1.40E-14  7.53E-15  4.34E-15
             2.29E-15  8.57E-16  3.70E-16  1.49E-16  4.19E-17  1.54E-17  5.59E-18  1.44E-18  5.10E-19
   100       9.51E-13  6.72E-13  4.24E-13  2.99E-13  2.09E-13  1.30E-13  8.85E-14  5.87E-14  3.16E-14  1.82E-14
             9.62E-15  3.60E-15  1.55E-15  6.27E-16  1.76E-16  6.48E-17  2.34E-17  6.02E-18  2.14E-18
   101       2.15E-13  1.52E-13  9.60E-14  6.78E-14  4.79E-14  3.02E-14  2.12E-14  1.48E-14  8.93E-15  5.86E-15
             3.63E-15  1.73E-15  8.98E-16  4.29E-16  1.44E-16  5.90E-17  2.30E-17  6.31E-18  2.31E-18
   104       6.59E-13  4.65E-13  2.94E-13  2.07E-13  1.45E-13  9.00E-14  6.15E-14  4.09E-14  2.21E-14  1.28E-14
             6.76E-15  2.53E-15  1.10E-15  4.43E-16  1.24E-16  4.58E-17  1.66E-17  4.26E-18  1.51E-18
   106       3.93E-13  2.77E-13  1.75E-13  1.23E-13  8.65E-14  5.36E-14  3.67E-14  2.44E-14  1.32E-14  7.63E-15
             4.04E-15  1.52E-15  6.55E-16  2.65E-16  7.44E-17  2.74E-17  9.93E-18  2.55E-18  9.07E-19
   107       2.28E-13  1.61E-13  1.01E-13  7.08E-14  4.92E-14  2.97E-14  1.95E-14  1.22E-14  5.79E-15  2.96E-15
             1.37E-15  4.38E-16  1.71E-16  6.43E-17  1.69E-17  6.07E-18  2.16E-18  5.50E-19  1.95E-19
   110       6.81E-13  4.80E-13  3.02E-13  2.12E-13  1.47E-13  8.89E-14  5.84E-14  3.64E-14  1.73E-14  8.87E-15
             4.12E-15  1.31E-15  5.13E-16  1.93E-16  5.07E-17  1.82E-17  6.48E-18  1.65E-18  5.83E-19
   120       2.83E-13  1.99E-13  1.25E-13  8.69E-14  5.96E-14  3.47E-14  2.17E-14  1.26E-14  5.31E-15  2.46E-15
             1.04E-15  3.01E-16  1.12E-16  4.09E-17  1.05E-17  3.75E-18  1.33E-18  3.37E-19  1.19E-19
   121       9.43E-14  6.64E-14  4.16E-14  2.90E-14  1.99E-14  1.16E-14  7.24E-15  4.20E-15  1.77E-15  8.19E-16
             3.47E-16  1.00E-16  3.75E-17  1.36E-17  3.51E-18  1.25E-18  4.44E-19  1.12E-19  3.98E-20
   122       3.64E-13  2.56E-13  1.60E-13  1.12E-13  7.66E-14  4.46E-14  2.79E-14  1.62E-14  6.83E-15  3.16E-15
             1.34E-15  3.88E-16  1.45E-16  5.26E-17  1.36E-17  4.82E-18  1.71E-18  4.34E-19  1.53E-19
   123       1.21E-13  8.54E-14  5.35E-14  3.72E-14  2.55E-14  1.49E-14  9.30E-15  5.40E-15  2.28E-15  1.05E-15
             4.46E-16  1.29E-16  4.82E-17  1.75E-17  4.52E-18  1.61E-18  5.70E-19  1.45E-19  5.11E-20
   124       4.45E-13  3.13E-13  1.96E-13  1.37E-13  9.36E-14  5.45E-14  3.41E-14  1.98E-14  8.34E-15  3.86E-15
             1.63E-15  4.74E-16  1.77E-16  6.43E-17  1.66E-17  5.90E-18  2.09E-18  5.30E-19  1.88E-19
   125       1.48E-13  1.04E-13  6.54E-14  4.55E-14  3.12E-14  1.82E-14  1.14E-14  6.60E-15  2.78E-15  1.29E-15
             5.45E-16  1.58E-16  5.89E-17  2.14E-17  5.52E-18  1.97E-18  6.97E-19  1.77E-19  6.25E-20
   126       8.63E-13  6.09E-13  3.83E-13  2.69E-13  1.87E-13  1.13E-13  7.42E-14  4.63E-14  2.21E-14  1.13E-14
             5.25E-15  1.67E-15  6.55E-16  2.46E-16  6.47E-17  2.32E-17  8.27E-18  2.10E-18  7.44E-19
   127       4.09E-14  2.89E-14  1.83E-14  1.29E-14  9.13E-15  5.77E-15  4.06E-15  2.84E-15  1.73E-15  1.14E-15
             7.11E-16  3.41E-16  1.77E-16  8.49E-17  2.86E-17  1.17E-17  4.57E-18  1.25E-18  4.58E-19
   128       4.75E-13  3.35E-13  2.11E-13  1.48E-13  1.03E-13  6.20E-14  4.08E-14  2.55E-14  1.22E-14  6.23E-15
             2.90E-15  9.25E-16  3.62E-16  1.36E-16  3.58E-17  1.28E-17  4.57E-18  1.16E-18  4.11E-19
   129       2.84E-13  2.00E-13  1.26E-13  8.84E-14  6.15E-14  3.71E-14  2.44E-14  1.53E-14  7.29E-15  3.73E-15
             1.74E-15  5.54E-16  2.17E-16  8.14E-17  2.14E-17  7.69E-18  2.74E-18  6.96E-19  2.47E-19
   130       1.57E-13  1.11E-13  6.97E-14  4.89E-14  3.40E-14  2.05E-14  1.35E-14  8.45E-15  4.04E-15  2.07E-15
             9.62E-16  3.07E-16  1.20E-16  4.51E-17  1.19E-17  4.26E-18  1.52E-18  3.86E-19  1.37E-19
   131       1.24E-13  8.78E-14  5.54E-14  3.91E-14  2.75E-14  1.70E-14  1.17E-14  7.80E-15  4.24E-15  2.47E-15
             1.31E-15  4.95E-16  2.14E-16  8.68E-17  2.44E-17  9.00E-18  3.26E-18  8.37E-19  2.98E-19
   132       2.89E-13  2.04E-13  1.29E-13  9.09E-14  6.39E-14  3.97E-14  2.72E-14  1.82E-14  9.88E-15  5.75E-15
             3.06E-15  1.15E-15  4.99E-16  2.02E-16  5.68E-17  2.10E-17  7.59E-18  1.95E-18  6.94E-19
   133       1.84E-13  1.30E-13  8.22E-14  5.81E-14  4.11E-14  2.60E-14  1.84E-14  1.31E-14  8.24E-15  5.76E-15
             3.98E-15  2.35E-15  1.51E-15  9.19E-16  4.32E-16  2.26E-16  1.10E-16  3.90E-17  1.66E-17
   134       6.02E-14  4.25E-14  2.69E-14  1.90E-14  1.35E-14  8.55E-15  6.06E-15  4.30E-15  2.72E-15  1.91E-15
             1.32E-15  7.80E-16  5.01E-16  3.06E-16  1.44E-16  7.52E-17  3.68E-17  1.30E-17  5.55E-18
   135       8.51E-14  6.02E-14  3.80E-14  2.68E-14  1.89E-14  1.19E-14  8.30E-15  5.73E-15  3.40E-15  2.19E-15
             1.34E-15  6.29E-16  3.24E-16  1.54E-16  5.15E-17  2.10E-17  8.18E-18  2.24E-18  8.18E-19
   136       4.21E-13  2.98E-13  1.88E-13  1.33E-13  9.37E-14  5.88E-14  4.11E-14  2.84E-14  1.69E-14  1.09E-14
             6.68E-15  3.14E-15  1.61E-15  7.67E-16  2.57E-16  1.05E-16  4.08E-17  1.12E-17  4.08E-18
   137       8.29E-14  5.86E-14  3.70E-14  2.62E-14  1.85E-14  1.16E-14  8.11E-15  5.62E-15  3.34E-15  2.17E-15
             1.33E-15  6.24E-16  3.22E-16  1.53E-16  5.13E-17  2.09E-17  8.15E-18  2.23E-18  8.15E-19
   138       2.45E-13  1.73E-13  1.09E-13  7.72E-14  5.45E-14  3.43E-14  2.40E-14  1.66E-14  9.93E-15  6.44E-15
             3.96E-15  1.86E-15  9.62E-16  4.58E-16  1.54E-16  6.27E-17  2.44E-17  6.68E-18  2.44E-18
   139       1.44E-13  1.02E-13  6.44E-14  4.53E-14  3.18E-14  1.97E-14  1.34E-14  8.87E-15  4.76E-15  2.74E-15
             1.44E-15  5.37E-16  2.31E-16  9.34E-17  2.62E-17  9.64E-18  3.49E-18  8.96E-19  3.19E-19
   140       6.05E-13  4.28E-13  2.70E-13  1.90E-13  1.33E-13  8.24E-14  5.62E-14  3.72E-14  2.00E-14  1.15E-14
             6.04E-15  2.25E-15  9.71E-16  3.92E-16  1.10E-16  4.05E-17  1.46E-17  3.76E-18  1.34E-18
   141       1.32E-13  9.35E-14  5.91E-14  4.18E-14  2.95E-14  1.86E-14  1.30E-14  9.06E-15  5.43E-15  3.53E-15
             2.18E-15  1.03E-15  5.31E-16  2.53E-16  8.50E-17  3.47E-17  1.35E-17  3.70E-18  1.35E-18
   142       4.22E-13  2.98E-13  1.88E-13  1.33E-13  9.30E-14  5.76E-14  3.93E-14  2.61E-14  1.41E-14  8.09E-15
             4.27E-15  1.60E-15  6.88E-16  2.78E-16  7.79E-17  2.87E-17  1.04E-17  2.67E-18  9.49E-19
