SEQ='O '     NUCCHG=10                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  27239297.0   NPRNTI= 3   NPRNTF= 3
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P3             (4)0( 1.5)        0.0 
     2          2S2 2P3             (2)2( 4.5)    44495.0 
     3          2S2 2P3             (2)1( 2.5)    62597.4 

   LS RESOLVED TERM INDEXING            BWNR=  27737598.3   NTRM= 503
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             2.18E-16  7.35E-17  3.34E-17  1.57E-17  5.94E-18  2.83E-18  1.31E-18  4.55E-19  1.95E-19
    21       1.57E-13  1.06E-13  6.05E-14  3.74E-14  2.18E-14  9.64E-15  4.84E-15  2.30E-15  8.02E-16  3.49E-16
             1.50E-16  4.97E-17  2.23E-17  1.04E-17  3.87E-18  1.83E-18  8.47E-19  2.92E-19  1.25E-19
    22       1.28E-13  8.55E-14  4.72E-14  2.82E-14  1.59E-14  6.71E-15  3.26E-15  1.51E-15  5.12E-16  2.19E-16
             9.26E-17  3.02E-17  1.33E-17  6.12E-18  2.25E-18  1.06E-18  4.86E-19  1.66E-19  7.09E-20
    23       1.13E-13  7.50E-14  4.05E-14  2.38E-14  1.31E-14  5.40E-15  2.58E-15  1.18E-15  3.94E-16  1.67E-16
             7.01E-17  2.26E-17  9.92E-18  4.52E-18  1.65E-18  7.70E-19  3.53E-19  1.21E-19  5.12E-20
    24       9.62E-14  6.26E-14  3.29E-14  1.88E-14  1.01E-14  4.02E-15  1.88E-15  8.44E-16  2.77E-16  1.16E-16
             4.83E-17  1.54E-17  6.70E-18  3.02E-18  1.09E-18  5.07E-19  2.32E-19  7.87E-20  3.33E-20
    25       8.70E-14  5.60E-14  2.89E-14  1.62E-14  8.57E-15  3.36E-15  1.55E-15  6.90E-16  2.24E-16  9.36E-17
             3.87E-17  1.22E-17  5.30E-18  2.38E-18  8.56E-19  3.96E-19  1.80E-19  6.11E-20  2.58E-20
    26       7.55E-14  4.79E-14  2.40E-14  1.32E-14  6.84E-15  2.61E-15  1.19E-15  5.23E-16  1.68E-16  6.95E-17
             2.85E-17  8.95E-18  3.85E-18  1.72E-18  6.14E-19  2.83E-19  1.28E-19  4.33E-20  1.82E-20
    27       6.63E-14  4.14E-14  2.03E-14  1.09E-14  5.55E-15  2.08E-15  9.37E-16  4.07E-16  1.29E-16  5.32E-17
             2.17E-17  6.76E-18  2.89E-18  1.28E-18  4.56E-19  2.09E-19  9.47E-20  3.17E-20  1.33E-20
    28       5.54E-14  3.38E-14  1.60E-14  8.43E-15  4.18E-15  1.53E-15  6.77E-16  2.90E-16  9.11E-17  3.71E-17
             1.51E-17  4.65E-18  1.98E-18  8.71E-19  3.07E-19  1.40E-19  6.31E-20  2.10E-20  8.74E-21
    29       4.54E-14  2.70E-14  1.23E-14  6.32E-15  3.06E-15  1.09E-15  4.76E-16  2.02E-16  6.25E-17  2.53E-17
             1.02E-17  3.12E-18  1.32E-18  5.77E-19  2.01E-19  9.16E-20  4.12E-20  1.38E-20  5.82E-21
    30       3.34E-14  1.91E-14  8.29E-15  4.10E-15  1.92E-15  6.63E-16  2.84E-16  1.18E-16  3.61E-17  1.45E-17
             5.79E-18  1.75E-18  7.33E-19  3.18E-19  1.10E-19  4.96E-20  2.22E-20  7.40E-21  3.10E-21
    31       2.69E-14  1.50E-14  6.28E-15  3.04E-15  1.40E-15  4.73E-16  2.00E-16  8.28E-17  2.50E-17  9.98E-18
             3.96E-18  1.19E-18  4.96E-19  2.14E-19  7.34E-20  3.31E-20  1.47E-20  4.88E-21  2.03E-21
    32       1.95E-14  1.05E-14  4.19E-15  1.97E-15  8.86E-16  2.92E-16  1.22E-16  4.98E-17  1.49E-17  5.88E-18
             2.32E-18  6.92E-19  2.86E-19  1.22E-19  4.17E-20  1.86E-20  8.27E-21  2.72E-21  1.12E-21
    33       1.51E-14  7.91E-15  3.07E-15  1.41E-15  6.26E-16  2.03E-16  8.38E-17  3.40E-17  1.01E-17  3.96E-18
             1.56E-18  4.62E-19  1.90E-19  8.09E-20  2.74E-20  1.22E-20  5.39E-21  1.76E-21  7.20E-22
    34       1.03E-14  5.18E-15  1.93E-15  8.66E-16  3.75E-16  1.19E-16  4.86E-17  1.95E-17  5.72E-18  2.24E-18
             8.74E-19  2.57E-19  1.05E-19  4.44E-20  1.49E-20  6.60E-21  2.91E-21  9.58E-22  3.98E-22
    35       7.53E-15  3.70E-15  1.33E-15  5.89E-16  2.52E-16  7.86E-17  3.18E-17  1.27E-17  3.70E-18  1.44E-18
             5.60E-19  1.64E-19  6.66E-20  2.81E-20  9.35E-21  4.13E-21  1.82E-21  5.93E-22  2.45E-22
    36       4.58E-15  2.17E-15  7.52E-16  3.24E-16  1.36E-16  4.17E-17  1.67E-17  6.60E-18  1.90E-18  7.36E-19
             2.85E-19  8.27E-20  3.34E-20  1.40E-20  4.62E-21  2.03E-21  8.86E-22  2.86E-22  1.17E-22
    37       3.24E-15  1.50E-15  5.09E-16  2.16E-16  8.97E-17  2.72E-17  1.08E-17  4.25E-18  1.22E-18  4.70E-19
             1.81E-19  5.24E-20  2.11E-20  8.78E-21  2.88E-21  1.26E-21  5.49E-22  1.76E-22  7.15E-23
    38       1.90E-15  8.52E-16  2.80E-16  1.17E-16  4.78E-17  1.43E-17  5.63E-18  2.20E-18  6.25E-19  2.40E-19
             9.22E-20  2.65E-20  1.06E-20  4.38E-21  1.43E-21  6.22E-22  2.70E-22  8.75E-23  3.60E-23
    39       1.28E-15  5.62E-16  1.81E-16  7.49E-17  3.04E-17  8.98E-18  3.52E-18  1.37E-18  3.87E-19  1.48E-19
             5.68E-20  1.62E-20  6.48E-21  2.67E-21  8.65E-22  3.76E-22  1.63E-22  5.23E-23  2.14E-23
    40       6.73E-16  2.89E-16  9.10E-17  3.70E-17  1.48E-17  4.34E-18  1.69E-18  6.52E-19  1.83E-19  6.99E-20
             2.66E-20  7.58E-21  3.01E-21  1.23E-21  3.97E-22  1.71E-22  7.37E-23  2.34E-23  9.46E-24
    41       4.67E-16  1.99E-16  6.19E-17  2.50E-17  9.96E-18  2.90E-18  1.12E-18  4.33E-19  1.21E-19  4.61E-20
             1.76E-20  4.98E-21  1.97E-21  8.06E-22  2.58E-22  1.11E-22  4.77E-23  1.50E-23  6.04E-24
    42       2.74E-16  1.15E-16  3.53E-17  1.42E-17  5.62E-18  1.62E-18  6.27E-19  2.41E-19  6.72E-20  2.55E-20
             9.68E-21  2.74E-21  1.08E-21  4.40E-22  1.41E-22  6.04E-23  2.59E-23  8.28E-24  3.38E-24

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     2       9.41E-12  6.66E-12  4.21E-12  2.98E-12  2.11E-12  1.33E-12  9.46E-13  6.73E-13  4.31E-13  3.09E-13
             2.20E-13  1.36E-13  8.88E-14  5.33E-14  2.33E-14  1.11E-14  4.90E-15  1.50E-15  5.79E-16
     3       4.70E-12  3.32E-12  2.10E-12  1.48E-12  1.05E-12  6.57E-13  4.60E-13  3.20E-13  1.95E-13  1.33E-13
             9.10E-14  5.42E-14  3.57E-14  2.25E-14  1.11E-14  6.08E-15  3.13E-15  1.19E-15  5.40E-16
     4       3.21E-12  2.27E-12  1.43E-12  1.01E-12  7.07E-13  4.38E-13  3.00E-13  2.02E-13  1.14E-13  7.24E-14
             4.52E-14  2.42E-14  1.49E-14  8.97E-15  4.26E-15  2.27E-15  1.15E-15  4.28E-16  1.92E-16
     5       2.56E-12  1.81E-12  1.14E-12  7.99E-13  5.58E-13  3.41E-13  2.29E-13  1.49E-13  7.93E-14  4.72E-14
             2.75E-14  1.35E-14  7.87E-15  4.55E-15  2.09E-15  1.09E-15  5.45E-16  2.01E-16  8.97E-17
     6       2.16E-12  1.52E-12  9.57E-13  6.70E-13  4.65E-13  2.80E-13  1.84E-13  1.16E-13  5.88E-14  3.34E-14
             1.85E-14  8.47E-15  4.75E-15  2.66E-15  1.19E-15  6.14E-16  3.03E-16  1.11E-16  4.91E-17
     7       1.87E-12  1.32E-12  8.29E-13  5.78E-13  3.99E-13  2.36E-13  1.52E-13  9.36E-14  4.53E-14  2.47E-14
             1.32E-14  5.74E-15  3.12E-15  1.70E-15  7.42E-16  3.80E-16  1.86E-16  6.76E-17  2.99E-17
     8       1.66E-12  1.17E-12  7.31E-13  5.08E-13  3.48E-13  2.02E-13  1.28E-13  7.68E-14  3.58E-14  1.90E-14
             9.81E-15  4.11E-15  2.17E-15  1.16E-15  4.97E-16  2.52E-16  1.23E-16  4.42E-17  1.95E-17
     9       1.49E-12  1.05E-12  6.53E-13  4.52E-13  3.07E-13  1.76E-13  1.09E-13  6.40E-14  2.89E-14  1.49E-14
             7.53E-15  3.05E-15  1.58E-15  8.30E-16  3.50E-16  1.76E-16  8.51E-17  3.06E-17  1.34E-17
    10       1.35E-12  9.48E-13  5.90E-13  4.06E-13  2.74E-13  1.54E-13  9.41E-14  5.41E-14  2.37E-14  1.20E-14
             5.92E-15  2.34E-15  1.19E-15  6.16E-16  2.56E-16  1.28E-16  6.15E-17  2.20E-17  9.64E-18
    11       1.23E-12  8.66E-13  5.37E-13  3.68E-13  2.46E-13  1.36E-13  8.17E-14  4.61E-14  1.97E-14  9.81E-15
             4.76E-15  1.84E-15  9.22E-16  4.71E-16  1.94E-16  9.63E-17  4.62E-17  1.65E-17  7.21E-18
    12       1.14E-12  7.96E-13  4.92E-13  3.35E-13  2.22E-13  1.21E-13  7.16E-14  3.97E-14  1.66E-14  8.13E-15
             3.89E-15  1.48E-15  7.30E-16  3.69E-16  1.50E-16  7.43E-17  3.55E-17  1.26E-17  5.51E-18
    13       1.05E-12  7.37E-13  4.53E-13  3.07E-13  2.02E-13  1.08E-13  6.31E-14  3.45E-14  1.41E-14  6.83E-15
             3.22E-15  1.20E-15  5.88E-16  2.94E-16  1.19E-16  5.83E-17  2.77E-17  9.83E-18  4.29E-18
    14       9.80E-13  6.85E-13  4.20E-13  2.83E-13  1.85E-13  9.74E-14  5.60E-14  3.01E-14  1.21E-14  5.79E-15
             2.70E-15  9.95E-16  4.82E-16  2.39E-16  9.57E-17  4.68E-17  2.22E-17  7.86E-18  3.42E-18
    15       9.18E-13  6.41E-13  3.91E-13  2.62E-13  1.70E-13  8.82E-14  5.00E-14  2.66E-14  1.05E-14  4.98E-15
             2.30E-15  8.36E-16  4.01E-16  1.97E-16  7.83E-17  3.82E-17  1.81E-17  6.36E-18  2.76E-18
    16       8.63E-13  6.02E-13  3.66E-13  2.44E-13  1.56E-13  8.01E-14  4.48E-14  2.35E-14  9.19E-15  4.30E-15
             1.97E-15  7.07E-16  3.37E-16  1.65E-16  6.49E-17  3.15E-17  1.49E-17  5.23E-18  2.26E-18
    17       7.68E-13  5.33E-13  3.21E-13  2.12E-13  1.33E-13  6.64E-14  3.63E-14  1.86E-14  7.10E-15  3.27E-15
             1.47E-15  5.20E-16  2.44E-16  1.18E-16  4.61E-17  2.23E-17  1.05E-17  3.66E-18  1.56E-18
    18       6.92E-13  4.79E-13  2.85E-13  1.86E-13  1.15E-13  5.59E-14  3.00E-14  1.51E-14  5.63E-15  2.56E-15
             1.14E-15  3.96E-16  1.84E-16  8.81E-17  3.40E-17  1.63E-17  7.65E-18  2.66E-18  1.13E-18
    19       6.29E-13  4.33E-13  2.56E-13  1.64E-13  1.00E-13  4.76E-14  2.51E-14  1.24E-14  4.55E-15  2.04E-15
             8.99E-16  3.09E-16  1.42E-16  6.75E-17  2.58E-17  1.23E-17  5.76E-18  2.00E-18  8.62E-19
    20       5.50E-13  3.76E-13  2.19E-13  1.38E-13  8.28E-14  3.80E-14  1.96E-14  9.50E-15  3.40E-15  1.50E-15
             6.54E-16  2.21E-16  1.00E-16  4.72E-17  1.78E-17  8.48E-18  3.94E-18  1.36E-18  5.86E-19
    21       4.70E-13  3.19E-13  1.82E-13  1.12E-13  6.54E-14  2.89E-14  1.45E-14  6.89E-15  2.40E-15  1.05E-15
             4.49E-16  1.49E-16  6.69E-17  3.11E-17  1.16E-17  5.49E-18  2.54E-18  8.76E-19  3.75E-19
    22       3.84E-13  2.57E-13  1.42E-13  8.48E-14  4.76E-14  2.01E-14  9.79E-15  4.53E-15  1.54E-15  6.57E-16
             2.78E-16  9.05E-17  4.01E-17  1.84E-17  6.76E-18  3.17E-18  1.46E-18  4.99E-19  2.13E-19
    23       3.40E-13  2.25E-13  1.22E-13  7.14E-14  3.93E-14  1.62E-14  7.75E-15  3.53E-15  1.18E-15  5.01E-16
             2.10E-16  6.77E-17  2.98E-17  1.36E-17  4.95E-18  2.31E-18  1.06E-18  3.62E-19  1.54E-19
    24       2.89E-13  1.88E-13  9.86E-14  5.64E-14  3.02E-14  1.21E-14  5.65E-15  2.53E-15  8.32E-16  3.49E-16
             1.45E-16  4.62E-17  2.01E-17  9.07E-18  3.28E-18  1.52E-18  6.95E-19  2.36E-19  9.99E-20
    25       2.61E-13  1.68E-13  8.66E-14  4.87E-14  2.57E-14  1.01E-14  4.66E-15  2.07E-15  6.73E-16  2.81E-16
             1.16E-16  3.67E-17  1.59E-17  7.14E-18  2.57E-18  1.19E-18  5.41E-19  1.83E-19  7.73E-20
    26       2.27E-13  1.44E-13  7.21E-14  3.97E-14  2.05E-14  7.84E-15  3.58E-15  1.57E-15  5.04E-16  2.09E-16
             8.56E-17  2.69E-17  1.16E-17  5.16E-18  1.84E-18  8.48E-19  3.85E-19  1.30E-19  5.45E-20
    27       1.99E-13  1.24E-13  6.08E-14  3.28E-14  1.67E-14  6.24E-15  2.81E-15  1.22E-15  3.88E-16  1.59E-16
             6.51E-17  2.03E-17  8.68E-18  3.85E-18  1.37E-18  6.28E-19  2.84E-19  9.52E-20  3.98E-20
    28       1.66E-13  1.01E-13  4.80E-14  2.53E-14  1.25E-14  4.58E-15  2.03E-15  8.71E-16  2.73E-16  1.11E-16
             4.52E-17  1.40E-17  5.93E-18  2.61E-18  9.20E-19  4.20E-19  1.89E-19  6.31E-20  2.62E-20
    29       1.36E-13  8.10E-14  3.70E-14  1.90E-14  9.18E-15  3.27E-15  1.43E-15  6.05E-16  1.88E-16  7.59E-17
             3.06E-17  9.36E-18  3.95E-18  1.73E-18  6.04E-19  2.75E-19  1.24E-19  4.15E-20  1.75E-20
    30       1.00E-13  5.74E-14  2.49E-14  1.23E-14  5.77E-15  1.99E-15  8.52E-16  3.55E-16  1.08E-16  4.35E-17
             1.74E-17  5.26E-18  2.20E-18  9.54E-19  3.30E-19  1.49E-19  6.66E-20  2.22E-20  9.29E-21
    31       8.07E-14  4.50E-14  1.89E-14  9.12E-15  4.20E-15  1.42E-15  6.01E-16  2.48E-16  7.51E-17  2.99E-17
             1.19E-17  3.58E-18  1.49E-18  6.42E-19  2.20E-19  9.92E-20  4.42E-20  1.47E-20  6.10E-21
    32       5.84E-14  3.14E-14  1.26E-14  5.91E-15  2.66E-15  8.75E-16  3.65E-16  1.49E-16  4.46E-17  1.76E-17
             6.97E-18  2.08E-18  8.58E-19  3.67E-19  1.25E-19  5.59E-20  2.48E-20  8.15E-21  3.36E-21
    33       4.54E-14  2.37E-14  9.21E-15  4.24E-15  1.88E-15  6.08E-16  2.51E-16  1.02E-16  3.02E-17  1.19E-17
             4.68E-18  1.39E-18  5.70E-19  2.43E-19  8.21E-20  3.66E-20  1.62E-20  5.27E-21  2.16E-21
    34       3.08E-14  1.55E-14  5.78E-15  2.60E-15  1.13E-15  3.57E-16  1.46E-16  5.85E-17  1.71E-17  6.71E-18
             2.62E-18  7.71E-19  3.15E-19  1.33E-19  4.47E-20  1.98E-20  8.74E-21  2.87E-21  1.19E-21
    35       2.26E-14  1.11E-14  4.00E-15  1.77E-15  7.55E-16  2.36E-16  9.55E-17  3.81E-17  1.11E-17  4.32E-18
             1.68E-18  4.92E-19  2.00E-19  8.42E-20  2.80E-20  1.24E-20  5.45E-21  1.78E-21  7.35E-22
    36       1.38E-14  6.50E-15  2.26E-15  9.73E-16  4.08E-16  1.25E-16  5.01E-17  1.98E-17  5.71E-18  2.21E-18
             8.55E-19  2.48E-19  1.00E-19  4.19E-20  1.38E-20  6.08E-21  2.66E-21  8.59E-22  3.52E-22
    37       9.73E-15  4.50E-15  1.53E-15  6.49E-16  2.69E-16  8.15E-17  3.25E-17  1.28E-17  3.66E-18  1.41E-18
             5.44E-19  1.57E-19  6.33E-20  2.63E-20  8.65E-21  3.79E-21  1.65E-21  5.28E-22  2.14E-22
    38       5.69E-15  2.56E-15  8.40E-16  3.51E-16  1.43E-16  4.28E-17  1.69E-17  6.59E-18  1.88E-18  7.20E-19
             2.77E-19  7.94E-20  3.18E-20  1.31E-20  4.29E-21  1.87E-21  8.11E-22  2.63E-22  1.08E-22
    39       3.83E-15  1.69E-15  5.44E-16  2.25E-16  9.11E-17  2.69E-17  1.06E-17  4.11E-18  1.16E-18  4.45E-19
             1.70E-19  4.87E-20  1.94E-20  8.01E-21  2.60E-21  1.13E-21  4.88E-22  1.57E-22  6.41E-23
    40       2.02E-15  8.68E-16  2.73E-16  1.11E-16  4.45E-17  1.30E-17  5.07E-18  1.96E-18  5.50E-19  2.10E-19
             7.99E-20  2.27E-20  9.02E-21  3.70E-21  1.19E-21  5.14E-22  2.21E-22  7.02E-23  2.84E-23
    41       1.40E-15  5.96E-16  1.86E-16  7.50E-17  2.99E-17  8.69E-18  3.37E-18  1.30E-18  3.64E-19  1.38E-19
             5.27E-20  1.49E-20  5.91E-21  2.42E-21  7.75E-22  3.34E-22  1.43E-22  4.51E-23  1.81E-23
    42       8.21E-16  3.45E-16  1.06E-16  4.25E-17  1.68E-17  4.87E-18  1.88E-18  7.22E-19  2.02E-19  7.65E-20
             2.90E-20  8.21E-21  3.24E-21  1.32E-21  4.22E-22  1.81E-22  7.78E-23  2.49E-23  1.01E-23


 -----------------------------------------
 PRTF= 3  TRMPRT= (2P)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     3       5.28E-14  3.73E-14  2.36E-14  1.68E-14  1.19E-14  7.69E-15  5.61E-15  4.20E-15  3.06E-15  2.55E-15
             2.18E-15  1.70E-15  1.27E-15  8.42E-16  4.06E-16  2.04E-16  9.33E-17  2.95E-17  1.16E-17
     4       1.96E-15  1.38E-15  8.79E-16  6.26E-16  4.48E-16  2.94E-16  2.20E-16  1.72E-16  1.36E-16  1.20E-16
             1.08E-16  8.54E-17  6.38E-17  4.21E-17  2.02E-17  1.01E-17  4.60E-18  1.45E-18  5.70E-19
     5       8.49E-17  6.02E-17  3.84E-17  2.76E-17  2.01E-17  1.38E-17  1.10E-17  9.40E-18  8.46E-18  8.08E-18
             7.53E-18  6.08E-18  4.55E-18  3.00E-18  1.43E-18  7.19E-19  3.27E-19  1.03E-19  4.05E-20
     6       4.30E-18  3.07E-18  1.99E-18  1.48E-18  1.14E-18  9.07E-19  8.65E-19  9.07E-19  1.02E-18  1.07E-18
             1.04E-18  8.53E-19  6.39E-19  4.22E-19  2.01E-19  1.01E-19  4.58E-20  1.44E-20  5.67E-21
     7       8.19E-20  6.02E-20  4.26E-20  3.64E-20  3.69E-20  5.27E-20  8.15E-20  1.24E-19  1.84E-19  2.11E-19
             2.13E-19  1.77E-19  1.33E-19  8.73E-20  4.16E-20  2.08E-20  9.47E-21  2.98E-21  1.17E-21
     8       9.08E-52  1.05E-51  2.16E-51  4.74E-51  1.37E-50  5.34E-50  1.13E-49  2.38E-49  5.08E-49  6.54E-49
             7.12E-49  6.55E-49  6.35E-49  5.86E-49  4.05E-49  2.55E-49  1.45E-49  6.19E-50  3.09E-50

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     3       5.59E-14  3.96E-14  2.50E-14  1.77E-14  1.26E-14  8.08E-15  5.84E-15  4.30E-15  3.01E-15  2.41E-15
             1.96E-15  1.44E-15  1.04E-15  6.79E-16  3.22E-16  1.61E-16  7.30E-17  2.30E-17  9.01E-18
     4       1.17E-15  8.28E-16  5.25E-16  3.73E-16  2.65E-16  1.72E-16  1.25E-16  9.37E-17  6.67E-17  5.34E-17
             4.30E-17  3.08E-17  2.19E-17  1.41E-17  6.60E-18  3.28E-18  1.49E-18  4.67E-19  1.83E-19
     5       6.43E-17  4.55E-17  2.90E-17  2.08E-17  1.51E-17  1.02E-17  7.96E-18  6.44E-18  5.09E-18  4.26E-18
             3.48E-18  2.45E-18  1.72E-18  1.09E-18  5.05E-19  2.50E-19  1.13E-19  3.54E-20  1.38E-20
     6       3.45E-18  2.47E-18  1.61E-18  1.19E-18  9.22E-19  7.34E-19  6.87E-19  6.83E-19  6.70E-19  6.14E-19
             5.21E-19  3.70E-19  2.58E-19  1.63E-19  7.48E-20  3.69E-20  1.66E-20  5.20E-21  2.03E-21
     7       5.27E-20  3.90E-20  2.83E-20  2.52E-20  2.72E-20  4.23E-20  6.62E-20  9.65E-20  1.25E-19  1.26E-19
             1.11E-19  8.00E-20  5.55E-20  3.48E-20  1.59E-20  7.84E-21  3.53E-21  1.10E-21  4.31E-22
     8       1.13E-50  1.04E-50  1.38E-50  2.83E-50  9.10E-50  4.01E-49  9.28E-49  1.84E-48  3.64E-48  4.72E-48
             5.05E-48  4.64E-48  4.13E-48  3.39E-48  2.28E-48  1.55E-48  9.88E-49  4.80E-49  2.48E-49



 --------------------------------
 PRTI= 3  TRMPRT= (2P)  SPNPRT= 2

   INDX TE=  9.00E+01  1.80E+02  4.50E+02  9.00E+02  1.80E+03  4.50E+03  9.00E+03  1.80E+04  4.50E+04  9.00E+04
   ---- ---  1.80E+05  4.50E+05  9.00E+05  1.80E+06  4.50E+06  9.00E+06  1.80E+07  4.50E+07  9.00E+07
     1       1.00E-11  7.09E-12  4.49E-12  3.17E-12  2.24E-12  1.42E-12  1.01E-12  7.15E-13  4.57E-13  3.26E-13
             2.32E-13  1.42E-13  9.15E-14  5.44E-14  2.36E-14  1.12E-14  4.91E-15  1.50E-15  5.77E-16
     2       4.86E-12  3.44E-12  2.18E-12  1.54E-12  1.09E-12  6.90E-13  4.89E-13  3.48E-13  2.23E-13  1.60E-13
             1.15E-13  7.14E-14  4.68E-14  2.82E-14  1.24E-14  5.94E-15  2.62E-15  8.01E-16  3.10E-16
     3       3.41E-12  2.41E-12  1.53E-12  1.08E-12  7.64E-13  4.84E-13  3.44E-13  2.45E-13  1.58E-13  1.14E-13
             8.28E-14  5.26E-14  3.51E-14  2.15E-14  9.63E-15  4.66E-15  2.07E-15  6.37E-16  2.47E-16
     4       9.74E-15  6.89E-15  4.36E-15  3.09E-15  2.19E-15  1.40E-15  1.01E-15  7.43E-16  5.24E-16  4.40E-16
             4.17E-16  4.69E-16  5.40E-16  5.81E-16  5.19E-16  3.96E-16  2.62E-16  1.25E-16  6.31E-17
     5       1.47E-15  1.04E-15  6.61E-16  4.68E-16  3.33E-16  2.14E-16  1.55E-16  1.16E-16  8.55E-17  7.70E-17
             8.16E-17  1.10E-16  1.42E-16  1.65E-16  1.57E-16  1.24E-16  8.32E-17  4.04E-17  2.05E-17
    10       2.18E-14  1.54E-14  9.74E-15  6.89E-15  4.88E-15  3.10E-15  2.20E-15  1.57E-15  1.01E-15  7.16E-16
             5.02E-16  2.96E-16  1.86E-16  1.08E-16  4.60E-17  2.18E-17  9.59E-18  2.94E-18  1.14E-18
    12       4.14E-13  2.93E-13  1.85E-13  1.31E-13  9.29E-14  5.92E-14  4.24E-14  3.07E-14  2.06E-14  1.56E-14
             1.22E-14  9.09E-15  7.29E-15  5.73E-15  3.84E-15  2.58E-15  1.58E-15  7.13E-16  3.53E-16
    13       1.27E-13  8.95E-14  5.66E-14  4.01E-14  2.84E-14  1.81E-14  1.30E-14  9.43E-15  6.36E-15  4.88E-15
             3.86E-15  2.92E-15  2.37E-15  1.87E-15  1.26E-15  8.53E-16  5.23E-16  2.37E-16  1.17E-16
    14       1.98E-14  1.40E-14  8.85E-15  6.27E-15  4.44E-15  2.83E-15  2.03E-15  1.46E-15  9.71E-16  7.21E-16
             5.33E-16  3.41E-16  2.26E-16  1.37E-16  6.08E-17  2.95E-17  1.31E-17  4.06E-18  1.58E-18
    15       2.38E-14  1.68E-14  1.06E-14  7.53E-15  5.34E-15  3.40E-15  2.44E-15  1.76E-15  1.17E-15  8.67E-16
             6.42E-16  4.11E-16  2.72E-16  1.65E-16  7.34E-17  3.56E-17  1.58E-17  4.91E-18  1.91E-18
    19       2.19E-15  1.55E-15  9.74E-16  6.85E-16  4.78E-16  2.92E-16  1.96E-16  1.26E-16  6.41E-17  3.50E-17
             1.76E-17  6.25E-18  2.65E-18  1.07E-18  3.03E-19  1.13E-19  4.12E-20  1.07E-20  3.80E-21
    20       1.64E-13  1.16E-13  7.36E-14  5.21E-14  3.70E-14  2.36E-14  1.70E-14  1.24E-14  8.42E-15  6.43E-15
             4.94E-15  3.32E-15  2.27E-15  1.41E-15  6.42E-16  3.14E-16  1.41E-16  4.40E-17  1.71E-17
    21       2.02E-13  1.43E-13  9.05E-14  6.41E-14  4.55E-14  2.91E-14  2.09E-14  1.53E-14  1.04E-14  7.95E-15
             6.11E-15  4.12E-15  2.82E-15  1.76E-15  8.00E-16  3.92E-16  1.76E-16  5.48E-17  2.14E-17
    22       9.60E-13  6.79E-13  4.30E-13  3.04E-13  2.16E-13  1.38E-13  9.95E-14  7.26E-14  4.95E-14  3.80E-14
             2.94E-14  1.99E-14  1.37E-14  8.56E-15  3.90E-15  1.92E-15  8.61E-16  2.68E-16  1.05E-16
    23       1.74E-13  1.23E-13  7.79E-14  5.52E-14  3.92E-14  2.51E-14  1.80E-14  1.32E-14  9.00E-15  6.92E-15
             5.35E-15  3.64E-15  2.51E-15  1.57E-15  7.16E-16  3.51E-16  1.58E-16  4.92E-17  1.92E-17
    24       1.74E-13  1.23E-13  7.78E-14  5.51E-14  3.91E-14  2.51E-14  1.80E-14  1.32E-14  9.03E-15  6.97E-15
             5.41E-15  3.69E-15  2.55E-15  1.60E-15  7.32E-16  3.60E-16  1.62E-16  5.05E-17  1.97E-17
    27       3.16E-13  2.23E-13  1.41E-13  1.00E-13  7.12E-14  4.57E-14  3.31E-14  2.44E-14  1.71E-14  1.35E-14
             1.08E-14  7.70E-15  5.46E-15  3.49E-15  1.63E-15  8.05E-16  3.64E-16  1.14E-16  4.46E-17
    29       1.71E-15  1.21E-15  7.62E-16  5.38E-16  3.79E-16  2.38E-16  1.66E-16  1.15E-16  6.94E-17  4.63E-17
             3.02E-17  1.64E-17  9.79E-18  5.50E-18  2.29E-18  1.07E-18  4.69E-19  1.43E-19  5.53E-20
    30       9.05E-14  6.40E-14  4.06E-14  2.88E-14  2.05E-14  1.32E-14  9.57E-15  7.11E-15  5.08E-15  4.12E-15
             3.40E-15  2.51E-15  1.82E-15  1.18E-15  5.58E-16  2.78E-16  1.26E-16  3.97E-17  1.55E-17
    31       2.75E-14  1.94E-14  1.23E-14  8.62E-15  6.04E-15  3.72E-15  2.53E-15  1.66E-15  8.82E-16  5.03E-16
             2.65E-16  1.01E-16  4.45E-17  1.86E-17  5.45E-18  2.07E-18  7.63E-19  1.99E-19  7.12E-20
    35       3.56E-15  2.52E-15  1.59E-15  1.12E-15  7.83E-16  4.82E-16  3.28E-16  2.16E-16  1.15E-16  6.56E-17
             3.46E-17  1.32E-17  5.83E-18  2.44E-18  7.16E-19  2.72E-19  1.00E-19  2.62E-20  9.38E-21
    36       6.16E-15  4.36E-15  2.75E-15  1.93E-15  1.35E-15  8.35E-16  5.67E-16  3.73E-16  1.98E-16  1.14E-16
