SEQ='B '     NUCCHG=10                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  24195433.6   NPRNTI= 2   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2                 (1)0( 0.0)        0.0 
     2          2S1 2P1             (3)1( 4.0)   114537.9 
     3          2S1 2P1             (1)1( 1.0)   226224.4*
     4          2P2                 (3)1( 4.0)   294287.6*
     5          2P2                 (1)2( 2.0)   329531.4*
     6          2P2                 (1)0( 0.0)   406862.2*

   LS RESOLVED TERM INDEXING            BWNR=  25455599.3   NTRM= 246
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             8.80E-15  4.43E-15  2.40E-15  1.19E-15  4.19E-16  1.76E-16  6.98E-17  1.94E-17  7.16E-18
    48       1.34E-12  9.43E-13  5.95E-13  4.19E-13  2.94E-13  1.82E-13  1.25E-13  8.28E-14  4.49E-14  2.61E-14
             1.39E-14  5.30E-15  2.32E-15  9.50E-16  2.70E-16  1.00E-16  3.63E-17  9.36E-18  3.33E-18
    49       8.77E-14  6.20E-14  3.92E-14  2.77E-14  1.96E-14  1.24E-14  8.79E-15  6.21E-15  3.87E-15  2.63E-15
             1.70E-15  8.65E-16  4.70E-16  2.35E-16  8.27E-17  3.47E-17  1.38E-17  3.85E-18  1.42E-18
    51       9.14E-13  6.46E-13  4.07E-13  2.87E-13  2.02E-13  1.25E-13  8.55E-14  5.70E-14  3.10E-14  1.81E-14
             9.70E-15  3.71E-15  1.63E-15  6.66E-16  1.89E-16  7.03E-17  2.55E-17  6.58E-18  2.34E-18
    52       4.54E-13  3.21E-13  2.02E-13  1.43E-13  1.00E-13  6.20E-14  4.25E-14  2.83E-14  1.54E-14  9.00E-15
             4.83E-15  1.85E-15  8.10E-16  3.32E-16  9.44E-17  3.50E-17  1.27E-17  3.28E-18  1.17E-18
    53       5.42E-13  3.83E-13  2.41E-13  1.70E-13  1.20E-13  7.41E-14  5.07E-14  3.38E-14  1.84E-14  1.08E-14
             5.78E-15  2.21E-15  9.70E-16  3.98E-16  1.13E-16  4.20E-17  1.53E-17  3.93E-18  1.40E-18
    55       5.99E-13  4.23E-13  2.66E-13  1.86E-13  1.30E-13  7.81E-14  5.14E-14  3.20E-14  1.53E-14  7.83E-15
             3.64E-15  1.17E-15  4.57E-16  1.72E-16  4.53E-17  1.63E-17  5.80E-18  1.47E-18  5.22E-19
    56       2.98E-13  2.11E-13  1.33E-13  9.29E-14  6.46E-14  3.90E-14  2.56E-14  1.60E-14  7.63E-15  3.91E-15
             1.82E-15  5.82E-16  2.28E-16  8.58E-17  2.26E-17  8.12E-18  2.90E-18  7.36E-19  2.61E-19
    57       7.53E-13  5.32E-13  3.34E-13  2.34E-13  1.63E-13  9.84E-14  6.47E-14  4.04E-14  1.93E-14  9.91E-15
             4.62E-15  1.48E-15  5.80E-16  2.18E-16  5.76E-17  2.07E-17  7.36E-18  1.87E-18  6.63E-19
    58       3.72E-13  2.63E-13  1.65E-13  1.16E-13  8.06E-14  4.86E-14  3.20E-14  2.00E-14  9.57E-15  4.91E-15
             2.29E-15  7.34E-16  2.88E-16  1.08E-16  2.86E-17  1.03E-17  3.66E-18  9.30E-19  3.29E-19
    59       4.13E-13  2.92E-13  1.84E-13  1.29E-13  8.95E-14  5.40E-14  3.56E-14  2.22E-14  1.06E-14  5.46E-15
             2.54E-15  8.15E-16  3.20E-16  1.20E-16  3.18E-17  1.14E-17  4.06E-18  1.03E-18  3.66E-19
    60       5.79E-13  4.09E-13  2.58E-13  1.82E-13  1.28E-13  7.95E-14  5.46E-14  3.66E-14  2.01E-14  1.18E-14
             6.40E-15  2.47E-15  1.09E-15  4.48E-16  1.28E-16  4.74E-17  1.72E-17  4.44E-18  1.58E-18
    61       2.05E-13  1.45E-13  9.10E-14  6.38E-14  4.44E-14  2.68E-14  1.76E-14  1.10E-14  5.28E-15  2.71E-15
             1.26E-15  4.05E-16  1.59E-16  5.99E-17  1.58E-17  5.67E-18  2.02E-18  5.14E-19  1.82E-19
    62       2.46E-13  1.74E-13  1.10E-13  7.72E-14  5.43E-14  3.37E-14  2.32E-14  1.55E-14  8.55E-15  5.04E-15
             2.73E-15  1.05E-15  4.64E-16  1.91E-16  5.45E-17  2.02E-17  7.36E-18  1.90E-18  6.75E-19
    80       2.18E-13  1.54E-13  9.76E-14  6.91E-14  4.89E-14  3.11E-14  2.21E-14  1.57E-14  1.01E-14  7.21E-15
             5.11E-15  3.16E-15  2.12E-15  1.35E-15  6.73E-16  3.66E-16  1.85E-16  6.79E-17  2.97E-17
    88       1.72E-17  1.22E-17  7.76E-18  5.53E-18  3.98E-18  2.64E-18  2.01E-18  1.60E-18  1.29E-18  1.15E-18
             1.01E-18  7.84E-19  5.95E-19  4.13E-19  2.21E-19  1.24E-19  6.41E-20  2.39E-20  1.05E-20
    89       1.03E-13  7.25E-14  4.58E-14  3.25E-14  2.30E-14  1.46E-14  1.04E-14  7.48E-15  4.84E-15  3.49E-15
             2.49E-15  1.56E-15  1.05E-15  6.69E-16  3.35E-16  1.82E-16  9.23E-17  3.39E-17  1.48E-17
    90       5.37E-13  3.79E-13  2.40E-13  1.69E-13  1.20E-13  7.55E-14  5.31E-14  3.72E-14  2.27E-14  1.51E-14
             9.57E-15  4.74E-15  2.54E-15  1.25E-15  4.37E-16  1.83E-16  7.25E-17  2.01E-17  7.42E-18
    91       1.58E-13  1.12E-13  7.07E-14  5.00E-14  3.53E-14  2.23E-14  1.57E-14  1.10E-14  6.72E-15  4.48E-15
             2.85E-15  1.41E-15  7.58E-16  3.74E-16  1.31E-16  5.47E-17  2.17E-17  6.03E-18  2.22E-18
    92       1.05E-13  7.42E-14  4.69E-14  3.32E-14  2.35E-14  1.48E-14  1.04E-14  7.31E-15  4.47E-15  2.98E-15
             1.90E-15  9.41E-16  5.05E-16  2.49E-16  8.71E-17  3.64E-17  1.45E-17  4.02E-18  1.48E-18
    93       3.06E-13  2.16E-13  1.37E-13  9.66E-14  6.83E-14  4.32E-14  3.04E-14  2.14E-14  1.31E-14  8.80E-15
             5.61E-15  2.80E-15  1.50E-15  7.44E-16  2.60E-16  1.09E-16  4.32E-17  1.20E-17  4.43E-18
    94       2.47E-13  1.75E-13  1.11E-13  7.82E-14  5.53E-14  3.50E-14  2.47E-14  1.74E-14  1.07E-14  7.21E-15
             4.62E-15  2.31E-15  1.24E-15  6.16E-16  2.16E-16  9.03E-17  3.59E-17  9.98E-18  3.68E-18
    95       4.72E-14  3.33E-14  2.11E-14  1.49E-14  1.06E-14  6.69E-15  4.74E-15  3.35E-15  2.08E-15  1.41E-15
             9.06E-16  4.55E-16  2.46E-16  1.22E-16  4.29E-17  1.79E-17  7.13E-18  1.98E-18  7.31E-19
    96       7.83E-13  5.53E-13  3.49E-13  2.46E-13  1.73E-13  1.07E-13  7.31E-14  4.86E-14  2.63E-14  1.53E-14
             8.16E-15  3.10E-15  1.36E-15  5.55E-16  1.57E-16  5.84E-17  2.12E-17  5.46E-18  1.94E-18
    97       5.41E-13  3.82E-13  2.41E-13  1.70E-13  1.19E-13  7.40E-14  5.07E-14  3.38E-14  1.84E-14  1.07E-14
             5.73E-15  2.19E-15  9.58E-16  3.92E-16  1.11E-16  4.13E-17  1.50E-17  3.86E-18  1.37E-18
    98       2.69E-13  1.90E-13  1.20E-13  8.45E-14  5.94E-14  3.68E-14  2.52E-14  1.68E-14  9.15E-15  5.33E-15
             2.86E-15  1.09E-15  4.78E-16  1.96E-16  5.55E-17  2.06E-17  7.49E-18  1.93E-18  6.86E-19
    99       3.22E-13  2.27E-13  1.44E-13  1.01E-13  7.11E-14  4.41E-14  3.02E-14  2.01E-14  1.10E-14  6.39E-15
             3.42E-15  1.31E-15  5.73E-16  2.34E-16  6.66E-17  2.47E-17  8.98E-18  2.31E-18  8.23E-19
   100       5.25E-13  3.70E-13  2.33E-13  1.63E-13  1.14E-13  6.85E-14  4.51E-14  2.81E-14  1.34E-14  6.86E-15
             3.19E-15  1.02E-15  4.00E-16  1.50E-16  3.96E-17  1.42E-17  5.07E-18  1.29E-18  4.56E-19
   101       2.62E-13  1.85E-13  1.16E-13  8.14E-14  5.66E-14  3.42E-14  2.25E-14  1.40E-14  6.68E-15  3.42E-15
             1.59E-15  5.09E-16  2.00E-16  7.50E-17  1.98E-17  7.10E-18  2.53E-18  6.43E-19  2.28E-19
   102       6.65E-13  4.69E-13  2.95E-13  2.07E-13  1.44E-13  8.68E-14  5.72E-14  3.57E-14  1.70E-14  8.73E-15
             4.06E-15  1.30E-15  5.10E-16  1.92E-16  5.06E-17  1.81E-17  6.47E-18  1.64E-18  5.82E-19
   103       2.16E-13  1.52E-13  9.51E-14  6.62E-14  4.54E-14  2.64E-14  1.65E-14  9.61E-15  4.05E-15  1.87E-15
             7.92E-16  2.30E-16  8.57E-17  3.12E-17  8.03E-18  2.86E-18  1.01E-18  2.57E-19  9.09E-20
   104       1.08E-13  7.59E-14  4.75E-14  3.31E-14  2.27E-14  1.32E-14  8.27E-15  4.80E-15  2.02E-15  9.36E-16
             3.96E-16  1.15E-16  4.28E-17  1.56E-17  4.02E-18  1.43E-18  5.07E-19  1.28E-19  4.55E-20
   105       2.77E-13  1.95E-13  1.22E-13  8.51E-14  5.84E-14  3.40E-14  2.13E-14  1.24E-14  5.20E-15  2.41E-15
             1.02E-15  2.95E-16  1.10E-16  4.01E-17  1.03E-17  3.68E-18  1.30E-18  3.30E-19  1.17E-19
   106       1.39E-13  9.76E-14  6.11E-14  4.26E-14  2.92E-14  1.70E-14  1.06E-14  6.18E-15  2.60E-15  1.20E-15
             5.09E-16  1.48E-16  5.51E-17  2.00E-17  5.16E-18  1.84E-18  6.52E-19  1.65E-19  5.84E-20
   107       3.39E-13  2.39E-13  1.49E-13  1.04E-13  7.13E-14  4.15E-14  2.60E-14  1.51E-14  6.36E-15  2.94E-15
             1.24E-15  3.61E-16  1.35E-16  4.90E-17  1.26E-17  4.49E-18  1.59E-18  4.04E-19  1.43E-19
   108       1.69E-13  1.19E-13  7.47E-14  5.20E-14  3.57E-14  2.07E-14  1.30E-14  7.55E-15  3.18E-15  1.47E-15
             6.22E-16  1.80E-16  6.73E-17  2.45E-17  6.31E-18  2.25E-18  7.97E-19  2.02E-19  7.14E-20
   109       3.52E-13  2.48E-13  1.57E-13  1.11E-13  7.77E-14  4.83E-14  3.32E-14  2.22E-14  1.22E-14  7.16E-15
             3.86E-15  1.48E-15  6.52E-16  2.67E-16  7.61E-17  2.82E-17  1.03E-17  2.65E-18  9.42E-19
   110       3.66E-13  2.58E-13  1.62E-13  1.14E-13  7.92E-14  4.78E-14  3.15E-14  1.97E-14  9.40E-15  4.82E-15
             2.24E-15  7.18E-16  2.82E-16  1.06E-16  2.80E-17  1.00E-17  3.58E-18  9.09E-19  3.22E-19
   111       1.25E-16  8.85E-17  5.63E-17  4.01E-17  2.89E-17  1.92E-17  1.46E-17  1.16E-17  8.99E-18  7.38E-18
             5.71E-18  3.48E-18  2.08E-18  1.11E-18  4.15E-19  1.79E-19  7.24E-20  2.04E-20  7.58E-21
   112       3.28E-13  2.32E-13  1.46E-13  1.02E-13  7.11E-14  4.29E-14  2.83E-14  1.77E-14  8.44E-15  4.33E-15
             2.02E-15  6.46E-16  2.53E-16  9.52E-17  2.51E-17  9.02E-18  3.21E-18  8.17E-19  2.89E-19
   113       1.50E-13  1.06E-13  6.67E-14  4.70E-14  3.30E-14  2.05E-14  1.41E-14  9.47E-15  5.20E-15  3.06E-15
             1.65E-15  6.33E-16  2.79E-16  1.14E-16  3.25E-17  1.21E-17  4.39E-18  1.13E-18  4.03E-19
   114       1.81E-13  1.28E-13  8.04E-14  5.64E-14  3.92E-14  2.37E-14  1.56E-14  9.76E-15  4.67E-15  2.40E-15
             1.12E-15  3.57E-16  1.40E-16  5.27E-17  1.39E-17  4.99E-18  1.78E-18  4.52E-19  1.60E-19
   115       9.78E-17  6.93E-17  4.41E-17  3.14E-17  2.26E-17  1.51E-17  1.15E-17  9.14E-18  7.14E-18  5.90E-18
             4.58E-18  2.80E-18  1.68E-18  8.99E-19  3.36E-19  1.45E-19  5.86E-20  1.65E-20  6.14E-21
   116       5.15E-17  3.65E-17  2.32E-17  1.66E-17  1.19E-17  7.95E-18  6.07E-18  4.85E-18  3.81E-18  3.16E-18
             2.47E-18  1.51E-18  9.11E-19  4.87E-19  1.82E-19  7.85E-20  3.18E-20  8.99E-21  3.33E-21
   117       9.59E-17  6.79E-17  4.31E-17  3.07E-17  2.20E-17  1.45E-17  1.08E-17  8.14E-18  5.55E-18  3.88E-18
             2.45E-18  1.10E-18  5.27E-19  2.29E-19  6.82E-20  2.58E-20  9.48E-21  2.46E-21  8.78E-22
   118       7.37E-17  5.22E-17  3.31E-17  2.36E-17  1.69E-17  1.11E-17  8.27E-18  6.26E-18  4.26E-18  2.98E-18
             1.88E-18  8.48E-19  4.05E-19  1.76E-19  5.24E-20  1.98E-20  7.29E-21  1.89E-21  6.75E-22
   119       8.58E-19  6.08E-19  3.86E-19  2.75E-19  1.98E-19  1.30E-19  9.73E-20  7.41E-20  5.11E-20  3.60E-20
             2.29E-20  1.04E-20  4.98E-21  2.17E-21  6.46E-22  2.45E-22  8.99E-23  2.33E-23  8.33E-24
   120       3.06E-19  2.16E-19  1.37E-19  9.72E-20  6.91E-20  4.41E-20  3.14E-20  2.19E-20  1.26E-20  7.39E-21
             3.87E-21  1.38E-21  5.72E-22  2.22E-22  6.00E-23  2.17E-23  7.78E-24  1.98E-24  7.03E-25
   121       1.28E-13  9.08E-14  5.74E-14  4.06E-14  2.88E-14  1.83E-14  1.30E-14  9.24E-15  5.89E-15  4.18E-15
             2.95E-15  1.81E-15  1.20E-15  7.65E-16  3.81E-16  2.07E-16  1.04E-16  3.83E-17  1.67E-17
   122       6.11E-14  4.32E-14  2.73E-14  1.93E-14  1.37E-14  8.72E-15  6.22E-15  4.45E-15  2.86E-15  2.05E-15
             1.45E-15  8.95E-16  5.98E-16  3.81E-16  1.90E-16  1.03E-16  5.22E-17  1.91E-17  8.36E-18
   123       3.17E-13  2.24E-13  1.42E-13  1.00E-13  7.07E-14  4.46E-14  3.13E-14  2.19E-14  1.33E-14  8.82E-15
             5.57E-15  2.75E-15  1.47E-15  7.25E-16  2.53E-16  1.06E-16  4.19E-17  1.16E-17  4.28E-18
   124       9.38E-14  6.63E-14  4.19E-14  2.96E-14  2.09E-14  1.32E-14  9.29E-15  6.50E-15  3.96E-15  2.63E-15
             1.66E-15  8.22E-16  4.40E-16  2.17E-16  7.57E-17  3.16E-17  1.25E-17  3.48E-18  1.28E-18
   125       6.23E-14  4.40E-14  2.78E-14  1.97E-14  1.39E-14  8.77E-15  6.17E-15  4.32E-15  2.63E-15  1.75E-15
             1.11E-15  5.47E-16  2.93E-16  1.45E-16  5.04E-17  2.11E-17  8.36E-18  2.32E-18  8.55E-19
   126       1.82E-13  1.29E-13  8.16E-14  5.77E-14  4.08E-14  2.58E-14  1.82E-14  1.27E-14  7.79E-15  5.19E-15
             3.30E-15  1.63E-15  8.75E-16  4.32E-16  1.51E-16  6.30E-17  2.50E-17  6.95E-18  2.56E-18
   127       1.48E-13  1.05E-13  6.64E-14  4.69E-14  3.32E-14  2.10E-14  1.48E-14  1.04E-14  6.40E-15  4.28E-15
             2.72E-15  1.35E-15  7.26E-16  3.59E-16  1.25E-16  5.24E-17  2.08E-17  5.78E-18  2.13E-18
   128       2.86E-14  2.02E-14  1.28E-14  9.04E-15  6.40E-15  4.06E-15  2.87E-15  2.02E-15  1.25E-15  8.40E-16
             5.37E-16  2.68E-16  1.44E-16  7.13E-17  2.50E-17  1.04E-17  4.14E-18  1.15E-18  4.24E-19
   129       4.93E-13  3.48E-13  2.20E-13  1.55E-13  1.09E-13  6.72E-14  4.59E-14  3.04E-14  1.65E-14  9.54E-15
             5.08E-15  1.93E-15  8.43E-16  3.44E-16  9.77E-17  3.62E-17  1.32E-17  3.39E-18  1.21E-18
   130       3.43E-13  2.42E-13  1.53E-13  1.08E-13  7.55E-14  4.68E-14  3.20E-14  2.13E-14  1.16E-14  6.72E-15
             3.59E-15  1.36E-15  5.97E-16  2.44E-16  6.93E-17  2.57E-17  9.33E-18  2.40E-18  8.55E-19
   131       1.71E-13  1.20E-13  7.60E-14  5.36E-14  3.76E-14  2.33E-14  1.60E-14  1.06E-14  5.76E-15  3.35E-15
             1.79E-15  6.81E-16  2.98E-16  1.22E-16  3.46E-17  1.28E-17  4.66E-18  1.20E-18  4.27E-19
   132       2.04E-13  1.44E-13  9.10E-14  6.41E-14  4.50E-14  2.79E-14  1.91E-14  1.27E-14  6.91E-15  4.02E-15
             2.15E-15  8.16E-16  3.57E-16  1.46E-16  4.15E-17  1.54E-17  5.59E-18  1.44E-18  5.12E-19
   133       3.90E-13  2.75E-13  1.73E-13  1.21E-13  8.44E-14  5.09E-14  3.35E-14  2.09E-14  9.93E-15  5.08E-15
             2.36E-15  7.52E-16  2.95E-16  1.11E-16  2.92E-17  1.05E-17  3.73E-18  9.49E-19  3.36E-19
   134       1.94E-13  1.37E-13  8.63E-14  6.05E-14  4.21E-14  2.54E-14  1.67E-14  1.04E-14  4.96E-15  2.53E-15
             1.18E-15  3.76E-16  1.47E-16  5.53E-17  1.46E-17  5.23E-18  1.86E-18  4.74E-19  1.68E-19
   135       4.96E-13  3.50E-13  2.20E-13  1.54E-13  1.07E-13  6.47E-14  4.26E-14  2.66E-14  1.27E-14  6.48E-15
             3.01E-15  9.62E-16  3.77E-16  1.42E-16  3.73E-17  1.34E-17  4.78E-18  1.21E-18  4.30E-19
   136       2.45E-13  1.73E-13  1.08E-13  7.54E-14  5.17E-14  3.01E-14  1.88E-14  1.09E-14  4.61E-15  2.13E-15
             9.02E-16  2.61E-16  9.74E-17  3.55E-17  9.13E-18  3.25E-18  1.15E-18  2.92E-19  1.03E-19
   137       1.23E-13  8.65E-14  5.42E-14  3.77E-14  2.59E-14  1.50E-14  9.42E-15  5.47E-15  2.30E-15  1.07E-15
             4.51E-16  1.31E-16  4.87E-17  1.77E-17  4.57E-18  1.62E-18  5.76E-19  1.46E-19  5.17E-20
   138       3.16E-13  2.22E-13  1.39E-13  9.69E-14  6.65E-14  3.87E-14  2.42E-14  1.41E-14  5.93E-15  2.74E-15
             1.16E-15  3.36E-16  1.25E-16  4.56E-17  1.17E-17  4.18E-18  1.48E-18  3.76E-19  1.33E-19
   139       1.58E-13  1.11E-13  6.96E-14  4.85E-14  3.33E-14  1.93E-14  1.21E-14  7.04E-15  2.96E-15  1.37E-15
             5.80E-16  1.68E-16  6.26E-17  2.28E-17  5.87E-18  2.09E-18  7.41E-19  1.88E-19  6.64E-20
   140       3.86E-13  2.72E-13  1.70E-13  1.18E-13  8.13E-14  4.73E-14  2.96E-14  1.72E-14  7.24E-15  3.35E-15
             1.42E-15  4.11E-16  1.53E-16  5.57E-17  1.44E-17  5.11E-18  1.81E-18  4.59E-19  1.62E-19
   141       1.93E-13  1.36E-13  8.51E-14  5.92E-14  4.06E-14  2.36E-14  1.48E-14  8.60E-15  3.62E-15  1.67E-15
             7.08E-16  2.05E-16  7.66E-17  2.79E-17  7.18E-18  2.55E-18  9.06E-19  2.30E-19  8.12E-20
   142       1.12E-13  7.85E-14  4.89E-14  3.37E-14  2.27E-14  1.26E-14  7.45E-15  4.02E-15  1.52E-15  6.50E-16
             2.59E-16  7.12E-17  2.60E-17  9.33E-18  2.38E-18  8.45E-19  2.99E-19  7.58E-20  2.68E-20
   143       5.58E-14  3.93E-14  2.44E-14  1.68E-14  1.13E-14  6.30E-15  3.73E-15  2.01E-15  7.59E-16  3.25E-16
             1.29E-16  3.56E-17  1.30E-17  4.66E-18  1.19E-18  4.23E-19  1.50E-19  3.79E-20  1.34E-20
   144       1.36E-13  9.60E-14  5.97E-14  4.12E-14  2.77E-14  1.54E-14  9.11E-15  4.92E-15  1.86E-15  7.95E-16
             3.17E-16  8.70E-17  3.17E-17  1.14E-17  2.91E-18  1.03E-18  3.66E-19  9.26E-20  3.28E-20
   145       6.82E-14  4.80E-14  2.99E-14  2.06E-14  1.39E-14  7.70E-15  4.56E-15  2.46E-15  9.28E-16  3.97E-16
             1.58E-16  4.35E-17  1.59E-17  5.70E-18  1.46E-18  5.16E-19  1.83E-19  4.63E-20  1.64E-20
   146       1.61E-13  1.13E-13  7.06E-14  4.86E-14  3.28E-14  1.82E-14  1.08E-14  5.81E-15  2.19E-15  9.39E-16
             3.74E-16  1.03E-16  3.75E-17  1.35E-17  3.44E-18  1.22E-18  4.32E-19  1.09E-19  3.87E-20
   147       8.07E-14  5.67E-14  3.53E-14  2.43E-14  1.64E-14  9.09E-15  5.38E-15  2.90E-15  1.10E-15  4.70E-16
             1.87E-16  5.14E-17  1.87E-17  6.73E-18  1.72E-18  6.10E-19  2.16E-19  5.47E-20  1.94E-20
   148       2.26E-13  1.59E-13  1.01E-13  7.10E-14  4.99E-14  3.10E-14  2.13E-14  1.42E-14  7.79E-15  4.56E-15
             2.44E-15  9.35E-16  4.10E-16  1.68E-16  4.77E-17  1.77E-17  6.43E-18  1.66E-18  5.90E-19
   149       2.73E-13  1.93E-13  1.21E-13  8.50E-14  5.91E-14  3.57E-14  2.35E-14  1.47E-14  7.00E-15  3.58E-15
             1.67E-15  5.32E-16  2.09E-16  7.84E-17  2.07E-17  7.42E-18  2.64E-18  6.72E-19  2.38E-19
   150       2.45E-13  1.73E-13  1.09E-13  7.62E-14  5.30E-14  3.20E-14  2.11E-14  1.32E-14  6.28E-15  3.22E-15
             1.50E-15  4.78E-16  1.87E-16  7.04E-17  1.86E-17  6.67E-18  2.38E-18  6.04E-19  2.14E-19
   151       9.61E-14  6.79E-14  4.29E-14  3.02E-14  2.13E-14  1.32E-14  9.08E-15  6.07E-15  3.33E-15  1.95E-15
             1.04E-15  4.00E-16  1.75E-16  7.18E-17  2.04E-17  7.58E-18  2.75E-18  7.09E-19  2.52E-19
   152       1.35E-13  9.55E-14  6.01E-14  4.21E-14  2.93E-14  1.77E-14  1.17E-14  7.29E-15  3.48E-15  1.78E-15
             8.29E-16  2.65E-16  1.04E-16  3.90E-17  1.03E-17  3.70E-18  1.32E-18  3.35E-19  1.19E-19
   153       8.29E-14  5.86E-14  3.71E-14  2.62E-14  1.86E-14  1.18E-14  8.35E-15  5.93E-15  3.76E-15  2.65E-15
             1.86E-15  1.13E-15  7.50E-16  4.75E-16  2.36E-16  1.28E-16  6.47E-17  2.37E-17  1.03E-17
   154       3.98E-14  2.81E-14  1.78E-14  1.26E-14  8.92E-15  5.67E-15  4.04E-15  2.88E-15  1.84E-15  1.30E-15
             9.18E-16  5.61E-16  3.73E-16  2.37E-16  1.18E-16  6.39E-17  3.23E-17  1.18E-17  5.17E-18
   155       2.05E-13  1.45E-13  9.16E-14  6.47E-14  4.57E-14  2.88E-14  2.02E-14  1.41E-14  8.50E-15  5.62E-15
             3.54E-15  1.74E-15  9.28E-16  4.56E-16  1.59E-16  6.64E-17  2.63E-17  7.31E-18  2.69E-18
   156       6.08E-14  4.30E-14  2.72E-14  1.92E-14  1.36E-14  8.55E-15  6.00E-15  4.19E-15  2.54E-15  1.68E-15
             1.06E-15  5.20E-16  2.78E-16  1.37E-16  4.76E-17  1.99E-17  7.89E-18  2.19E-18  8.07E-19
   157       4.04E-14  2.86E-14  1.81E-14  1.28E-14  9.01E-15  5.68E-15  3.99E-15  2.78E-15  1.69E-15  1.12E-15
             7.05E-16  3.47E-16  1.85E-16  9.11E-17  3.18E-17  1.33E-17  5.26E-18  1.46E-18  5.38E-19
   158       1.19E-13  8.41E-14  5.32E-14  3.76E-14  2.66E-14  1.68E-14  1.18E-14  8.24E-15  5.01E-15  3.32E-15
             2.10E-15  1.04E-15  5.54E-16  2.73E-16  9.51E-17  3.97E-17  1.57E-17  4.38E-18  1.61E-18
   159       9.71E-14  6.86E-14  4.34E-14  3.07E-14  2.17E-14  1.37E-14  9.67E-15  6.77E-15  4.13E-15  2.75E-15
             1.74E-15  8.60E-16  4.60E-16  2.27E-16  7.91E-17  3.30E-17  1.31E-17  3.64E-18  1.34E-18
   160       1.88E-14  1.33E-14  8.41E-15  5.95E-15  4.21E-15  2.67E-15  1.88E-15  1.32E-15  8.12E-16  5.42E-16
             3.45E-16  1.71E-16  9.15E-17  4.52E-17  1.58E-17  6.59E-18  2.61E-18  7.26E-19  2.68E-19
   161       3.30E-13  2.33E-13  1.47E-13  1.04E-13  7.27E-14  4.49E-14  3.06E-14  2.03E-14  1.09E-14  6.31E-15
             3.36E-15  1.27E-15  5.55E-16  2.27E-16  6.42E-17  2.38E-17  8.65E-18  2.23E-18  7.92E-19
   162       2.30E-13  1.63E-13  1.03E-13  7.24E-14  5.08E-14  3.14E-14  2.15E-14  1.42E-14  7.70E-15  4.46E-15
             2.38E-15  9.02E-16  3.94E-16  1.61E-16  4.56E-17  1.69E-17  6.14E-18  1.58E-18  5.63E-19
   163       1.15E-13  8.11E-14  5.12E-14  3.61E-14  2.53E-14  1.57E-14  1.07E-14  7.11E-15  3.84E-15  2.23E-15
             1.19E-15  4.50E-16  1.97E-16  8.04E-17  2.28E-17  8.45E-18  3.07E-18  7.91E-19  2.81E-19
   164       1.38E-13  9.72E-14  6.13E-14  4.32E-14  3.03E-14  1.88E-14  1.28E-14  8.52E-15  4.61E-15  2.67E-15
             1.42E-15  5.40E-16  2.36E-16  9.64E-17  2.74E-17  1.01E-17  3.68E-18  9.48E-19  3.37E-19
   165       2.85E-13  2.01E-13  1.27E-13  8.87E-14  6.17E-14  3.72E-14  2.44E-14  1.52E-14  7.21E-15  3.68E-15
             1.71E-15  5.44E-16  2.13E-16  8.01E-17  2.11E-17  7.57E-18  2.70E-18  6.86E-19  2.43E-19
   166       1.42E-13  1.00E-13  6.31E-14  4.42E-14  3.08E-14  1.85E-14  1.22E-14  7.58E-15  3.60E-15  1.84E-15
             8.53E-16  2.72E-16  1.06E-16  4.00E-17  1.05E-17  3.78E-18  1.35E-18  3.43E-19  1.21E-19
   167       3.63E-13  2.56E-13  1.61E-13  1.13E-13  7.86E-14  4.74E-14  3.11E-14  1.94E-14  9.22E-15  4.71E-15
             2.19E-15  6.97E-16  2.73E-16  1.03E-16  2.70E-17  9.70E-18  3.46E-18  8.79E-19  3.11E-19
   168       2.16E-13  1.52E-13  9.53E-14  6.63E-14  4.55E-14  2.65E-14  1.66E-14  9.62E-15  4.04E-15  1.87E-15
             7.90E-16  2.29E-16  8.53E-17  3.10E-17  8.00E-18  2.85E-18  1.01E-18  2.56E-19  9.05E-20
   169       1.08E-13  7.61E-14  4.76E-14  3.32E-14  2.28E-14  1.32E-14  8.29E-15  4.81E-15  2.02E-15  9.34E-16
             3.95E-16  1.14E-16  4.27E-17  1.55E-17  4.00E-18  1.42E-18  5.05E-19  1.28E-19  4.52E-20
   170       2.78E-13  1.96E-13  1.23E-13  8.53E-14  5.85E-14  3.40E-14  2.13E-14  1.24E-14  5.20E-15  2.40E-15
             1.02E-15  2.94E-16  1.10E-16  3.99E-17  1.03E-17  3.66E-18  1.30E-18  3.29E-19  1.16E-19
   171       1.39E-13  9.78E-14  6.13E-14  4.26E-14  2.93E-14  1.70E-14  1.07E-14  6.18E-15  2.60E-15  1.20E-15
             5.08E-16  1.47E-16  5.49E-17  2.00E-17  5.14E-18  1.83E-18  6.49E-19  1.64E-19  5.82E-20
   172       3.39E-13  2.39E-13  1.50E-13  1.04E-13  7.15E-14  4.16E-14  2.60E-14  1.51E-14  6.35E-15  2.94E-15
             1.24E-15  3.60E-16  1.34E-16  4.88E-17  1.26E-17  4.47E-18  1.59E-18  4.02E-19  1.42E-19
