SEQ='N '     NUCCHG=10                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  26463393.1   NPRNTI= 4   NPRNTF= 8
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             1.49E-20  4.85E-21  1.98E-21  7.74E-22  2.14E-22  7.88E-23  2.85E-23  7.33E-24  2.61E-24
   229       5.96E-19  4.18E-19  2.58E-19  1.76E-19  1.17E-19  6.28E-20  3.63E-20  1.94E-20  7.40E-21  3.26E-21
             1.35E-21  3.86E-22  1.44E-22  5.26E-23  1.36E-23  4.84E-24  1.72E-24  4.36E-25  1.54E-25
   251       1.78E-13  1.26E-13  7.98E-14  5.66E-14  4.02E-14  2.58E-14  1.86E-14  1.35E-14  9.03E-15  6.64E-15
             4.76E-15  2.81E-15  1.73E-15  9.66E-16  3.88E-16  1.76E-16  7.46E-17  2.20E-17  8.33E-18
   252       1.23E-13  8.67E-14  5.49E-14  3.89E-14  2.77E-14  1.78E-14  1.28E-14  9.39E-15  6.31E-15  4.66E-15
             3.35E-15  1.99E-15  1.22E-15  6.86E-16  2.76E-16  1.26E-16  5.31E-17  1.56E-17  5.93E-18
   253       7.22E-14  5.11E-14  3.24E-14  2.29E-14  1.63E-14  1.05E-14  7.58E-15  5.56E-15  3.74E-15  2.77E-15
             2.00E-15  1.19E-15  7.33E-16  4.11E-16  1.65E-16  7.52E-17  3.18E-17  9.38E-18  3.56E-18
   254       8.39E-19  5.94E-19  3.79E-19  2.71E-19  1.97E-19  1.33E-19  1.04E-19  8.62E-20  7.24E-20  6.40E-20
             5.38E-20  3.72E-20  2.46E-20  1.45E-20  6.07E-21  2.81E-21  1.20E-21  3.57E-22  1.36E-22
   255       3.11E-13  2.20E-13  1.39E-13  9.78E-14  6.87E-14  4.26E-14  2.92E-14  1.95E-14  1.07E-14  6.33E-15
             3.45E-15  1.36E-15  6.12E-16  2.58E-16  7.59E-17  2.87E-17  1.05E-17  2.74E-18  9.79E-19
   256       4.00E-13  2.82E-13  1.78E-13  1.26E-13  8.83E-14  5.48E-14  3.76E-14  2.51E-14  1.38E-14  8.13E-15
             4.43E-15  1.75E-15  7.88E-16  3.32E-16  9.76E-17  3.69E-17  1.36E-17  3.53E-18  1.26E-18
   257       2.18E-13  1.54E-13  9.74E-14  6.86E-14  4.82E-14  3.00E-14  2.06E-14  1.38E-14  7.58E-15  4.48E-15
             2.44E-15  9.64E-16  4.35E-16  1.84E-16  5.40E-17  2.04E-17  7.51E-18  1.95E-18  6.97E-19
   258       1.28E-13  9.03E-14  5.70E-14  4.02E-14  2.83E-14  1.76E-14  1.21E-14  8.11E-15  4.48E-15  2.65E-15
             1.45E-15  5.73E-16  2.59E-16  1.09E-16  3.22E-17  1.22E-17  4.48E-18  1.17E-18  4.16E-19
   259       4.20E-14  2.97E-14  1.87E-14  1.32E-14  9.29E-15  5.78E-15  3.98E-15  2.67E-15  1.48E-15  8.77E-16
             4.80E-16  1.90E-16  8.61E-17  3.64E-17  1.07E-17  4.05E-18  1.49E-18  3.87E-19  1.38E-19
   260       3.01E-13  2.13E-13  1.34E-13  9.37E-14  6.52E-14  3.93E-14  2.58E-14  1.61E-14  7.68E-15  3.93E-15
             1.83E-15  5.83E-16  2.29E-16  8.62E-17  2.28E-17  8.18E-18  2.92E-18  7.41E-19  2.63E-19
   261       2.33E-13  1.65E-13  1.04E-13  7.27E-14  5.05E-14  3.05E-14  2.00E-14  1.25E-14  5.96E-15  3.05E-15
             1.42E-15  4.53E-16  1.78E-16  6.69E-17  1.77E-17  6.35E-18  2.26E-18  5.76E-19  2.04E-19
   262       1.05E-13  7.41E-14  4.64E-14  3.23E-14  2.22E-14  1.29E-14  8.08E-15  4.69E-15  1.98E-15  9.13E-16
             3.86E-16  1.12E-16  4.18E-17  1.52E-17  3.91E-18  1.39E-18  4.94E-19  1.25E-19  4.43E-20
   263       1.47E-13  1.04E-13  6.50E-14  4.52E-14  3.10E-14  1.81E-14  1.13E-14  6.57E-15  2.77E-15  1.28E-15
             5.41E-16  1.57E-16  5.85E-17  2.13E-17  5.48E-18  1.95E-18  6.92E-19  1.75E-19  6.20E-20
   264       1.89E-13  1.33E-13  8.36E-14  5.82E-14  3.99E-14  2.32E-14  1.45E-14  8.44E-15  3.56E-15  1.64E-15
             6.96E-16  2.02E-16  7.52E-17  2.74E-17  7.05E-18  2.51E-18  8.89E-19  2.25E-19  7.97E-20
   265       2.31E-13  1.63E-13  1.02E-13  7.11E-14  4.88E-14  2.84E-14  1.78E-14  1.03E-14  4.35E-15  2.01E-15
             8.50E-16  2.46E-16  9.19E-17  3.34E-17  8.61E-18  3.06E-18  1.09E-18  2.75E-19  9.74E-20
   266       2.73E-13  1.93E-13  1.21E-13  8.40E-14  5.76E-14  3.35E-14  2.10E-14  1.22E-14  5.14E-15  2.37E-15
             1.00E-15  2.91E-16  1.09E-16  3.95E-17  1.02E-17  3.62E-18  1.28E-18  3.26E-19  1.15E-19
   267       5.21E-14  3.66E-14  2.28E-14  1.57E-14  1.06E-14  5.88E-15  3.48E-15  1.88E-15  7.08E-16  3.04E-16
             1.21E-16  3.32E-17  1.21E-17  4.35E-18  1.11E-18  3.94E-19  1.40E-19  3.54E-20  1.25E-20
   268       6.70E-14  4.71E-14  2.93E-14  2.02E-14  1.36E-14  7.56E-15  4.47E-15  2.41E-15  9.11E-16  3.90E-16
             1.55E-16  4.27E-17  1.56E-17  5.60E-18  1.43E-18  5.07E-19  1.80E-19  4.55E-20  1.61E-20
   269       8.19E-14  5.76E-14  3.58E-14  2.47E-14  1.66E-14  9.23E-15  5.47E-15  2.95E-15  1.11E-15  4.77E-16
             1.90E-16  5.22E-17  1.90E-17  6.84E-18  1.75E-18  6.20E-19  2.19E-19  5.56E-20  1.97E-20
   270       9.68E-14  6.80E-14  4.24E-14  2.92E-14  1.97E-14  1.09E-14  6.46E-15  3.49E-15  1.32E-15  5.64E-16
             2.24E-16  6.17E-17  2.25E-17  8.08E-18  2.06E-18  7.32E-19  2.59E-19  6.57E-20  2.32E-20
   271       1.12E-13  7.85E-14  4.89E-14  3.37E-14  2.27E-14  1.26E-14  7.45E-15  4.02E-15  1.52E-15  6.50E-16
             2.59E-16  7.12E-17  2.60E-17  9.33E-18  2.38E-18  8.45E-19  2.99E-19  7.58E-20  2.68E-20
   272       1.65E-13  1.16E-13  7.31E-14  5.13E-14  3.57E-14  2.15E-14  1.42E-14  8.84E-15  4.22E-15  2.16E-15
             1.01E-15  3.22E-16  1.26E-16  4.75E-17  1.26E-17  4.51E-18  1.61E-18  4.09E-19  1.45E-19
   273       3.62E-13  2.55E-13  1.61E-13  1.13E-13  7.84E-14  4.73E-14  3.11E-14  1.94E-14  9.27E-15  4.75E-15
             2.21E-15  7.07E-16  2.78E-16  1.05E-16  2.76E-17  9.92E-18  3.54E-18  8.99E-19  3.19E-19
   274       9.75E-14  6.88E-14  4.33E-14  3.04E-14  2.11E-14  1.28E-14  8.40E-15  5.25E-15  2.51E-15  1.29E-15
             5.99E-16  1.92E-16  7.53E-17  2.84E-17  7.49E-18  2.69E-18  9.60E-19  2.44E-19  8.65E-20
   275       2.75E-17  1.95E-17  1.24E-17  8.85E-18  6.39E-18  4.25E-18  3.21E-18  2.47E-18  1.69E-18  1.18E-18
             7.42E-19  3.36E-19  1.63E-19  7.24E-20  2.22E-20  8.53E-21  3.17E-21  8.31E-22  2.97E-22
   277       5.06E-14  3.58E-14  2.27E-14  1.61E-14  1.14E-14  7.35E-15  5.31E-15  3.88E-15  2.61E-15  1.95E-15
             1.46E-15  9.94E-16  7.31E-16  5.21E-16  3.05E-16  1.86E-16  1.04E-16  4.28E-17  2.00E-17
   280       1.68E-17  1.19E-17  7.55E-18  5.37E-18  3.84E-18  2.49E-18  1.80E-18  1.27E-18  7.29E-19  4.25E-19
             2.19E-19  7.70E-20  3.16E-20  1.22E-20  3.30E-21  1.19E-21  4.27E-22  1.09E-22  3.86E-23
   281       1.10E-13  7.81E-14  4.95E-14  3.51E-14  2.49E-14  1.60E-14  1.15E-14  8.39E-15  5.60E-15  4.11E-15
             2.94E-15  1.74E-15  1.07E-15  5.96E-16  2.39E-16  1.09E-16  4.60E-17  1.36E-17  5.14E-18
   282       7.66E-14  5.42E-14  3.43E-14  2.43E-14  1.73E-14  1.11E-14  8.03E-15  5.87E-15  3.94E-15  2.90E-15
             2.08E-15  1.24E-15  7.58E-16  4.24E-16  1.71E-16  7.75E-17  3.28E-17  9.66E-18  3.66E-18
   283       4.52E-14  3.20E-14  2.03E-14  1.44E-14  1.02E-14  6.57E-15  4.76E-15  3.48E-15  2.34E-15  1.73E-15
             1.25E-15  7.39E-16  4.54E-16  2.54E-16  1.02E-16  4.65E-17  1.97E-17  5.79E-18  2.20E-18
   285       2.08E-13  1.47E-13  9.27E-14  6.53E-14  4.59E-14  2.84E-14  1.95E-14  1.30E-14  7.11E-15  4.18E-15
             2.27E-15  8.95E-16  4.03E-16  1.70E-16  4.98E-17  1.88E-17  6.93E-18  1.80E-18  6.43E-19
   286       2.67E-13  1.89E-13  1.19E-13  8.39E-14  5.89E-14  3.65E-14  2.50E-14  1.67E-14  9.14E-15  5.38E-15
             2.92E-15  1.15E-15  5.18E-16  2.18E-16  6.41E-17  2.42E-17  8.90E-18  2.31E-18  8.27E-19
   287       1.46E-13  1.03E-13  6.52E-14  4.59E-14  3.23E-14  2.00E-14  1.37E-14  9.18E-15  5.03E-15  2.97E-15
             1.62E-15  6.36E-16  2.87E-16  1.21E-16  3.55E-17  1.34E-17  4.93E-18  1.28E-18  4.58E-19
   288       8.59E-14  6.07E-14  3.83E-14  2.70E-14  1.90E-14  1.18E-14  8.10E-15  5.43E-15  2.98E-15  1.76E-15
             9.62E-16  3.79E-16  1.71E-16  7.22E-17  2.12E-17  8.02E-18  2.95E-18  7.67E-19  2.74E-19
   289       2.83E-14  2.00E-14  1.26E-14  8.90E-15  6.25E-15  3.89E-15  2.67E-15  1.79E-15  9.88E-16  5.84E-16
             3.19E-16  1.26E-16  5.69E-17  2.40E-17  7.05E-18  2.67E-18  9.81E-19  2.55E-19  9.11E-20
   290       2.21E-13  1.56E-13  9.79E-14  6.86E-14  4.77E-14  2.88E-14  1.89E-14  1.18E-14  5.58E-15  2.85E-15
             1.32E-15  4.23E-16  1.66E-16  6.24E-17  1.65E-17  5.92E-18  2.11E-18  5.36E-19  1.90E-19
   291       1.71E-13  1.21E-13  7.59E-14  5.32E-14  3.70E-14  2.23E-14  1.47E-14  9.13E-15  4.33E-15  2.21E-15
             1.03E-15  3.28E-16  1.29E-16  4.85E-17  1.28E-17  4.60E-18  1.64E-18  4.17E-19  1.48E-19
   292       9.25E-14  6.52E-14  4.08E-14  2.84E-14  1.95E-14  1.13E-14  7.10E-15  4.12E-15  1.73E-15  8.01E-16
             3.39E-16  9.81E-17  3.66E-17  1.33E-17  3.43E-18  1.22E-18  4.33E-19  1.10E-19  3.88E-20
   293       1.30E-13  9.13E-14  5.72E-14  3.98E-14  2.73E-14  1.59E-14  9.94E-15  5.77E-15  2.43E-15  1.12E-15
             4.74E-16  1.37E-16  5.12E-17  1.86E-17  4.80E-18  1.71E-18  6.06E-19  1.53E-19  5.43E-20
   294       1.67E-13  1.17E-13  7.35E-14  5.12E-14  3.51E-14  2.04E-14  1.28E-14  7.42E-15  3.12E-15  1.44E-15
             6.09E-16  1.77E-16  6.58E-17  2.40E-17  6.17E-18  2.20E-18  7.79E-19  1.97E-19  6.98E-20
   295       2.04E-13  1.43E-13  8.98E-14  6.25E-14  4.29E-14  2.50E-14  1.56E-14  9.07E-15  3.81E-15  1.76E-15
             7.45E-16  2.16E-16  8.05E-17  2.93E-17  7.54E-18  2.68E-18  9.52E-19  2.41E-19  8.53E-20
   296       2.41E-13  1.69E-13  1.06E-13  7.39E-14  5.07E-14  2.95E-14  1.85E-14  1.07E-14  4.51E-15  2.08E-15
             8.80E-16  2.55E-16  9.51E-17  3.46E-17  8.91E-18  3.17E-18  1.12E-18  2.85E-19  1.01E-19
   297       7.30E-14  5.13E-14  3.20E-14  2.20E-14  1.48E-14  8.24E-15  4.88E-15  2.63E-15  9.93E-16  4.25E-16
             1.69E-16  4.65E-17  1.70E-17  6.09E-18  1.56E-18  5.52E-19  1.96E-19  4.95E-20  1.75E-20
   298       9.39E-14  6.60E-14  4.11E-14  2.83E-14  1.91E-14  1.06E-14  6.27E-15  3.38E-15  1.28E-15  5.47E-16
             2.18E-16  5.98E-17  2.18E-17  7.83E-18  2.00E-18  7.10E-19  2.51E-19  6.37E-20  2.25E-20
   299       1.15E-13  8.07E-14  5.02E-14  3.46E-14  2.33E-14  1.30E-14  7.67E-15  4.13E-15  1.56E-15  6.68E-16
             2.66E-16  7.31E-17  2.67E-17  9.57E-18  2.45E-18  8.68E-19  3.07E-19  7.78E-20  2.75E-20
   300       1.36E-13  9.54E-14  5.94E-14  4.09E-14  2.76E-14  1.53E-14  9.06E-15  4.89E-15  1.84E-15  7.89E-16
             3.14E-16  8.64E-17  3.15E-17  1.13E-17  2.89E-18  1.03E-18  3.63E-19  9.20E-20  3.25E-20
   301       1.56E-13  1.10E-13  6.85E-14  4.72E-14  3.18E-14  1.77E-14  1.05E-14  5.64E-15  2.13E-15  9.11E-16
             3.63E-16  9.97E-17  3.63E-17  1.31E-17  3.34E-18  1.18E-18  4.19E-19  1.06E-19  3.75E-20
   302       2.83E-14  1.99E-14  1.23E-14  8.33E-15  5.48E-15  2.89E-15  1.61E-15  8.09E-16  2.79E-16  1.13E-16
             4.32E-17  1.15E-17  4.16E-18  1.48E-18  3.77E-19  1.34E-19  4.73E-20  1.20E-20  4.24E-21
   303       3.46E-14  2.43E-14  1.50E-14  1.02E-14  6.70E-15  3.53E-15  1.97E-15  9.89E-16  3.41E-16  1.38E-16
             5.29E-17  1.41E-17  5.08E-18  1.81E-18  4.61E-19  1.63E-19  5.78E-20  1.46E-20  5.18E-21
   304       4.09E-14  2.87E-14  1.77E-14  1.20E-14  7.92E-15  4.17E-15  2.32E-15  1.17E-15  4.02E-16  1.63E-16
             6.25E-17  1.67E-17  6.00E-18  2.14E-18  5.45E-19  1.93E-19  6.83E-20  1.73E-20  6.12E-21
   305       4.72E-14  3.31E-14  2.04E-14  1.39E-14  9.14E-15  4.81E-15  2.68E-15  1.35E-15  4.64E-16  1.88E-16
             7.21E-17  1.92E-17  6.93E-18  2.47E-18  6.29E-19  2.23E-19  7.89E-20  2.00E-20  7.06E-21
   306       5.35E-14  3.75E-14  2.31E-14  1.57E-14  1.04E-14  5.45E-15  3.04E-15  1.53E-15  5.26E-16  2.13E-16
             8.17E-17  2.18E-17  7.85E-18  2.80E-18  7.13E-19  2.53E-19  8.94E-20  2.26E-20  8.00E-21
   307       1.21E-13  8.53E-14  5.37E-14  3.76E-14  2.62E-14  1.58E-14  1.04E-14  6.47E-15  3.08E-15  1.57E-15
             7.31E-16  2.34E-16  9.16E-17  3.45E-17  9.10E-18  3.27E-18  1.17E-18  2.96E-19  1.05E-19
   308       2.66E-13  1.87E-13  1.18E-13  8.27E-14  5.75E-14  3.47E-14  2.28E-14  1.42E-14  6.76E-15  3.46E-15
             1.61E-15  5.14E-16  2.01E-16  7.58E-17  2.00E-17  7.19E-18  2.56E-18  6.52E-19  2.31E-19
   309       7.17E-14  5.06E-14  3.19E-14  2.23E-14  1.55E-14  9.38E-15  6.17E-15  3.85E-15  1.83E-15  9.38E-16
             4.36E-16  1.39E-16  5.47E-17  2.06E-17  5.44E-18  1.95E-18  6.97E-19  1.77E-19  6.27E-20
   311       3.37E-14  2.39E-14  1.51E-14  1.07E-14  7.64E-15  4.92E-15  3.55E-15  2.60E-15  1.74E-15  1.29E-15
             9.64E-16  6.52E-16  4.78E-16  3.40E-16  1.99E-16  1.21E-16  6.76E-17  2.78E-17  1.30E-17
   314       7.40E-14  5.23E-14  3.31E-14  2.35E-14  1.67E-14  1.07E-14  7.70E-15  5.60E-15  3.73E-15  2.73E-15
             1.95E-15  1.15E-15  7.04E-16  3.93E-16  1.58E-16  7.17E-17  3.03E-17  8.93E-18  3.38E-18
   315       5.15E-14  3.65E-14  2.31E-14  1.64E-14  1.16E-14  7.48E-15  5.40E-15  3.94E-15  2.63E-15  1.93E-15
             1.38E-15  8.18E-16  5.01E-16  2.80E-16  1.13E-16  5.12E-17  2.16E-17  6.37E-18  2.41E-18
   316       3.05E-14  2.16E-14  1.37E-14  9.70E-15  6.90E-15  4.43E-15  3.20E-15  2.34E-15  1.57E-15  1.16E-15
             8.28E-16  4.90E-16  3.00E-16  1.68E-16  6.75E-17  3.07E-17  1.30E-17  3.82E-18  1.45E-18
   317       1.46E-13  1.03E-13  6.52E-14  4.59E-14  3.22E-14  1.99E-14  1.36E-14  9.07E-15  4.94E-15  2.90E-15
             1.57E-15  6.17E-16  2.78E-16  1.17E-16  3.43E-17  1.30E-17  4.77E-18  1.24E-18  4.42E-19
   318       1.88E-13  1.33E-13  8.37E-14  5.90E-14  4.14E-14  2.56E-14  1.75E-14  1.17E-14  6.35E-15  3.73E-15
             2.02E-15  7.94E-16  3.57E-16  1.50E-16  4.41E-17  1.67E-17  6.13E-18  1.59E-18  5.69E-19
   319       1.03E-13  7.27E-14  4.59E-14  3.23E-14  2.27E-14  1.41E-14  9.63E-15  6.42E-15  3.51E-15  2.06E-15
             1.12E-15  4.39E-16  1.98E-16  8.33E-17  2.45E-17  9.24E-18  3.40E-18  8.83E-19  3.15E-19
   320       6.07E-14  4.29E-14  2.71E-14  1.91E-14  1.34E-14  8.31E-15  5.70E-15  3.80E-15  2.08E-15  1.23E-15
             6.67E-16  2.62E-16  1.18E-16  4.98E-17  1.46E-17  5.53E-18  2.03E-18  5.28E-19  1.89E-19
   321       2.00E-14  1.41E-14  8.92E-15  6.29E-15  4.42E-15  2.74E-15  1.88E-15  1.26E-15  6.91E-16  4.07E-16
             2.22E-16  8.72E-17  3.93E-17  1.66E-17  4.87E-18  1.84E-18  6.76E-19  1.76E-19  6.28E-20
   322       1.64E-13  1.16E-13  7.27E-14  5.10E-14  3.54E-14  2.13E-14  1.40E-14  8.69E-15  4.11E-15  2.10E-15
             9.72E-16  3.10E-16  1.21E-16  4.57E-17  1.21E-17  4.33E-18  1.54E-18  3.93E-19  1.39E-19
   323       1.27E-13  8.97E-14  5.64E-14  3.96E-14  2.75E-14  1.65E-14  1.08E-14  6.74E-15  3.19E-15  1.63E-15
             7.55E-16  2.41E-16  9.44E-17  3.55E-17  9.37E-18  3.37E-18  1.20E-18  3.05E-19  1.08E-19
   324       7.59E-14  5.35E-14  3.35E-14  2.33E-14  1.60E-14  9.29E-15  5.81E-15  3.37E-15  1.42E-15  6.54E-16
             2.76E-16  8.00E-17  2.98E-17  1.08E-17  2.79E-18  9.94E-19  3.52E-19  8.93E-20  3.16E-20
   325       1.06E-13  7.48E-14  4.69E-14  3.26E-14  2.24E-14  1.30E-14  8.14E-15  4.72E-15  1.98E-15  9.15E-16
             3.87E-16  1.12E-16  4.17E-17  1.52E-17  3.91E-18  1.39E-18  4.93E-19  1.25E-19  4.42E-20
   326       1.37E-13  9.62E-14  6.03E-14  4.20E-14  2.88E-14  1.67E-14  1.05E-14  6.07E-15  2.55E-15  1.18E-15
             4.97E-16  1.44E-16  5.37E-17  1.95E-17  5.03E-18  1.79E-18  6.34E-19  1.61E-19  5.69E-20
   327       1.67E-13  1.18E-13  7.37E-14  5.13E-14  3.52E-14  2.04E-14  1.28E-14  7.41E-15  3.11E-15  1.44E-15
             6.08E-16  1.76E-16  6.56E-17  2.39E-17  6.15E-18  2.19E-18  7.75E-19  1.97E-19  6.95E-20
   328       1.97E-13  1.39E-13  8.71E-14  6.06E-14  4.16E-14  2.42E-14  1.51E-14  8.76E-15  3.68E-15  1.70E-15
             7.18E-16  2.08E-16  7.75E-17  2.82E-17  7.26E-18  2.58E-18  9.16E-19  2.32E-19  8.22E-20
   329       7.41E-14  5.21E-14  3.24E-14  2.23E-14  1.50E-14  8.35E-15  4.94E-15  2.67E-15  1.00E-15  4.30E-16
             1.71E-16  4.71E-17  1.72E-17  6.17E-18  1.58E-18  5.59E-19  1.98E-19  5.01E-20  1.77E-20
   330       9.52E-14  6.70E-14  4.17E-14  2.87E-14  1.93E-14  1.07E-14  6.36E-15  3.43E-15  1.29E-15  5.53E-16
             2.20E-16  6.05E-17  2.21E-17  7.93E-18  2.03E-18  7.18E-19  2.54E-19  6.44E-20  2.28E-20
   331       1.16E-13  8.18E-14  5.09E-14  3.51E-14  2.36E-14  1.31E-14  7.77E-15  4.19E-15  1.58E-15  6.76E-16
             2.69E-16  7.40E-17  2.70E-17  9.69E-18  2.48E-18  8.78E-19  3.11E-19  7.87E-20  2.78E-20
   332       1.38E-13  9.67E-14  6.02E-14  4.15E-14  2.79E-14  1.55E-14  9.18E-15  4.95E-15  1.87E-15  7.99E-16
             3.18E-16  8.75E-17  3.19E-17  1.15E-17  2.93E-18  1.04E-18  3.67E-19  9.31E-20  3.29E-20
   333       1.59E-13  1.12E-13  6.95E-14  4.79E-14  3.22E-14  1.79E-14  1.06E-14  5.71E-15  2.15E-15  9.22E-16
             3.67E-16  1.01E-16  3.68E-17  1.32E-17  3.38E-18  1.20E-18  4.24E-19  1.07E-19  3.80E-20
   334       4.72E-14  3.31E-14  2.04E-14  1.39E-14  9.14E-15  4.81E-15  2.68E-15  1.35E-15  4.64E-16  1.88E-16
             7.20E-17  1.92E-17  6.92E-18  2.47E-18  6.28E-19  2.23E-19  7.88E-20  1.99E-20  7.05E-21
   335       5.77E-14  4.04E-14  2.50E-14  1.70E-14  1.12E-14  5.87E-15  3.27E-15  1.65E-15  5.67E-16  2.30E-16
             8.80E-17  2.35E-17  8.46E-18  3.02E-18  7.68E-19  2.72E-19  9.63E-20  2.44E-20  8.62E-21
   336       6.81E-14  4.78E-14  2.95E-14  2.01E-14  1.32E-14  6.94E-15  3.87E-15  1.95E-15  6.70E-16  2.72E-16
             1.04E-16  2.77E-17  9.99E-18  3.57E-18  9.08E-19  3.22E-19  1.14E-19  2.88E-20  1.02E-20
   337       7.86E-14  5.51E-14  3.40E-14  2.31E-14  1.52E-14  8.01E-15  4.47E-15  2.24E-15  7.73E-16  3.13E-16
             1.20E-16  3.20E-17  1.15E-17  4.12E-18  1.05E-18  3.71E-19  1.31E-19  3.32E-20  1.18E-20
   338       8.91E-14  6.25E-14  3.86E-14  2.62E-14  1.73E-14  9.08E-15  5.06E-15  2.54E-15  8.76E-16  3.55E-16
             1.36E-16  3.63E-17  1.31E-17  4.67E-18  1.19E-18  4.21E-19  1.49E-19  3.77E-20  1.33E-20
   339       1.51E-14  1.06E-14  6.45E-15  4.32E-15  2.76E-15  1.37E-15  7.20E-16  3.40E-16  1.09E-16  4.25E-17
             1.59E-17  4.16E-18  1.49E-18  5.29E-19  1.34E-19  4.76E-20  1.68E-20  4.26E-21  1.51E-21
   340       1.79E-14  1.25E-14  7.63E-15  5.10E-15  3.26E-15  1.62E-15  8.50E-16  4.01E-16  1.29E-16  5.02E-17
             1.88E-17  4.91E-18  1.76E-18  6.26E-19  1.59E-19  5.62E-20  1.99E-20  5.03E-21  1.78E-21
   341       2.06E-14  1.44E-14  8.80E-15  5.89E-15  3.77E-15  1.87E-15  9.81E-16  4.63E-16  1.49E-16  5.79E-17
             2.16E-17  5.67E-18  2.03E-18  7.22E-19  1.83E-19  6.49E-20  2.30E-20  5.81E-21  2.05E-21
   342       2.34E-14  1.63E-14  9.97E-15  6.67E-15  4.27E-15  2.12E-15  1.11E-15  5.25E-16  1.68E-16  6.57E-17
             2.45E-17  6.43E-18  2.30E-18  8.18E-19  2.08E-19  7.35E-20  2.60E-20  6.58E-21  2.33E-21
   343       2.61E-14  1.83E-14  1.11E-14  7.46E-15  4.77E-15  2.37E-15  1.24E-15  5.87E-16  1.88E-16  7.34E-17
             2.74E-17  7.18E-18  2.57E-18  9.14E-19  2.32E-19  8.22E-20  2.91E-20  7.36E-21  2.60E-21
   344       9.00E-14  6.35E-14  3.99E-14  2.80E-14  1.95E-14  1.17E-14  7.69E-15  4.79E-15  2.27E-15  1.16E-15
             5.37E-16  1.71E-16  6.72E-17  2.53E-17  6.67E-18  2.40E-18  8.54E-19  2.17E-19  7.69E-20
   345       1.98E-13  1.40E-13  8.78E-14  6.16E-14  4.28E-14  2.58E-14  1.69E-14  1.05E-14  4.99E-15  2.55E-15
             1.18E-15  3.77E-16  1.48E-16  5.56E-17  1.47E-17  5.27E-18  1.88E-18  4.78E-19  1.69E-19
   346       5.35E-14  3.77E-14  2.37E-14  1.66E-14  1.16E-14  6.97E-15  4.58E-15  2.85E-15  1.35E-15  6.92E-16
             3.21E-16  1.02E-16  4.02E-17  1.51E-17  3.99E-18  1.43E-18  5.11E-19  1.30E-19  4.60E-20
   347       2.35E-20  1.67E-20  1.08E-20  7.88E-21  5.94E-21  4.46E-21  3.97E-21  3.86E-21  3.96E-21  3.87E-21
             3.46E-21  2.48E-21  1.67E-21  9.88E-22  4.16E-22  1.93E-22  8.25E-23  2.45E-23  9.34E-24
   355       1.89E-18  1.34E-18  8.70E-19  6.38E-19  4.84E-19  3.64E-19  3.18E-19  2.88E-19  2.39E-19  1.84E-19
             1.22E-19  5.81E-20  2.87E-20  1.29E-20  3.97E-21  1.53E-21  5.71E-22  1.50E-22  5.36E-23
   358       1.42E-18  1.01E-18  6.54E-19  4.79E-19  3.61E-19  2.66E-19  2.21E-19  1.82E-19  1.24E-19  7.91E-20
             4.32E-20  1.58E-20  6.60E-21  2.58E-21  6.99E-22  2.54E-22  9.09E-23  2.32E-23  8.23E-24
   363       6.71E-20  4.88E-20  3.37E-20  2.74E-20  2.51E-20  2.84E-20  3.54E-20  4.31E-20  4.57E-20  3.87E-20
             2.73E-20  1.34E-20  6.71E-21  3.03E-21  9.40E-22  3.64E-22  1.36E-22  3.56E-23  1.27E-23
   367       5.07E-20  3.71E-20  2.58E-20  2.12E-20  1.97E-20  2.24E-20  2.67E-20  2.95E-20  2.56E-20  1.79E-20
             1.04E-20  3.94E-21  1.67E-21  6.58E-22  1.79E-22  6.52E-23  2.34E-23  5.97E-24  2.12E-24


 -----------------------------------------
 PRTF= 1  TRMPRT= (3P)  SPNPRT= 3  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 2
   IREP
   ----
     3       8.06E-13  5.70E-13  3.60E-13  2.55E-13  1.80E-13  1.13E-13  7.99E-14  5.60E-14  3.47E-14  2.37E-14
             1.57E-14  8.53E-15  4.98E-15  2.68E-15  1.04E-15  4.66E-16  1.95E-16  5.69E-17  2.15E-17
     4       6.06E-14  4.29E-14  2.71E-14  1.91E-14  1.35E-14  8.42E-15  5.86E-15  4.03E-15  2.39E-15  1.57E-15
             1.00E-15  5.19E-16  2.95E-16  1.56E-16  5.99E-17  2.66E-17  1.11E-17  3.23E-18  1.22E-18
     5       9.24E-15  6.52E-15  4.11E-15  2.89E-15  2.02E-15  1.24E-15  8.45E-16  5.61E-16  3.12E-16  1.93E-16
             1.16E-16  5.64E-17  3.10E-17  1.60E-17  6.01E-18  2.64E-18  1.10E-18  3.18E-19  1.20E-19
     6       2.38E-15  1.68E-15  1.05E-15  7.36E-16  5.10E-16  3.06E-16  2.02E-16  1.28E-16  6.63E-17  3.88E-17
             2.21E-17  1.01E-17  5.35E-18  2.70E-18  9.96E-19  4.35E-19  1.79E-19  5.18E-20  1.95E-20
     7       8.46E-16  5.96E-16  3.73E-16  2.59E-16  1.77E-16  1.03E-16  6.56E-17  3.98E-17  1.92E-17  1.06E-17
             5.73E-18  2.48E-18  1.28E-18  6.31E-19  2.29E-19  9.91E-20  4.06E-20  1.17E-20  4.39E-21
