SEQ='F '     NUCCHG=10                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  27733664.6   NPRNTI= 3   NPRNTF= 3
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P4             (3)1( 4.0)        0.0 
     2          2S2 2P4             (1)2( 2.0)    28403.2 
     3          2S2 2P4             (1)0( 0.0)    55370.5 

   LS RESOLVED TERM INDEXING            BWNR=  28053719.0   NTRM= 338
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   112       1.07E-14  7.58E-15  4.76E-15  3.33E-15  2.31E-15  1.39E-15  9.13E-16  5.85E-16  3.27E-16  2.35E-16
             2.01E-16  1.90E-16  1.74E-16  1.41E-16  8.61E-17  5.02E-17  2.58E-17  9.11E-18  3.79E-18
   113       2.13E-15  1.50E-15  9.42E-16  6.59E-16  4.57E-16  2.74E-16  1.81E-16  1.16E-16  6.49E-17  4.68E-17
             4.02E-17  3.80E-17  3.48E-17  2.83E-17  1.72E-17  1.00E-17  5.15E-18  1.82E-18  7.57E-19
   114       4.25E-15  3.00E-15  1.88E-15  1.32E-15  9.14E-16  5.49E-16  3.62E-16  2.32E-16  1.30E-16  9.36E-17
             8.03E-17  7.60E-17  6.96E-17  5.66E-17  3.45E-17  2.01E-17  1.03E-17  3.64E-18  1.51E-18
   115       5.29E-15  3.74E-15  2.35E-15  1.65E-15  1.15E-15  6.96E-16  4.64E-16  3.03E-16  1.75E-16  1.30E-16
             1.15E-16  1.12E-16  1.03E-16  8.42E-17  5.14E-17  3.00E-17  1.54E-17  5.45E-18  2.27E-18
   116       4.96E-20  3.53E-20  2.27E-20  1.65E-20  1.23E-20  9.14E-21  8.30E-21  9.12E-21  1.51E-20  2.64E-20
             4.46E-20  7.00E-20  7.81E-20  7.12E-20  4.72E-20  2.84E-20  1.49E-20  5.36E-21  2.25E-21
   117       7.38E-14  5.21E-14  3.29E-14  2.32E-14  1.63E-14  1.01E-14  6.88E-15  4.56E-15  2.47E-15  1.44E-15
             7.72E-16  2.99E-16  1.34E-16  5.66E-17  1.69E-17  6.52E-18  2.44E-18  6.47E-19  2.33E-19
   118       1.01E-13  7.14E-14  4.50E-14  3.17E-14  2.23E-14  1.38E-14  9.45E-15  6.29E-15  3.42E-15  1.99E-15
             1.07E-15  4.16E-16  1.86E-16  7.88E-17  2.36E-17  9.09E-18  3.41E-18  9.03E-19  3.25E-19
   119       5.01E-14  3.54E-14  2.23E-14  1.57E-14  1.11E-14  6.85E-15  4.69E-15  3.13E-15  1.70E-15  9.93E-16
             5.34E-16  2.07E-16  9.30E-17  3.93E-17  1.18E-17  4.54E-18  1.70E-18  4.51E-19  1.62E-19
   120       4.27E-14  3.02E-14  1.91E-14  1.34E-14  9.44E-15  5.85E-15  4.01E-15  2.67E-15  1.45E-15  8.49E-16
             4.57E-16  1.78E-16  7.96E-17  3.37E-17  1.01E-17  3.89E-18  1.46E-18  3.86E-19  1.39E-19
   121       7.20E-14  5.07E-14  3.18E-14  2.21E-14  1.52E-14  8.82E-15  5.52E-15  3.21E-15  1.35E-15  6.23E-16
             2.63E-16  7.63E-17  2.84E-17  1.03E-17  2.67E-18  9.49E-19  3.36E-19  8.53E-20  3.02E-20
   122       3.60E-14  2.54E-14  1.59E-14  1.11E-14  7.58E-15  4.41E-15  2.76E-15  1.60E-15  6.74E-16  3.11E-16
             1.32E-16  3.81E-17  1.42E-17  5.17E-18  1.33E-18  4.74E-19  1.68E-19  4.26E-20  1.51E-20
   123       9.25E-14  6.52E-14  4.08E-14  2.84E-14  1.95E-14  1.13E-14  7.10E-15  4.12E-15  1.73E-15  8.01E-16
             3.39E-16  9.81E-17  3.66E-17  1.33E-17  3.43E-18  1.22E-18  4.33E-19  1.10E-19  3.88E-20
   124       4.63E-14  3.26E-14  2.04E-14  1.42E-14  9.75E-15  5.67E-15  3.55E-15  2.06E-15  8.67E-16  4.00E-16
             1.69E-16  4.90E-17  1.83E-17  6.65E-18  1.71E-18  6.10E-19  2.16E-19  5.48E-20  1.94E-20
   125       1.13E-13  7.97E-14  4.99E-14  3.47E-14  2.38E-14  1.39E-14  8.68E-15  5.04E-15  2.12E-15  9.79E-16
             4.14E-16  1.20E-16  4.47E-17  1.63E-17  4.19E-18  1.49E-18  5.29E-19  1.34E-19  4.74E-20
   126       5.65E-14  3.98E-14  2.50E-14  1.74E-14  1.19E-14  6.93E-15  4.34E-15  2.52E-15  1.06E-15  4.89E-16
             2.07E-16  5.99E-17  2.23E-17  8.13E-18  2.09E-18  7.45E-19  2.64E-19  6.70E-20  2.37E-20
   127       3.54E-14  2.50E-14  1.58E-14  1.11E-14  7.82E-15  4.85E-15  3.32E-15  2.22E-15  1.21E-15  7.06E-16
             3.80E-16  1.48E-16  6.63E-17  2.80E-17  8.39E-18  3.23E-18  1.21E-18  3.21E-19  1.16E-19
   128       5.22E-14  3.67E-14  2.28E-14  1.57E-14  1.06E-14  5.89E-15  3.48E-15  1.88E-15  7.09E-16  3.04E-16
             1.21E-16  3.32E-17  1.21E-17  4.35E-18  1.11E-18  3.94E-19  1.40E-19  3.54E-20  1.25E-20
   129       2.61E-14  1.83E-14  1.14E-14  7.87E-15  5.30E-15  2.94E-15  1.74E-15  9.40E-16  3.54E-16  1.52E-16
             6.04E-17  1.66E-17  6.06E-18  2.18E-18  5.56E-19  1.97E-19  6.98E-20  1.77E-20  6.25E-21
   130       6.38E-14  4.48E-14  2.79E-14  1.92E-14  1.30E-14  7.20E-15  4.26E-15  2.30E-15  8.66E-16  3.71E-16
             1.48E-16  4.06E-17  1.48E-17  5.32E-18  1.36E-18  4.82E-19  1.71E-19  4.32E-20  1.53E-20
   131       3.19E-14  2.24E-14  1.40E-14  9.62E-15  6.48E-15  3.60E-15  2.13E-15  1.15E-15  4.33E-16  1.86E-16
             7.39E-17  2.03E-17  7.40E-18  2.66E-18  6.79E-19  2.41E-19  8.54E-20  2.16E-20  7.64E-21
   132       7.53E-14  5.30E-14  3.30E-14  2.27E-14  1.53E-14  8.50E-15  5.03E-15  2.71E-15  1.02E-15  4.39E-16
             1.75E-16  4.80E-17  1.75E-17  6.29E-18  1.61E-18  5.70E-19  2.02E-19  5.11E-20  1.81E-20
   133       3.77E-14  2.65E-14  1.65E-14  1.14E-14  7.65E-15  4.25E-15  2.52E-15  1.36E-15  5.12E-16  2.19E-16
             8.73E-17  2.40E-17  8.75E-18  3.14E-18  8.03E-19  2.85E-19  1.01E-19  2.55E-20  9.03E-21
   134       9.34E-14  6.59E-14  4.14E-14  2.91E-14  2.02E-14  1.22E-14  7.99E-15  4.97E-15  2.35E-15  1.20E-15
             5.54E-16  1.76E-16  6.88E-17  2.58E-17  6.79E-18  2.44E-18  8.69E-19  2.21E-19  7.82E-20
   135       4.66E-14  3.29E-14  2.07E-14  1.45E-14  1.01E-14  6.08E-15  3.99E-15  2.48E-15  1.18E-15  5.99E-16
             2.77E-16  8.80E-17  3.44E-17  1.29E-17  3.40E-18  1.22E-18  4.34E-19  1.10E-19  3.91E-20
   136       1.92E-14  1.35E-14  8.32E-15  5.66E-15  3.72E-15  1.96E-15  1.09E-15  5.49E-16  1.89E-16  7.67E-17
             2.94E-17  7.83E-18  2.82E-18  1.01E-18  2.56E-19  9.08E-20  3.21E-20  8.13E-21  2.88E-21
   137       9.61E-15  6.74E-15  4.16E-15  2.83E-15  1.86E-15  9.80E-16  5.46E-16  2.75E-16  9.46E-17  3.83E-17
             1.47E-17  3.92E-18  1.41E-18  5.04E-19  1.28E-19  4.54E-20  1.61E-20  4.07E-21  1.44E-21
   138       2.27E-14  1.59E-14  9.83E-15  6.69E-15  4.40E-15  2.32E-15  1.29E-15  6.49E-16  2.24E-16  9.06E-17
             3.47E-17  9.26E-18  3.33E-18  1.19E-18  3.03E-19  1.07E-19  3.80E-20  9.61E-21  3.40E-21
   139       1.14E-14  7.96E-15  4.92E-15  3.34E-15  2.20E-15  1.16E-15  6.46E-16  3.25E-16  1.12E-16  4.53E-17
             1.74E-17  4.63E-18  1.67E-18  5.95E-19  1.51E-19  5.36E-20  1.90E-20  4.81E-21  1.70E-21
   140       2.62E-14  1.84E-14  1.13E-14  7.72E-15  5.08E-15  2.67E-15  1.49E-15  7.49E-16  2.58E-16  1.05E-16
             4.00E-17  1.07E-17  3.85E-18  1.37E-18  3.49E-19  1.24E-19  4.38E-20  1.11E-20  3.92E-21
   141       1.31E-14  9.19E-15  5.67E-15  3.86E-15  2.54E-15  1.34E-15  7.45E-16  3.74E-16  1.29E-16  5.23E-17
             2.00E-17  5.34E-18  1.92E-18  6.87E-19  1.75E-19  6.19E-20  2.19E-20  5.55E-21  1.96E-21
   142       2.10E-14  1.48E-14  9.34E-15  6.59E-15  4.63E-15  2.87E-15  1.97E-15  1.32E-15  7.19E-16  4.21E-16
             2.27E-16  8.82E-17  3.96E-17  1.68E-17  5.02E-18  1.94E-18  7.26E-19  1.92E-19  6.93E-20
   143       1.19E-13  8.40E-14  5.28E-14  3.71E-14  2.58E-14  1.55E-14  1.02E-14  6.35E-15  3.01E-15  1.53E-15
             7.10E-16  2.25E-16  8.81E-17  3.30E-17  8.71E-18  3.12E-18  1.11E-18  2.83E-19  1.00E-19
   144       5.95E-14  4.20E-14  2.64E-14  1.85E-14  1.29E-14  7.76E-15  5.10E-15  3.17E-15  1.50E-15  7.67E-16
             3.55E-16  1.13E-16  4.41E-17  1.65E-17  4.35E-18  1.56E-18  5.57E-19  1.42E-19  5.01E-20
   145       6.59E-14  4.65E-14  2.93E-14  2.05E-14  1.43E-14  8.60E-15  5.65E-15  3.52E-15  1.67E-15  8.51E-16
             3.94E-16  1.25E-16  4.89E-17  1.83E-17  4.83E-18  1.73E-18  6.18E-19  1.57E-19  5.56E-20
   146       3.30E-14  2.33E-14  1.46E-14  1.03E-14  7.13E-15  4.30E-15  2.83E-15  1.76E-15  8.34E-16  4.25E-16
             1.97E-16  6.25E-17  2.44E-17  9.17E-18  2.42E-18  8.67E-19  3.09E-19  7.85E-20  2.78E-20
   147       1.27E-15  8.99E-16  5.77E-16  4.18E-16  3.09E-16  2.19E-16  1.80E-16  1.58E-16  1.41E-16  1.32E-16
             1.23E-16  1.08E-16  9.56E-17  8.30E-17  6.53E-17  5.03E-17  3.52E-17  1.85E-17  1.01E-17
   148       6.07E-16  4.31E-16  2.77E-16  2.01E-16  1.49E-16  1.06E-16  8.74E-17  7.68E-17  6.94E-17  6.54E-17
             6.10E-17  5.38E-17  4.77E-17  4.15E-17  3.26E-17  2.51E-17  1.76E-17  9.27E-18  5.04E-18
   149       1.05E-14  7.39E-15  4.64E-15  3.23E-15  2.23E-15  1.32E-15  8.55E-16  5.35E-16  2.86E-16  1.97E-16
             1.63E-16  1.50E-16  1.36E-16  1.10E-16  6.71E-17  3.91E-17  2.01E-17  7.09E-18  2.95E-18
   150       1.71E-14  1.20E-14  7.54E-15  5.26E-15  3.63E-15  2.15E-15  1.40E-15  8.76E-16  4.71E-16  3.26E-16
             2.70E-16  2.49E-16  2.27E-16  1.84E-16  1.12E-16  6.51E-17  3.34E-17  1.18E-17  4.91E-18
   151       8.29E-15  5.84E-15  3.67E-15  2.56E-15  1.77E-15  1.05E-15  6.82E-16  4.29E-16  2.32E-16  1.61E-16
             1.34E-16  1.24E-16  1.13E-16  9.18E-17  5.59E-17  3.25E-17  1.67E-17  5.91E-18  2.46E-18
   152       1.64E-15  1.16E-15  7.26E-16  5.07E-16  3.50E-16  2.08E-16  1.35E-16  8.53E-17  4.61E-17  3.21E-17
             2.68E-17  2.48E-17  2.26E-17  1.84E-17  1.12E-17  6.51E-18  3.34E-18  1.18E-18  4.91E-19
   153       3.28E-15  2.32E-15  1.45E-15  1.01E-15  7.00E-16  4.16E-16  2.71E-16  1.71E-16  9.22E-17  6.42E-17
             5.35E-17  4.97E-17  4.53E-17  3.67E-17  2.24E-17  1.30E-17  6.68E-18  2.36E-18  9.82E-19
   154       4.20E-15  2.96E-15  1.86E-15  1.30E-15  9.03E-16  5.42E-16  3.57E-16  2.28E-16  1.27E-16  9.08E-17
             7.75E-17  7.34E-17  6.73E-17  5.48E-17  3.34E-17  1.95E-17  1.00E-17  3.54E-18  1.47E-18
   155       4.09E-18  2.92E-18  1.89E-18  1.39E-18  1.07E-18  8.51E-19  8.58E-19  1.10E-18  2.22E-18  4.28E-18
             7.65E-18  1.24E-17  1.41E-17  1.30E-17  8.63E-18  5.22E-18  2.74E-18  9.87E-19  4.13E-19
   156       5.16E-14  3.65E-14  2.30E-14  1.62E-14  1.14E-14  7.03E-15  4.79E-15  3.18E-15  1.72E-15  9.98E-16
             5.35E-16  2.07E-16  9.25E-17  3.90E-17  1.17E-17  4.49E-18  1.68E-18  4.46E-19  1.60E-19
   157       7.09E-14  5.01E-14  3.16E-14  2.23E-14  1.56E-14  9.67E-15  6.61E-15  4.39E-15  2.38E-15  1.39E-15
             7.44E-16  2.88E-16  1.29E-16  5.44E-17  1.63E-17  6.27E-18  2.35E-18  6.22E-19  2.24E-19
   158       3.52E-14  2.49E-14  1.57E-14  1.11E-14  7.76E-15  4.80E-15  3.29E-15  2.18E-15  1.19E-15  6.91E-16
             3.71E-16  1.44E-16  6.44E-17  2.72E-17  8.12E-18  3.13E-18  1.17E-18  3.11E-19  1.12E-19
   159       3.00E-14  2.12E-14  1.34E-14  9.44E-15  6.63E-15  4.10E-15  2.81E-15  1.87E-15  1.01E-15  5.91E-16
             3.18E-16  1.23E-16  5.51E-17  2.33E-17  6.96E-18  2.68E-18  1.01E-18  2.66E-19  9.59E-20
   160       5.90E-14  4.16E-14  2.60E-14  1.81E-14  1.24E-14  7.22E-15  4.52E-15  2.62E-15  1.10E-15  5.08E-16
             2.15E-16  6.22E-17  2.32E-17  8.43E-18  2.17E-18  7.73E-19  2.74E-19  6.95E-20  2.46E-20
   161       2.95E-14  2.08E-14  1.30E-14  9.06E-15  6.22E-15  3.61E-15  2.26E-15  1.31E-15  5.51E-16  2.54E-16
             1.07E-16  3.11E-17  1.16E-17  4.22E-18  1.09E-18  3.86E-19  1.37E-19  3.47E-20  1.23E-20
   162       7.59E-14  5.35E-14  3.35E-14  2.33E-14  1.60E-14  9.29E-15  5.81E-15  3.37E-15  1.42E-15  6.54E-16
             2.76E-16  8.00E-17  2.98E-17  1.08E-17  2.79E-18  9.94E-19  3.52E-19  8.93E-20  3.16E-20
   163       3.79E-14  2.67E-14  1.67E-14  1.17E-14  7.99E-15  4.64E-15  2.91E-15  1.69E-15  7.08E-16  3.27E-16
             1.38E-16  4.00E-17  1.49E-17  5.42E-18  1.40E-18  4.97E-19  1.76E-19  4.47E-20  1.58E-20
   164       9.27E-14  6.53E-14  4.09E-14  2.85E-14  1.95E-14  1.14E-14  7.10E-15  4.12E-15  1.73E-15  7.99E-16
             3.38E-16  9.77E-17  3.64E-17  1.33E-17  3.41E-18  1.21E-18  4.31E-19  1.09E-19  3.86E-20
   165       4.64E-14  3.27E-14  2.05E-14  1.42E-14  9.77E-15  5.68E-15  3.55E-15  2.06E-15  8.65E-16  3.99E-16
             1.69E-16  4.89E-17  1.82E-17  6.63E-18  1.71E-18  6.07E-19  2.15E-19  5.46E-20  1.93E-20
   166       2.49E-14  1.76E-14  1.11E-14  7.82E-15  5.49E-15  3.40E-15  2.33E-15  1.55E-15  8.42E-16  4.91E-16
             2.64E-16  1.02E-16  4.59E-17  1.94E-17  5.79E-18  2.23E-18  8.37E-19  2.22E-19  7.98E-20
   167       5.29E-14  3.72E-14  2.32E-14  1.60E-14  1.07E-14  5.97E-15  3.53E-15  1.90E-15  7.18E-16  3.07E-16
             1.22E-16  3.36E-17  1.23E-17  4.40E-18  1.13E-18  3.99E-19  1.41E-19  3.58E-20  1.27E-20
   168       2.65E-14  1.86E-14  1.16E-14  7.98E-15  5.37E-15  2.98E-15  1.77E-15  9.52E-16  3.59E-16  1.54E-16
             6.12E-17  1.68E-17  6.13E-18  2.20E-18  5.63E-19  2.00E-19  7.07E-20  1.79E-20  6.33E-21
   169       6.47E-14  4.55E-14  2.83E-14  1.95E-14  1.31E-14  7.29E-15  4.32E-15  2.33E-15  8.77E-16  3.76E-16
             1.50E-16  4.11E-17  1.50E-17  5.38E-18  1.38E-18  4.88E-19  1.73E-19  4.37E-20  1.55E-20
   170       3.23E-14  2.27E-14  1.42E-14  9.75E-15  6.57E-15  3.65E-15  2.16E-15  1.16E-15  4.39E-16  1.88E-16
             7.48E-17  2.06E-17  7.49E-18  2.69E-18  6.88E-19  2.44E-19  8.64E-20  2.19E-20  7.74E-21
   171       7.64E-14  5.37E-14  3.34E-14  2.31E-14  1.55E-14  8.62E-15  5.10E-15  2.75E-15  1.04E-15  4.44E-16
             1.77E-16  4.86E-17  1.77E-17  6.36E-18  1.63E-18  5.76E-19  2.04E-19  5.17E-20  1.83E-20
   172       3.82E-14  2.69E-14  1.67E-14  1.15E-14  7.76E-15  4.31E-15  2.55E-15  1.37E-15  5.18E-16  2.22E-16
             8.84E-17  2.43E-17  8.85E-18  3.18E-18  8.13E-19  2.88E-19  1.02E-19  2.59E-20  9.14E-21
   173       6.94E-14  4.90E-14  3.08E-14  2.16E-14  1.50E-14  9.02E-15  5.91E-15  3.67E-15  1.73E-15  8.82E-16
             4.07E-16  1.29E-16  5.04E-17  1.89E-17  4.97E-18  1.78E-18  6.36E-19  1.62E-19  5.72E-20
   174       3.47E-14  2.45E-14  1.54E-14  1.08E-14  7.49E-15  4.51E-15  2.95E-15  1.83E-15  8.67E-16  4.41E-16
             2.03E-16  6.45E-17  2.52E-17  9.44E-18  2.49E-18  8.92E-19  3.18E-19  8.08E-20  2.86E-20
   175       3.20E-14  2.25E-14  1.39E-14  9.43E-15  6.20E-15  3.26E-15  1.82E-15  9.15E-16  3.15E-16  1.28E-16
             4.89E-17  1.30E-17  4.70E-18  1.68E-18  4.27E-19  1.51E-19  5.35E-20  1.35E-20  4.79E-21
   176       1.60E-14  1.12E-14  6.93E-15  4.71E-15  3.10E-15  1.63E-15  9.10E-16  4.57E-16  1.58E-16  6.39E-17
             2.44E-17  6.52E-18  2.35E-18  8.39E-19  2.13E-19  7.56E-20  2.68E-20  6.77E-21  2.39E-21
   177       3.79E-14  2.65E-14  1.64E-14  1.11E-14  7.33E-15  3.86E-15  2.15E-15  1.08E-15  3.72E-16  1.51E-16
             5.78E-17  1.54E-17  5.55E-18  1.98E-18  5.04E-19  1.79E-19  6.32E-20  1.60E-20  5.66E-21
   178       1.89E-14  1.33E-14  8.19E-15  5.57E-15  3.67E-15  1.93E-15  1.08E-15  5.40E-16  1.86E-16  7.55E-17
             2.89E-17  7.71E-18  2.78E-18  9.91E-19  2.52E-19  8.93E-20  3.16E-20  8.00E-21  2.83E-21
   179       4.37E-14  3.06E-14  1.89E-14  1.29E-14  8.46E-15  4.45E-15  2.48E-15  1.25E-15  4.30E-16  1.74E-16
             6.67E-17  1.78E-17  6.41E-18  2.29E-18  5.82E-19  2.06E-19  7.30E-20  1.85E-20  6.53E-21
   180       2.18E-14  1.53E-14  9.45E-15  6.43E-15  4.23E-15  2.23E-15  1.24E-15  6.24E-16  2.15E-16  8.71E-17
             3.33E-17  8.89E-18  3.20E-18  1.14E-18  2.91E-19  1.03E-19  3.65E-20  9.23E-21  3.27E-21
   181       9.93E-15  6.94E-15  4.24E-15  2.83E-15  1.81E-15  8.99E-16  4.72E-16  2.23E-16  7.15E-17  2.79E-17
             1.04E-17  2.73E-18  9.77E-19  3.48E-19  8.82E-20  3.12E-20  1.11E-20  2.80E-21  9.89E-22
   182       4.97E-15  3.47E-15  2.12E-15  1.42E-15  9.07E-16  4.50E-16  2.36E-16  1.12E-16  3.58E-17  1.39E-17
             5.21E-18  1.36E-18  4.88E-19  1.74E-19  4.41E-20  1.56E-20  5.53E-21  1.40E-21  4.95E-22
   183       1.15E-14  8.00E-15  4.89E-15  3.27E-15  2.09E-15  1.04E-15  5.45E-16  2.57E-16  8.25E-17  3.22E-17
             1.20E-17  3.15E-18  1.13E-18  4.01E-19  1.02E-19  3.60E-20  1.28E-20  3.23E-21  1.14E-21
   184       5.73E-15  4.00E-15  2.44E-15  1.64E-15  1.05E-15  5.19E-16  2.73E-16  1.29E-16  4.13E-17  1.61E-17
             6.01E-18  1.57E-18  5.64E-19  2.01E-19  5.09E-20  1.80E-20  6.38E-21  1.61E-21  5.71E-22
   185       1.30E-14  9.07E-15  5.54E-15  3.71E-15  2.37E-15  1.18E-15  6.18E-16  2.92E-16  9.35E-17  3.65E-17
             1.36E-17  3.57E-18  1.28E-18  4.54E-19  1.15E-19  4.09E-20  1.45E-20  3.66E-21  1.29E-21
   186       6.49E-15  4.54E-15  2.77E-15  1.85E-15  1.19E-15  5.88E-16  3.09E-16  1.46E-16  4.68E-17  1.82E-17
             6.81E-18  1.78E-18  6.39E-19  2.27E-19  5.77E-20  2.04E-20  7.23E-21  1.83E-21  6.47E-22
   187       1.48E-14  1.04E-14  6.58E-15  4.64E-15  3.26E-15  2.02E-15  1.38E-15  9.23E-16  5.02E-16  2.93E-16
             1.58E-16  6.12E-17  2.75E-17  1.16E-17  3.47E-18  1.34E-18  5.01E-19  1.33E-19  4.78E-20
   188       8.86E-14  6.25E-14  3.93E-14  2.76E-14  1.91E-14  1.15E-14  7.56E-15  4.70E-15  2.22E-15  1.13E-15
             5.22E-16  1.65E-16  6.46E-17  2.42E-17  6.38E-18  2.29E-18  8.16E-19  2.07E-19  7.34E-20
   189       4.43E-14  3.12E-14  1.97E-14  1.38E-14  9.57E-15  5.76E-15  3.78E-15  2.35E-15  1.11E-15  5.65E-16
             2.61E-16  8.27E-17  3.23E-17  1.21E-17  3.19E-18  1.14E-18  4.08E-19  1.04E-19  3.67E-20
   190       4.91E-14  3.46E-14  2.18E-14  1.53E-14  1.06E-14  6.39E-15  4.19E-15  2.60E-15  1.23E-15  6.27E-16
             2.89E-16  9.18E-17  3.59E-17  1.34E-17  3.54E-18  1.27E-18  4.53E-19  1.15E-19  4.08E-20
   191       2.45E-14  1.73E-14  1.09E-14  7.63E-15  5.30E-15  3.19E-15  2.09E-15  1.30E-15  6.16E-16  3.13E-16
             1.45E-16  4.59E-17  1.79E-17  6.72E-18  1.77E-18  6.35E-19  2.26E-19  5.75E-20  2.04E-20


 -----------------------------------------
 PRTF= 1  TRMPRT= (3P)  SPNPRT= 3  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 2
   IREP
   ----
     2       7.55E-12  5.34E-12  3.38E-12  2.39E-12  1.69E-12  1.08E-12  7.66E-13  5.49E-13  3.62E-13  2.71E-13
             2.09E-13  1.54E-13  1.21E-13  8.79E-14  4.89E-14  2.72E-14  1.35E-14  4.64E-15  1.90E-15
     3       8.47E-13  5.99E-13  3.78E-13  2.67E-13  1.88E-13  1.17E-13  8.12E-14  5.56E-14  3.29E-14  2.21E-14
             1.54E-14  1.07E-14  8.57E-15  6.65E-15  4.22E-15  2.68E-15  1.56E-15  6.73E-16  3.28E-16
     4       7.68E-13  5.43E-13  3.42E-13  2.41E-13  1.68E-13  1.04E-13  7.02E-14  4.61E-14  2.49E-14  1.50E-14
             9.00E-15  5.02E-15  3.54E-15  2.54E-15  1.52E-15  9.41E-16  5.34E-16  2.25E-16  1.08E-16
     5       6.81E-13  4.80E-13  3.02E-13  2.12E-13  1.48E-13  8.96E-14  5.96E-14  3.80E-14  1.94E-14  1.09E-14
             6.05E-15  2.94E-15  1.88E-15  1.26E-15  7.21E-16  4.37E-16  2.45E-16  1.02E-16  4.85E-17
     6       6.01E-13  4.24E-13  2.66E-13  1.86E-13  1.29E-13  7.71E-14  5.03E-14  3.12E-14  1.52E-14  8.22E-15
             4.31E-15  1.92E-15  1.14E-15  7.29E-16  4.00E-16  2.38E-16  1.32E-16  5.43E-17  2.58E-17
     7       5.33E-13  3.76E-13  2.36E-13  1.64E-13  1.13E-13  6.65E-14  4.26E-14  2.58E-14  1.21E-14  6.32E-15
             3.19E-15  1.33E-15  7.56E-16  4.63E-16  2.46E-16  1.45E-16  7.95E-17  3.25E-17  1.54E-17
     8       4.78E-13  3.36E-13  2.10E-13  1.46E-13  9.99E-14  5.78E-14  3.63E-14  2.15E-14  9.73E-15  4.96E-15
             2.44E-15  9.73E-16  5.31E-16  3.15E-16  1.63E-16  9.47E-17  5.16E-17  2.10E-17  9.88E-18
     9       4.32E-13  3.04E-13  1.89E-13  1.31E-13  8.89E-14  5.06E-14  3.13E-14  1.81E-14  7.96E-15  3.97E-15
             1.90E-15  7.35E-16  3.89E-16  2.25E-16  1.14E-16  6.54E-17  3.55E-17  1.43E-17  6.74E-18
    10       3.93E-13  2.76E-13  1.72E-13  1.18E-13  7.97E-14  4.46E-14  2.71E-14  1.54E-14  6.59E-15  3.23E-15
             1.52E-15  5.71E-16  2.95E-16  1.67E-16  8.27E-17  4.71E-17  2.53E-17  1.02E-17  4.78E-18
    11       3.61E-13  2.53E-13  1.57E-13  1.08E-13  7.18E-14  3.96E-14  2.37E-14  1.32E-14  5.52E-15  2.66E-15
             1.23E-15  4.53E-16  2.30E-16  1.27E-16  6.22E-17  3.53E-17  1.89E-17  7.58E-18  3.55E-18
    12       3.33E-13  2.34E-13  1.44E-13  9.83E-14  6.51E-14  3.53E-14  2.08E-14  1.14E-14  4.68E-15  2.22E-15
             1.02E-15  3.66E-16  1.83E-16  9.98E-17  4.80E-17  2.70E-17  1.45E-17  5.78E-18  2.70E-18
    13       3.09E-13  2.16E-13  1.33E-13  9.02E-14  5.93E-14  3.17E-14  1.84E-14  9.95E-15  4.00E-15  1.88E-15
             8.49E-16  3.01E-16  1.48E-16  7.96E-17  3.77E-17  2.11E-17  1.12E-17  4.48E-18  2.09E-18
    14       2.88E-13  2.01E-13  1.23E-13  8.32E-14  5.42E-14  2.85E-14  1.63E-14  8.72E-15  3.44E-15  1.60E-15
             7.17E-16  2.50E-16  1.22E-16  6.47E-17  3.04E-17  1.69E-17  8.97E-18  3.56E-18  1.66E-18
    15       2.69E-13  1.88E-13  1.15E-13  7.70E-14  4.97E-14  2.58E-14  1.45E-14  7.67E-15  2.99E-15  1.37E-15
             6.11E-16  2.11E-16  1.02E-16  5.35E-17  2.48E-17  1.37E-17  7.26E-18  2.87E-18  1.34E-18
    16       2.53E-13  1.77E-13  1.07E-13  7.16E-14  4.59E-14  2.34E-14  1.30E-14  6.80E-15  2.61E-15  1.19E-15
             5.25E-16  1.80E-16  8.55E-17  4.46E-17  2.05E-17  1.13E-17  5.95E-18  2.35E-18  1.09E-18
    17       2.26E-13  1.57E-13  9.44E-14  6.22E-14  3.92E-14  1.95E-14  1.06E-14  5.41E-15  2.03E-15  9.10E-16
             3.96E-16  1.33E-16  6.24E-17  3.20E-17  1.45E-17  7.92E-18  4.16E-18  1.63E-18  7.42E-19
    18       2.04E-13  1.41E-13  8.40E-14  5.47E-14  3.39E-14  1.64E-14  8.78E-15  4.40E-15  1.61E-15  7.15E-16
             3.08E-16  1.02E-16  4.72E-17  2.39E-17  1.06E-17  5.79E-18  3.02E-18  1.18E-18  5.32E-19
    19       1.85E-13  1.28E-13  7.54E-14  4.85E-14  2.96E-14  1.40E-14  7.35E-15  3.62E-15  1.31E-15  5.73E-16
             2.45E-16  8.01E-17  3.66E-17  1.83E-17  8.06E-18  4.35E-18  2.27E-18  8.85E-19  4.08E-19
    20       1.62E-13  1.11E-13  6.46E-14  4.08E-14  2.44E-14  1.12E-14  5.74E-15  2.77E-15  9.79E-16  4.24E-16
             1.79E-16  5.76E-17  2.60E-17  1.28E-17  5.55E-18  2.97E-18  1.54E-18  5.99E-19  2.75E-19
