SEQ='C '     NUCCHG=10                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  25455599.3   NPRNTI= 2   NPRNTF= 7
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             2.97E-16  8.16E-17  2.97E-17  1.07E-17  2.73E-18  9.68E-19  3.43E-19  8.68E-20  3.07E-20
   137       4.27E-14  3.00E-14  1.87E-14  1.29E-14  8.66E-15  4.81E-15  2.85E-15  1.54E-15  5.80E-16  2.48E-16
             9.89E-17  2.72E-17  9.91E-18  3.56E-18  9.10E-19  3.23E-19  1.14E-19  2.89E-20  1.02E-20
   138       1.51E-13  1.06E-13  6.62E-14  4.56E-14  3.07E-14  1.71E-14  1.01E-14  5.45E-15  2.06E-15  8.81E-16
             3.51E-16  9.64E-17  3.52E-17  1.26E-17  3.23E-18  1.14E-18  4.05E-19  1.03E-19  3.63E-20
   139       5.04E-14  3.54E-14  2.21E-14  1.52E-14  1.02E-14  5.68E-15  3.37E-15  1.82E-15  6.85E-16  2.94E-16
             1.17E-16  3.21E-17  1.17E-17  4.21E-18  1.08E-18  3.81E-19  1.35E-19  3.42E-20  1.21E-20
   141       2.57E-13  1.81E-13  1.14E-13  8.00E-14  5.56E-14  3.36E-14  2.21E-14  1.38E-14  6.59E-15  3.38E-15
             1.57E-15  5.03E-16  1.98E-16  7.43E-17  1.96E-17  7.05E-18  2.51E-18  6.39E-19  2.26E-19
   142       1.54E-13  1.09E-13  6.84E-14  4.80E-14  3.34E-14  2.01E-14  1.33E-14  8.28E-15  3.95E-15  2.03E-15
             9.43E-16  3.02E-16  1.19E-16  4.46E-17  1.18E-17  4.23E-18  1.51E-18  3.83E-19  1.36E-19
   144       8.52E-14  6.01E-14  3.78E-14  2.65E-14  1.85E-14  1.11E-14  7.34E-15  4.59E-15  2.19E-15  1.12E-15
             5.23E-16  1.67E-16  6.57E-17  2.47E-17  6.53E-18  2.35E-18  8.36E-19  2.13E-19  7.53E-20
   150       6.45E-14  4.56E-14  2.89E-14  2.04E-14  1.45E-14  9.24E-15  6.60E-15  4.74E-15  3.07E-15  2.22E-15
             1.60E-15  1.02E-15  7.11E-16  4.74E-16  2.53E-16  1.44E-16  7.62E-17  2.93E-17  1.32E-17
   151       2.11E-14  1.49E-14  9.44E-15  6.69E-15  4.75E-15  3.03E-15  2.17E-15  1.56E-15  1.01E-15  7.35E-16
             5.30E-16  3.40E-16  2.37E-16  1.58E-16  8.43E-17  4.81E-17  2.54E-17  9.76E-18  4.39E-18
   152       3.43E-14  2.42E-14  1.53E-14  1.08E-14  7.68E-15  4.87E-15  3.45E-15  2.44E-15  1.53E-15  1.05E-15
             6.94E-16  3.66E-16  2.06E-16  1.07E-16  3.93E-17  1.70E-17  6.90E-18  1.96E-18  7.30E-19
   153       1.70E-13  1.20E-13  7.59E-14  5.37E-14  3.80E-14  2.41E-14  1.71E-14  1.21E-14  7.61E-15  5.23E-15
             3.46E-15  1.83E-15  1.03E-15  5.33E-16  1.96E-16  8.48E-17  3.45E-17  9.80E-18  3.65E-18
   154       3.34E-14  2.36E-14  1.50E-14  1.06E-14  7.50E-15  4.76E-15  3.38E-15  2.40E-15  1.51E-15  1.04E-15
             6.89E-16  3.64E-16  2.05E-16  1.06E-16  3.92E-17  1.69E-17  6.89E-18  1.96E-18  7.29E-19
   155       9.75E-14  6.90E-14  4.36E-14  3.09E-14  2.19E-14  1.39E-14  9.91E-15  7.05E-15  4.46E-15  3.09E-15
             2.05E-15  1.09E-15  6.14E-16  3.18E-16  1.17E-16  5.07E-17  2.06E-17  5.87E-18  2.19E-18
   156       5.27E-14  3.73E-14  2.36E-14  1.67E-14  1.18E-14  7.55E-15  5.38E-15  3.84E-15  2.44E-15  1.70E-15
             1.13E-15  6.01E-16  3.40E-16  1.76E-16  6.51E-17  2.81E-17  1.14E-17  3.25E-18  1.21E-18
   158       1.01E-14  7.13E-15  4.51E-15  3.20E-15  2.27E-15  1.45E-15  1.04E-15  7.45E-16  4.77E-16  3.33E-16
             2.23E-16  1.19E-16  6.75E-17  3.51E-17  1.30E-17  5.61E-18  2.28E-18  6.49E-19  2.42E-19
   160       7.66E-14  5.41E-14  3.41E-14  2.41E-14  1.69E-14  1.04E-14  7.14E-15  4.75E-15  2.58E-15  1.50E-15
             8.10E-16  3.13E-16  1.39E-16  5.75E-17  1.66E-17  6.19E-18  2.26E-18  5.84E-19  2.08E-19
   161       3.21E-13  2.27E-13  1.43E-13  1.01E-13  7.08E-14  4.38E-14  2.99E-14  1.99E-14  1.08E-14  6.31E-15
             3.40E-15  1.31E-15  5.83E-16  2.42E-16  6.95E-17  2.60E-17  9.49E-18  2.45E-18  8.74E-19
   162       2.24E-13  1.58E-13  9.98E-14  7.03E-14  4.94E-14  3.06E-14  2.10E-14  1.40E-14  7.62E-15  4.46E-15
             2.40E-15  9.31E-16  4.14E-16  1.72E-16  4.94E-17  1.85E-17  6.74E-18  1.74E-18  6.21E-19
   163       1.34E-13  9.44E-14  5.95E-14  4.20E-14  2.95E-14  1.83E-14  1.25E-14  8.35E-15  4.55E-15  2.67E-15
             1.44E-15  5.58E-16  2.48E-16  1.03E-16  2.96E-17  1.11E-17  4.04E-18  1.04E-18  3.72E-19
   164       8.95E-14  6.32E-14  3.97E-14  2.79E-14  1.94E-14  1.17E-14  7.67E-15  4.77E-15  2.27E-15  1.16E-15
             5.38E-16  1.72E-16  6.73E-17  2.53E-17  6.68E-18  2.40E-18  8.55E-19  2.17E-19  7.70E-20
   165       2.68E-13  1.89E-13  1.19E-13  8.35E-14  5.80E-14  3.50E-14  2.30E-14  1.43E-14  6.80E-15  3.47E-15
             1.61E-15  5.15E-16  2.02E-16  7.59E-17  2.00E-17  7.19E-18  2.56E-18  6.52E-19  2.31E-19
   166       4.27E-14  3.02E-14  1.90E-14  1.34E-14  9.44E-15  5.87E-15  4.03E-15  2.70E-15  1.48E-15  8.72E-16
             4.72E-16  1.84E-16  8.17E-17  3.39E-17  9.78E-18  3.66E-18  1.34E-18  3.45E-19  1.23E-19
   167       9.95E-14  7.03E-14  4.44E-14  3.13E-14  2.20E-14  1.37E-14  9.40E-15  6.30E-15  3.46E-15  2.03E-15
             1.10E-15  4.28E-16  1.91E-16  7.91E-17  2.28E-17  8.53E-18  3.12E-18  8.06E-19  2.87E-19
   168       2.02E-13  1.43E-13  8.93E-14  6.22E-14  4.27E-14  2.48E-14  1.55E-14  9.02E-15  3.79E-15  1.75E-15
             7.41E-16  2.15E-16  8.00E-17  2.91E-17  7.50E-18  2.67E-18  9.46E-19  2.40E-19  8.48E-20
   169       6.75E-14  4.75E-14  2.98E-14  2.07E-14  1.42E-14  8.27E-15  5.18E-15  3.01E-15  1.26E-15  5.84E-16
             2.47E-16  7.15E-17  2.67E-17  9.70E-18  2.50E-18  8.89E-19  3.15E-19  7.99E-20  2.83E-20
   170       2.60E-13  1.83E-13  1.15E-13  7.99E-14  5.48E-14  3.19E-14  2.00E-14  1.16E-14  4.87E-15  2.25E-15
             9.52E-16  2.76E-16  1.03E-16  3.74E-17  9.64E-18  3.43E-18  1.22E-18  3.08E-19  1.09E-19
   171       8.67E-14  6.11E-14  3.83E-14  2.66E-14  1.83E-14  1.06E-14  6.66E-15  3.86E-15  1.62E-15  7.51E-16
             3.17E-16  9.20E-17  3.43E-17  1.25E-17  3.21E-18  1.14E-18  4.05E-19  1.03E-19  3.64E-20
   172       3.18E-13  2.24E-13  1.40E-13  9.77E-14  6.70E-14  3.90E-14  2.44E-14  1.42E-14  5.96E-15  2.75E-15
             1.16E-15  3.37E-16  1.26E-16  4.57E-17  1.18E-17  4.19E-18  1.49E-18  3.77E-19  1.33E-19
   173       1.06E-13  7.47E-14  4.68E-14  3.26E-14  2.23E-14  1.30E-14  8.14E-15  4.72E-15  1.99E-15  9.18E-16
             3.88E-16  1.12E-16  4.19E-17  1.52E-17  3.93E-18  1.40E-18  4.96E-19  1.26E-19  4.44E-20
   174       3.41E-13  2.41E-13  1.52E-13  1.06E-13  7.39E-14  4.46E-14  2.93E-14  1.83E-14  8.68E-15  4.44E-15
             2.06E-15  6.59E-16  2.59E-16  9.72E-17  2.57E-17  9.22E-18  3.29E-18  8.35E-19  2.96E-19
   175       1.47E-13  1.03E-13  6.42E-14  4.43E-14  2.98E-14  1.66E-14  9.80E-15  5.29E-15  1.99E-15  8.54E-16
             3.40E-16  9.35E-17  3.41E-17  1.22E-17  3.13E-18  1.11E-18  3.93E-19  9.95E-20  3.52E-20
   176       4.89E-14  3.44E-14  2.14E-14  1.48E-14  9.93E-15  5.52E-15  3.27E-15  1.76E-15  6.65E-16  2.85E-16
             1.13E-16  3.12E-17  1.14E-17  4.08E-18  1.04E-18  3.70E-19  1.31E-19  3.32E-20  1.17E-20
   177       1.79E-13  1.26E-13  7.85E-14  5.41E-14  3.64E-14  2.02E-14  1.20E-14  6.46E-15  2.44E-15  1.04E-15
             4.16E-16  1.14E-16  4.16E-17  1.50E-17  3.82E-18  1.36E-18  4.80E-19  1.22E-19  4.30E-20
   178       5.98E-14  4.20E-14  2.62E-14  1.80E-14  1.21E-14  6.75E-15  3.99E-15  2.15E-15  8.12E-16  3.48E-16
             1.39E-16  3.81E-17  1.39E-17  4.99E-18  1.27E-18  4.52E-19  1.60E-19  4.05E-20  1.43E-20
   179       2.12E-13  1.49E-13  9.28E-14  6.39E-14  4.31E-14  2.39E-14  1.42E-14  7.64E-15  2.88E-15  1.23E-15
             4.91E-16  1.35E-16  4.92E-17  1.77E-17  4.52E-18  1.60E-18  5.67E-19  1.44E-19  5.08E-20
   180       7.06E-14  4.97E-14  3.09E-14  2.13E-14  1.44E-14  7.97E-15  4.72E-15  2.55E-15  9.60E-16  4.11E-16
             1.64E-16  4.50E-17  1.64E-17  5.89E-18  1.51E-18  5.34E-19  1.89E-19  4.79E-20  1.69E-20
   181       5.41E-14  3.79E-14  2.34E-14  1.59E-14  1.05E-14  5.51E-15  3.07E-15  1.54E-15  5.32E-16  2.16E-16
             8.26E-17  2.20E-17  7.93E-18  2.83E-18  7.21E-19  2.55E-19  9.04E-20  2.29E-20  8.09E-21
   182       1.80E-14  1.26E-14  7.80E-15  5.31E-15  3.49E-15  1.84E-15  1.02E-15  5.15E-16  1.77E-16  7.19E-17
             2.75E-17  7.34E-18  2.64E-18  9.44E-19  2.40E-19  8.51E-20  3.01E-20  7.62E-21  2.70E-21
   183       6.39E-14  4.48E-14  2.77E-14  1.88E-14  1.24E-14  6.51E-15  3.63E-15  1.83E-15  6.29E-16  2.55E-16
             9.76E-17  2.60E-17  9.38E-18  3.35E-18  8.52E-19  3.02E-19  1.07E-19  2.70E-20  9.56E-21
   184       2.13E-14  1.49E-14  9.22E-15  6.27E-15  4.12E-15  2.17E-15  1.21E-15  6.09E-16  2.10E-16  8.50E-17
             3.25E-17  8.68E-18  3.13E-18  1.12E-18  2.84E-19  1.01E-19  3.56E-20  9.01E-21  3.19E-21
   185       7.37E-14  5.17E-14  3.19E-14  2.17E-14  1.43E-14  7.51E-15  4.19E-15  2.11E-15  7.26E-16  2.94E-16
             1.13E-16  3.00E-17  1.08E-17  3.86E-18  9.83E-19  3.48E-19  1.23E-19  3.12E-20  1.10E-20
   186       2.46E-14  1.72E-14  1.06E-14  7.23E-15  4.76E-15  2.50E-15  1.40E-15  7.02E-16  2.42E-16  9.80E-17
             3.75E-17  1.00E-17  3.61E-18  1.29E-18  3.28E-19  1.16E-19  4.11E-20  1.04E-20  3.68E-21
   187       1.88E-13  1.33E-13  8.37E-14  5.87E-14  4.08E-14  2.46E-14  1.62E-14  1.01E-14  4.81E-15  2.46E-15
             1.14E-15  3.65E-16  1.43E-16  5.39E-17  1.42E-17  5.11E-18  1.82E-18  4.63E-19  1.64E-19
   188       1.13E-13  7.97E-14  5.02E-14  3.52E-14  2.45E-14  1.48E-14  9.71E-15  6.06E-15  2.88E-15  1.47E-15
             6.85E-16  2.19E-16  8.60E-17  3.23E-17  8.53E-18  3.06E-18  1.09E-18  2.78E-19  9.83E-20
   189       6.26E-14  4.42E-14  2.78E-14  1.95E-14  1.36E-14  8.18E-15  5.38E-15  3.36E-15  1.60E-15  8.18E-16
             3.80E-16  1.22E-16  4.77E-17  1.79E-17  4.73E-18  1.70E-18  6.06E-19  1.54E-19  5.46E-20
   190       4.38E-14  3.10E-14  1.96E-14  1.39E-14  9.86E-15  6.28E-15  4.48E-15  3.21E-15  2.07E-15  1.49E-15
             1.07E-15  6.77E-16  4.69E-16  3.12E-16  1.66E-16  9.47E-17  5.00E-17  1.92E-17  8.63E-18
   191       1.44E-14  1.02E-14  6.44E-15  4.56E-15  3.24E-15  2.06E-15  1.47E-15  1.06E-15  6.84E-16  4.93E-16
             3.54E-16  2.25E-16  1.56E-16  1.04E-16  5.54E-17  3.16E-17  1.67E-17  6.40E-18  2.88E-18
   192       2.33E-14  1.65E-14  1.04E-14  7.36E-15  5.21E-15  3.30E-15  2.33E-15  1.65E-15  1.03E-15  7.04E-16
             4.64E-16  2.44E-16  1.37E-16  7.10E-17  2.61E-17  1.13E-17  4.59E-18  1.30E-18  4.86E-19
   193       1.15E-13  8.16E-14  5.16E-14  3.65E-14  2.58E-14  1.64E-14  1.16E-14  8.19E-15  5.12E-15  3.51E-15
             2.31E-15  1.22E-15  6.85E-16  3.55E-16  1.31E-16  5.64E-17  2.29E-17  6.52E-18  2.43E-18
   194       2.28E-14  1.61E-14  1.02E-14  7.21E-15  5.10E-15  3.24E-15  2.29E-15  1.62E-15  1.02E-15  6.99E-16
             4.61E-16  2.43E-16  1.37E-16  7.08E-17  2.61E-17  1.13E-17  4.58E-18  1.30E-18  4.85E-19
   195       6.67E-14  4.72E-14  2.99E-14  2.11E-14  1.50E-14  9.51E-15  6.76E-15  4.80E-15  3.02E-15  2.08E-15
             1.38E-15  7.26E-16  4.09E-16  2.12E-16  7.82E-17  3.38E-17  1.37E-17  3.90E-18  1.45E-18
   196       3.62E-14  2.56E-14  1.62E-14  1.15E-14  8.14E-15  5.18E-15  3.69E-15  2.62E-15  1.66E-15  1.15E-15
             7.60E-16  4.02E-16  2.27E-16  1.18E-16  4.34E-17  1.87E-17  7.62E-18  2.17E-18  8.07E-19
   197       6.97E-15  4.93E-15  3.12E-15  2.21E-15  1.57E-15  1.00E-15  7.16E-16  5.12E-16  3.26E-16  2.26E-16
             1.51E-16  7.99E-17  4.52E-17  2.34E-17  8.65E-18  3.74E-18  1.52E-18  4.33E-19  1.61E-19
   198       5.39E-14  3.80E-14  2.40E-14  1.69E-14  1.19E-14  7.32E-15  4.99E-15  3.31E-15  1.79E-15  1.04E-15
             5.60E-16  2.16E-16  9.56E-17  3.96E-17  1.14E-17  4.26E-18  1.55E-18  4.02E-19  1.43E-19
   199       2.26E-13  1.60E-13  1.01E-13  7.09E-14  4.97E-14  3.07E-14  2.09E-14  1.39E-14  7.52E-15  4.38E-15
             2.35E-15  9.06E-16  4.02E-16  1.66E-16  4.79E-17  1.79E-17  6.53E-18  1.69E-18  6.01E-19
   200       1.58E-13  1.12E-13  7.04E-14  4.96E-14  3.48E-14  2.15E-14  1.47E-14  9.78E-15  5.31E-15  3.10E-15
             1.67E-15  6.44E-16  2.85E-16  1.18E-16  3.41E-17  1.27E-17  4.65E-18  1.20E-18  4.28E-19
   201       9.43E-14  6.66E-14  4.20E-14  2.96E-14  2.08E-14  1.29E-14  8.79E-15  5.85E-15  3.18E-15  1.85E-15
             9.98E-16  3.86E-16  1.71E-16  7.09E-17  2.04E-17  7.63E-18  2.79E-18  7.20E-19  2.57E-19
   202       6.64E-14  4.69E-14  2.95E-14  2.07E-14  1.44E-14  8.64E-15  5.67E-15  3.52E-15  1.67E-15  8.51E-16
             3.95E-16  1.26E-16  4.93E-17  1.85E-17  4.89E-18  1.76E-18  6.26E-19  1.59E-19  5.63E-20
   203       3.03E-14  2.14E-14  1.35E-14  9.53E-15  6.70E-15  4.16E-15  2.85E-15  1.90E-15  1.04E-15  6.09E-16
             3.29E-16  1.27E-16  5.66E-17  2.35E-17  6.76E-18  2.53E-18  9.23E-19  2.39E-19  8.50E-20
   204       1.99E-13  1.40E-13  8.84E-14  6.19E-14  4.30E-14  2.59E-14  1.70E-14  1.06E-14  5.00E-15  2.55E-15
             1.18E-15  3.77E-16  1.48E-16  5.56E-17  1.47E-17  5.26E-18  1.88E-18  4.77E-19  1.69E-19
   205       7.06E-14  4.99E-14  3.15E-14  2.22E-14  1.56E-14  9.69E-15  6.64E-15  4.44E-15  2.42E-15  1.42E-15
             7.67E-16  2.97E-16  1.32E-16  5.47E-17  1.58E-17  5.90E-18  2.15E-18  5.57E-19  1.98E-19
   206       1.66E-13  1.17E-13  7.32E-14  5.10E-14  3.50E-14  2.03E-14  1.27E-14  7.37E-15  3.10E-15  1.43E-15
             6.04E-16  1.75E-16  6.52E-17  2.37E-17  6.11E-18  2.17E-18  7.71E-19  1.95E-19  6.91E-20
   207       5.53E-14  3.90E-14  2.44E-14  1.70E-14  1.17E-14  6.77E-15  4.24E-15  2.46E-15  1.03E-15  4.77E-16
             2.01E-16  5.83E-17  2.17E-17  7.91E-18  2.04E-18  7.25E-19  2.57E-19  6.51E-20  2.30E-20
   208       2.13E-13  1.50E-13  9.42E-14  6.55E-14  4.50E-14  2.61E-14  1.63E-14  9.48E-15  3.98E-15  1.84E-15
             7.77E-16  2.25E-16  8.38E-17  3.05E-17  7.86E-18  2.79E-18  9.91E-19  2.51E-19  8.89E-20
   209       7.11E-14  5.01E-14  3.14E-14  2.18E-14  1.50E-14  8.71E-15  5.45E-15  3.16E-15  1.33E-15  6.13E-16
             2.59E-16  7.50E-17  2.79E-17  1.02E-17  2.62E-18  9.32E-19  3.30E-19  8.37E-20  2.96E-20
   210       2.61E-13  1.84E-13  1.15E-13  8.01E-14  5.49E-14  3.19E-14  2.00E-14  1.16E-14  4.87E-15  2.25E-15
             9.49E-16  2.75E-16  1.02E-16  3.73E-17  9.60E-18  3.42E-18  1.21E-18  3.07E-19  1.09E-19
   211       8.69E-14  6.13E-14  3.84E-14  2.67E-14  1.83E-14  1.06E-14  6.66E-15  3.86E-15  1.62E-15  7.49E-16
             3.16E-16  9.16E-17  3.42E-17  1.24E-17  3.20E-18  1.14E-18  4.04E-19  1.02E-19  3.62E-20
   212       2.54E-13  1.79E-13  1.13E-13  7.90E-14  5.49E-14  3.31E-14  2.17E-14  1.35E-14  6.40E-15  3.27E-15
             1.52E-15  4.84E-16  1.90E-16  7.12E-17  1.88E-17  6.75E-18  2.41E-18  6.11E-19  2.17E-19
   213       1.49E-13  1.05E-13  6.51E-14  4.49E-14  3.02E-14  1.68E-14  9.93E-15  5.35E-15  2.02E-15  8.65E-16
             3.44E-16  9.46E-17  3.45E-17  1.24E-17  3.16E-18  1.12E-18  3.98E-19  1.01E-19  3.56E-20
   214       4.96E-14  3.49E-14  2.17E-14  1.50E-14  1.01E-14  5.59E-15  3.31E-15  1.78E-15  6.73E-16  2.88E-16
             1.15E-16  3.15E-17  1.15E-17  4.13E-18  1.05E-18  3.74E-19  1.33E-19  3.36E-20  1.19E-20
   215       1.82E-13  1.28E-13  7.96E-14  5.49E-14  3.69E-14  2.05E-14  1.21E-14  6.54E-15  2.47E-15  1.06E-15
             4.21E-16  1.16E-16  4.21E-17  1.51E-17  3.87E-18  1.37E-18  4.86E-19  1.23E-19  4.35E-20
   216       6.06E-14  4.26E-14  2.65E-14  1.83E-14  1.23E-14  6.84E-15  4.05E-15  2.18E-15  8.23E-16  3.52E-16
             1.40E-16  3.85E-17  1.40E-17  5.05E-18  1.29E-18  4.57E-19  1.62E-19  4.10E-20  1.45E-20
   217       2.15E-13  1.51E-13  9.41E-14  6.48E-14  4.37E-14  2.42E-14  1.43E-14  7.73E-15  2.92E-15  1.25E-15
             4.97E-16  1.37E-16  4.98E-17  1.79E-17  4.57E-18  1.62E-18  5.74E-19  1.45E-19  5.14E-20
   218       7.16E-14  5.04E-14  3.14E-14  2.16E-14  1.46E-14  8.08E-15  4.78E-15  2.58E-15  9.72E-16  4.16E-16
             1.66E-16  4.55E-17  1.66E-17  5.96E-18  1.52E-18  5.40E-19  1.91E-19  4.85E-20  1.71E-20
   219       9.01E-14  6.32E-14  3.90E-14  2.65E-14  1.74E-14  9.18E-15  5.12E-15  2.57E-15  8.86E-16  3.59E-16
             1.38E-16  3.67E-17  1.32E-17  4.72E-18  1.20E-18  4.25E-19  1.50E-19  3.81E-20  1.35E-20
   220       3.00E-14  2.11E-14  1.30E-14  8.84E-15  5.82E-15  3.06E-15  1.71E-15  8.57E-16  2.95E-16  1.20E-16
             4.58E-17  1.22E-17  4.40E-18  1.57E-18  4.00E-19  1.42E-19  5.02E-20  1.27E-20  4.49E-21
   221       1.06E-13  7.46E-14  4.61E-14  3.13E-14  2.06E-14  1.08E-14  6.05E-15  3.04E-15  1.05E-15  4.24E-16
             1.63E-16  4.33E-17  1.56E-17  5.57E-18  1.42E-18  5.02E-19  1.78E-19  4.50E-20  1.59E-20
   222       3.55E-14  2.49E-14  1.54E-14  1.04E-14  6.87E-15  3.62E-15  2.02E-15  1.01E-15  3.49E-16  1.41E-16
             5.42E-17  1.44E-17  5.21E-18  1.86E-18  4.73E-19  1.67E-19  5.93E-20  1.50E-20  5.31E-21
   223       1.23E-13  8.61E-14  5.32E-14  3.62E-14  2.38E-14  1.25E-14  6.98E-15  3.51E-15  1.21E-15  4.90E-16
             1.88E-16  5.00E-17  1.80E-17  6.43E-18  1.64E-18  5.80E-19  2.05E-19  5.19E-20  1.84E-20
   224       4.09E-14  2.87E-14  1.77E-14  1.21E-14  7.93E-15  4.17E-15  2.33E-15  1.17E-15  4.03E-16  1.63E-16
             6.25E-17  1.67E-17  6.01E-18  2.14E-18  5.46E-19  1.93E-19  6.84E-20  1.73E-20  6.12E-21
   225       2.79E-14  1.95E-14  1.19E-14  7.97E-15  5.10E-15  2.53E-15  1.33E-15  6.27E-16  2.01E-16  7.84E-17
             2.93E-17  7.68E-18  2.75E-18  9.77E-19  2.48E-19  8.79E-20  3.11E-20  7.87E-21  2.78E-21
   226       9.31E-15  6.50E-15  3.97E-15  2.66E-15  1.70E-15  8.43E-16  4.43E-16  2.09E-16  6.70E-17  2.61E-17
             9.77E-18  2.56E-18  9.16E-19  3.26E-19  8.27E-20  2.93E-20  1.04E-20  2.62E-21  9.27E-22
   227       3.22E-14  2.25E-14  1.37E-14  9.20E-15  5.89E-15  2.92E-15  1.53E-15  7.24E-16  2.32E-16  9.05E-17
             3.38E-17  8.86E-18  3.17E-18  1.13E-18  2.86E-19  1.01E-19  3.59E-20  9.08E-21  3.21E-21
   228       1.07E-14  7.50E-15  4.58E-15  3.07E-15  1.96E-15  9.73E-16  5.11E-16  2.41E-16  7.74E-17  3.02E-17
             1.13E-17  2.95E-18  1.06E-18  3.76E-19  9.55E-20  3.38E-20  1.20E-20  3.03E-21  1.07E-21
   229       3.65E-14  2.55E-14  1.56E-14  1.04E-14  6.67E-15  3.31E-15  1.74E-15  8.20E-16  2.63E-16  1.03E-16
             3.83E-17  1.00E-17  3.59E-18  1.28E-18  3.25E-19  1.15E-19  4.06E-20  1.03E-20  3.64E-21
   230       1.22E-14  8.50E-15  5.19E-15  3.48E-15  2.22E-15  1.10E-15  5.79E-16  2.73E-16  8.77E-17  3.42E-17
             1.28E-17  3.35E-18  1.20E-18  4.26E-19  1.08E-19  3.83E-20  1.35E-20  3.43E-21  1.21E-21
   231       1.40E-13  9.89E-14  6.22E-14  4.36E-14  3.03E-14  1.83E-14  1.20E-14  7.47E-15  3.55E-15  1.81E-15
             8.40E-16  2.68E-16  1.05E-16  3.95E-17  1.04E-17  3.74E-18  1.33E-18  3.39E-19  1.20E-19
   232       8.41E-14  5.93E-14  3.73E-14  2.62E-14  1.82E-14  1.10E-14  7.20E-15  4.48E-15  2.13E-15  1.09E-15
             5.04E-16  1.61E-16  6.30E-17  2.37E-17  6.25E-18  2.24E-18  8.00E-19  2.03E-19  7.20E-20
   233       4.66E-14  3.29E-14  2.07E-14  1.45E-14  1.01E-14  6.07E-15  3.99E-15  2.48E-15  1.18E-15  6.02E-16
             2.80E-16  8.92E-17  3.50E-17  1.31E-17  3.47E-18  1.25E-18  4.44E-19  1.13E-19  4.00E-20
   234       8.81E-20  6.30E-20  4.12E-20  3.08E-20  2.43E-20  2.13E-20  2.48E-20  3.73E-20  7.81E-20  1.26E-19
             1.69E-19  1.74E-19  1.38E-19  9.04E-20  4.05E-20  1.91E-20  8.26E-21  2.46E-21  9.35E-22


 -----------------------------------------
 PRTF= 1  TRMPRT= (2P)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     2       1.03E-11  7.28E-12  4.60E-12  3.25E-12  2.30E-12  1.45E-12  1.02E-12  7.19E-13  4.46E-13  3.06E-13
             2.03E-13  1.09E-13  6.25E-14  3.28E-14  1.22E-14  5.29E-15  2.16E-15  6.19E-16  2.32E-16
     3       3.08E-12  2.18E-12  1.38E-12  9.72E-13  6.85E-13  4.30E-13  3.00E-13  2.07E-13  1.23E-13  8.08E-14
             5.10E-14  2.60E-14  1.48E-14  7.98E-15  3.29E-15  1.59E-15  7.36E-16  2.50E-16  1.05E-16
     4       2.05E-12  1.45E-12  9.14E-13  6.44E-13  4.53E-13  2.81E-13  1.93E-13  1.30E-13  7.35E-14  4.56E-14
             2.71E-14  1.28E-14  6.87E-15  3.56E-15  1.40E-15  6.62E-16  3.01E-16  1.00E-16  4.18E-17
     5       1.58E-12  1.11E-12  7.01E-13  4.93E-13  3.45E-13  2.11E-13  1.43E-13  9.33E-14  5.00E-14  2.96E-14
             1.67E-14  7.42E-15  3.85E-15  1.93E-15  7.37E-16  3.42E-16  1.54E-16  5.05E-17  2.09E-17
     6       1.30E-12  9.14E-13  5.75E-13  4.03E-13  2.80E-13  1.69E-13  1.12E-13  7.12E-14  3.64E-14  2.07E-14
             1.13E-14  4.76E-15  2.40E-15  1.17E-15  4.38E-16  2.01E-16  8.92E-17  2.91E-17  1.20E-17
     7       1.11E-12  7.79E-13  4.89E-13  3.42E-13  2.36E-13  1.40E-13  9.10E-14  5.64E-14  2.77E-14  1.52E-14
             8.01E-15  3.26E-15  1.61E-15  7.72E-16  2.83E-16  1.28E-16  5.66E-17  1.83E-17  7.53E-18
     8       9.67E-13  6.81E-13  4.26E-13  2.97E-13  2.03E-13  1.19E-13  7.57E-14  4.58E-14  2.17E-14  1.16E-14
             5.94E-15  2.35E-15  1.13E-15  5.37E-16  1.94E-16  8.72E-17  3.82E-17  1.23E-17  5.04E-18
     9       8.60E-13  6.05E-13  3.78E-13  2.62E-13  1.78E-13  1.02E-13  6.40E-14  3.79E-14  1.73E-14  9.05E-15
             4.54E-15  1.75E-15  8.33E-16  3.90E-16  1.39E-16  6.22E-17  2.71E-17  8.69E-18  3.55E-18
    10       7.75E-13  5.45E-13  3.39E-13  2.34E-13  1.58E-13  8.92E-14  5.48E-14  3.18E-14  1.41E-14  7.23E-15
             3.56E-15  1.35E-15  6.32E-16  2.93E-16  1.03E-16  4.59E-17  1.99E-17  6.35E-18  2.59E-18
    11       7.05E-13  4.95E-13  3.07E-13  2.11E-13  1.41E-13  7.84E-14  4.74E-14  2.70E-14  1.17E-14  5.88E-15
             2.85E-15  1.06E-15  4.92E-16  2.26E-16  7.90E-17  3.49E-17  1.51E-17  4.80E-18  1.95E-18
    12       6.47E-13  4.54E-13  2.80E-13  1.91E-13  1.27E-13  6.95E-14  4.13E-14  2.31E-14  9.81E-15  4.86E-15
             2.32E-15  8.49E-16  3.91E-16  1.78E-16  6.18E-17  2.72E-17  1.17E-17  3.72E-18  1.51E-18
